epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,timestamp
47,8.86201591796875,7.9784808883666996,72.64,1e-05,0.0001,0.0001,1.0137823143005371,7.848233612060547,8.86201591796875,52.24,51.27,49.33,50.49,1.9438319652557372,1.9290636016845704,2.052516913986206,1.9228211219787599,1.0,multiplicativeAddition,2025-09-08 21:43:51
48,8.764999981689453,7.941612860870361,72.73,1e-05,0.0001,0.0001,1.001806593322754,7.763193371582031,8.764999981689453,52.56,51.48,49.6,50.64,1.9131739212036132,1.9138625984191895,2.027951570892334,1.9082053352355957,1.0,multiplicativeAddition,2025-09-08 21:44:56
49,8.73348843688965,7.89043751373291,72.82,1e-05,0.0001,0.0001,1.0027212476730347,7.730767185974121,8.73348843688965,52.96,51.31,49.93,51.2,1.9048154874801635,1.8964419231414795,2.029223359680176,1.9002863819122315,1.0,multiplicativeAddition,2025-09-08 21:45:59
50,8.654806216430664,7.87273649520874,72.89,1e-05,0.0001,0.0001,0.9924693656921386,7.6623368713378905,8.654806216430664,52.57,51.49,49.92,51.8,1.8844605037689208,1.876054295349121,2.0136830390930176,1.8881390380859375,1.0,multiplicativeAddition,2025-09-08 21:47:07
51,8.604079024505616,7.8472447555541995,72.55,1e-05,0.0001,0.0001,0.9897590099811554,7.61431996307373,8.604079024505616,53.13,51.61,50.5,51.45,1.8725883712768554,1.8752344451904297,2.0008522666931152,1.86564485206604,1.0,multiplicativeAddition,2025-09-08 21:48:09
52,8.503762944030761,7.808820970153809,72.53,1e-05,0.0001,0.0001,0.9897237077713013,7.514039239501953,8.503762944030761,53.16,51.94,50.64,51.76,1.8560925636291503,1.8367483921051024,1.9685487085342408,1.8526495750427245,1.0,multiplicativeAddition,2025-09-08 21:49:11
53,8.485161001586913,7.804291622924804,72.3,1e-05,0.0001,0.0001,0.9740214063644409,7.511139572143555,8.485161001586913,53.19,52.08,50.74,52.12,1.8490410583496093,1.8411368915557862,1.9745449504852295,1.8464166313171386,1.0,multiplicativeAddition,2025-09-08 21:50:14
54,8.376514445495605,7.781889331817627,72.82,1e-05,0.0001,0.0001,0.9530527151107788,7.423461697387696,8.376514445495605,53.69,52.31,50.67,52.25,1.8140796703338624,1.8205311313629151,1.9519131134033203,1.8369378074645997,1.0,multiplicativeAddition,2025-09-08 21:51:16
55,8.366117472839356,7.7350665397644045,72.74,1e-05,0.0001,0.0001,0.9611733916282654,7.404944065856934,8.366117472839356,53.58,52.38,51.03,52.22,1.8231757158279418,1.8166088735580443,1.9314439685821534,1.8337154676437377,1.0,multiplicativeAddition,2025-09-08 21:52:17
56,8.214708586120606,7.7162498794555665,72.69,1e-05,0.0001,0.0001,0.9315427476882935,7.283165812683105,8.214708586120606,53.9,52.77,50.91,52.35,1.7891393756866456,1.787270265197754,1.9173874959945678,1.7893686977386474,1.0,multiplicativeAddition,2025-09-08 21:53:20
57,8.220927502441405,7.666516076660156,72.98,1e-05,0.0001,0.0001,0.9437351915359498,7.277192319488526,8.220927502441405,53.97,52.78,51.72,52.63,1.7890088735580445,1.7843273405075073,1.911826796722412,1.7920292928695678,1.0,multiplicativeAddition,2025-09-08 21:54:24
58,8.257106495666504,7.671770681762696,72.24,1e-05,0.0001,0.0001,0.9565572996139526,7.300549185180664,8.257106495666504,54.3,52.77,51.47,52.75,1.7975158760070802,1.7824690589904786,1.914554725074768,1.8060095203399658,1.0,multiplicativeAddition,2025-09-08 21:55:26
59,8.04402459411621,7.639062491607666,72.84,1e-05,0.0001,0.0001,0.9180258455276489,7.1259987243652345,8.04402459411621,54.52,53.29,51.94,53.06,1.7548750778198243,1.7424637454986571,1.873840795135498,1.7548191087722778,1.0,multiplicativeAddition,2025-09-08 21:56:29
60,8.056832369995117,7.6248273712158205,72.56,1e-05,0.0001,0.0001,0.9317186889648438,7.125113677978516,8.056832369995117,54.99,53.31,52.23,53.4,1.7496504833221436,1.75005915184021,1.8722508754730225,1.7531531311035156,1.0,multiplicativeAddition,2025-09-08 21:57:36
61,7.854403793334961,7.6120261993408205,72.41,1e-05,0.0001,0.0001,0.8805813167572022,6.973822473144531,7.854403793334961,54.83,53.42,52.27,53.19,1.712328621482849,1.712091534423828,1.8245768138885499,1.7248255039215088,1.0,multiplicativeAddition,2025-09-08 21:58:38
62,7.863444248962402,7.577435343170166,72.7,1e-05,0.0001,0.0001,0.8971396684646606,6.966304557800293,7.863444248962402,55.26,53.45,52.29,53.43,1.7129531192779541,1.7132425132751465,1.8179109462738037,1.722197947692871,1.0,multiplicativeAddition,2025-09-08 21:59:40
63,7.804691508483887,7.575002152252197,73.0,1e-05,0.0001,0.0001,0.8883312229156494,6.916360319519043,7.804691508483887,55.0,54.05,52.39,53.23,1.6909063089370728,1.7028905765533446,1.8162867748260498,1.706276658630371,1.0,multiplicativeAddition,2025-09-08 22:00:44
64,7.79664478149414,7.546696197509766,72.49,1e-05,0.0001,0.0001,0.9037124816894532,6.892932313537598,7.79664478149414,55.02,53.98,52.61,53.71,1.6898752323150634,1.69422514667511,1.811855689239502,1.6969762479782105,1.0,multiplicativeAddition,2025-09-08 22:01:46
65,7.825195606994629,7.542407557678223,72.83,1e-05,0.0001,0.0001,0.9088887546539307,6.916306841278076,7.825195606994629,55.32,54.04,52.92,53.76,1.7016536220550538,1.6940629077911378,1.8014470123291015,1.719143287086487,1.0,multiplicativeAddition,2025-09-08 22:02:48
66,7.569711947631836,7.527263005828857,72.48,1e-05,0.0001,0.0001,0.8399450413703918,6.729766887664795,7.569711947631836,55.44,54.09,52.81,54.05,1.658093667602539,1.6387895334243774,1.7662914224624633,1.666592260169983,1.0,multiplicativeAddition,2025-09-08 22:03:50
67,7.5959245880126955,7.506935534667969,72.74,1e-05,0.0001,0.0001,0.8666073471069335,6.729317210388183,7.5959245880126955,55.45,54.21,53.03,54.14,1.6583728546142578,1.6553728572845459,1.7631289854049683,1.6524425476074218,1.0,multiplicativeAddition,2025-09-08 22:04:52
68,7.528264456939698,7.497079578399658,72.78,1e-05,0.0001,0.0001,0.84888689661026,6.679377536010742,7.528264456939698,55.81,54.31,53.08,54.31,1.6415121055603028,1.6437861656188966,1.7536974308013915,1.6403818462371826,1.0,multiplicativeAddition,2025-09-08 22:05:55
69,7.569764893341064,7.449726510620117,72.56,1e-05,0.0001,0.0001,0.8639846754074096,6.705780247497558,7.569764893341064,55.93,54.65,53.36,54.45,1.6548035762786866,1.6385207790374756,1.7576175504684448,1.654838342666626,1.0,multiplicativeAddition,2025-09-08 22:06:57
70,7.505256137084961,7.454763269042969,72.64,1e-05,0.0001,0.0001,0.871549271774292,6.633706821441651,7.505256137084961,55.86,54.54,53.2,54.96,1.6392645206451415,1.6285382673263549,1.7332990636825563,1.6326049695968627,1.0,multiplicativeAddition,2025-09-08 22:08:03
71,7.494188694763183,7.448045274353027,72.79,1e-05,0.0001,0.0001,0.8525978338241578,6.641590852355957,7.494188694763183,56.1,54.84,53.54,54.94,1.6377387924194335,1.6258088256835936,1.7394052989959716,1.638637936782837,1.0,multiplicativeAddition,2025-09-08 22:09:05
72,7.43657760925293,7.418766355133057,72.74,1e-05,0.0001,0.0001,0.858364891242981,6.578212735748291,7.43657760925293,56.43,55.14,53.73,54.97,1.612776999282837,1.60503342628479,1.7230407625198365,1.6373615339279175,1.0,multiplicativeAddition,2025-09-08 22:10:07
73,7.307375145721435,7.466075234222412,72.43,1e-05,0.0001,0.0001,0.8301931221008301,6.477182023620606,7.307375145721435,56.08,54.94,53.47,55.15,1.5959772891998292,1.59258285446167,1.685756802558899,1.6028651020050049,1.0,multiplicativeAddition,2025-09-08 22:11:09
74,7.2496933822631835,7.4461286346435545,72.46,1e-05,0.0001,0.0001,0.8217824417114258,6.4279109375,7.2496933822631835,56.27,55.28,53.88,54.99,1.5772732208251954,1.5714149913787843,1.6903820177078248,1.5888407176971435,1.0,multiplicativeAddition,2025-09-08 22:12:10
75,7.257660256958008,7.424428434753418,72.69,1e-05,0.0001,0.0001,0.8220078271865845,6.43565244140625,7.257660256958008,56.36,55.25,54.06,55.38,1.5831882646560669,1.5816994407653808,1.6865149534225463,1.584249782371521,1.0,multiplicativeAddition,2025-09-08 22:13:12
76,7.221015868377686,7.410916831970215,72.9,1e-05,0.0001,0.0001,0.8396501335144043,6.381365715026855,7.221015868377686,56.16,55.19,54.0,55.27,1.560172208404541,1.554939213371277,1.6807472455978394,1.5855070350646974,1.0,multiplicativeAddition,2025-09-08 22:14:13
77,7.2548948135375975,7.439978103637696,72.47,1e-05,0.0001,0.0001,0.8405653568267822,6.4143294464111325,7.2548948135375975,56.67,55.29,54.18,55.52,1.5635757526397704,1.5766890861511231,1.6848025047302246,1.589262125968933,1.0,multiplicativeAddition,2025-09-08 22:15:15
78,7.1135827224731445,7.378982388305664,72.36,1e-05,0.0001,0.0001,0.824218823814392,6.289363906860352,7.1135827224731445,56.84,55.85,54.28,55.65,1.5492826189041138,1.5472777297973632,1.6366624820709228,1.5561411052703857,1.0,multiplicativeAddition,2025-09-08 22:16:18
79,7.035268742370605,7.417314868927002,72.39,1e-05,0.0001,0.0001,0.7967600107192994,6.23850873413086,7.035268742370605,56.9,55.71,54.37,55.82,1.5408877624511719,1.5188667213439941,1.636356287765503,1.5423979316711425,1.0,multiplicativeAddition,2025-09-08 22:17:20
80,7.026113081359863,7.388122100830078,72.52,1e-05,0.0001,0.0001,0.7959984460830688,6.230114653015137,7.026113081359863,56.95,56.21,54.21,55.76,1.526447539138794,1.5345302360534667,1.6351010524749756,1.534035795211792,1.0,multiplicativeAddition,2025-09-08 22:18:26
81,6.938910719299316,7.3635861206054685,72.44,1e-05,0.0001,0.0001,0.7979876308441162,6.140923096466064,6.938910719299316,56.95,56.1,54.52,56.08,1.509456848716736,1.505462717628479,1.6076524486541748,1.518351083946228,1.0,multiplicativeAddition,2025-09-08 22:19:28
82,6.897340194702148,7.384417547607422,72.69,1e-05,0.0001,0.0001,0.7690333619117736,6.128306828308105,6.897340194702148,56.91,55.81,54.74,56.25,1.5004575828552247,1.5090142635345458,1.6074847898483275,1.5113501560211182,1.0,multiplicativeAddition,2025-09-08 22:20:30
83,6.76523416595459,7.390430460357666,72.4,1e-05,0.0001,0.0001,0.7534299060821533,6.011804237365722,6.76523416595459,57.3,56.35,54.42,56.34,1.4845071640014649,1.4626164123535157,1.581242629623413,1.4834380825042726,1.0,multiplicativeAddition,2025-09-08 22:21:32
84,6.780575965118408,7.3922924835205075,72.21,1e-05,0.0001,0.0001,0.7557093718528748,6.024866568756104,6.780575965118408,57.15,55.9,54.95,56.38,1.4848019464492799,1.4731454051971435,1.5810143533706664,1.4859048271179198,1.0,multiplicativeAddition,2025-09-08 22:22:34
85,6.879215215301514,7.379300019836426,72.52,1e-05,0.0001,0.0001,0.7979822592735291,6.081232943725586,6.879215215301514,57.25,56.08,54.72,55.96,1.4920861827850342,1.4932111839294433,1.5948771131515502,1.5010584520339967,1.0,multiplicativeAddition,2025-09-08 22:23:35
86,6.807123721313476,7.379502325439453,72.1,1e-05,0.0001,0.0001,0.8009690567016602,6.006154670715332,6.807123721313476,57.65,56.72,54.48,56.16,1.4809350311279297,1.4766122566223145,1.5601522134780883,1.4884551847457885,1.0,multiplicativeAddition,2025-09-08 22:24:37
87,6.785954203796387,7.37136926574707,72.46,1e-05,0.0001,0.0001,0.7828559636116028,6.003098233032227,6.785954203796387,57.46,56.48,54.82,56.15,1.465800887298584,1.4696883249282837,1.573567487335205,1.494041527557373,1.0,multiplicativeAddition,2025-09-08 22:25:38
88,6.602347093200684,7.360463929748535,72.17,1e-05,0.0001,0.0001,0.7516831102371215,5.850663961029053,6.602347093200684,57.76,56.78,54.91,56.58,1.4422916206359864,1.4323100255966186,1.5400255249023438,1.4360368154525758,1.0,multiplicativeAddition,2025-09-08 22:26:40
89,6.622479383850098,7.376744636535644,72.64,1e-05,0.0001,0.0001,0.7598372842788697,5.8626420669555666,6.622479383850098,57.7,56.6,55.23,56.36,1.442906630706787,1.4233941249847413,1.5487648933410645,1.4475764583587647,1.0,multiplicativeAddition,2025-09-08 22:27:42
90,6.609120571899414,7.3258246803283695,72.86,1e-05,0.0001,0.0001,0.7604694554805755,5.848651093292236,6.609120571899414,57.63,56.69,55.3,56.53,1.4380832948684692,1.427797608947754,1.53873011302948,1.4440401193618775,1.0,multiplicativeAddition,2025-09-08 22:28:48
91,6.5933675300598145,7.3391709136962895,72.23,1e-05,0.0001,0.0001,0.7582284513473511,5.835139072418213,6.5933675300598145,58.04,56.73,55.51,56.56,1.4391359157562256,1.4180434787750245,1.530499856185913,1.4474598291397094,1.0,multiplicativeAddition,2025-09-08 22:29:50
92,6.573841262817383,7.333883367156982,72.54,1e-05,0.0001,0.0001,0.768310578250885,5.805530671691894,6.573841262817383,58.22,56.71,55.4,56.5,1.4343717468261719,1.4078884981155395,1.5211414840698243,1.4421289287567138,1.0,multiplicativeAddition,2025-09-08 22:30:52
