model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,shot_noise,4,N/A,1.24,6.103290895872478,124,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,shot_noise,5,N/A,0.99,6.1060234323332585,99,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,1,N/A,44.13,2.1457398088672495,4413,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,2,N/A,24.41,3.07283221317243,2441,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,3,N/A,10.4,4.054494734051861,1040,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,4,N/A,2.3,5.5178310176994225,230,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,5,N/A,1.29,5.924050469941731,129,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,1,N/A,52.78,1.7440321747260759,5278,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,2,N/A,50.66,1.8218187244632575,5066,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,3,N/A,48.25,1.9165806257272069,4825,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,4,N/A,34.72,2.573335375966905,3472,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,5,N/A,21.61,3.3908392447459548,2161,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,1,N/A,55.18,1.6520112315310707,5518,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,2,N/A,54.68,1.6753182245206228,5468,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,3,N/A,53.33,1.7121493363682228,5333,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,4,N/A,52.32,1.7531507120856755,5232,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,5,N/A,50.7,1.8125155017345767,5070,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,1,N/A,44.37,2.100808949410161,4437,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,2,N/A,36.92,2.4826188449618183,3692,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,3,N/A,23.21,3.3326398028603084,2321,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,4,N/A,13.03,4.259188597715354,1303,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,5,N/A,6.73,5.21512183056602,673,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,snow,1,N/A,43.1,2.177672241307512,4310,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,snow,2,N/A,23.37,3.260286310051061,2337,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,snow,3,N/A,12.35,4.164177260821378,1235,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,snow,4,N/A,7.46,4.72961101350905,746,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,snow,5,N/A,5.32,5.071995505803748,532,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,frost,1,N/A,52.97,1.7432575995409036,5297,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,frost,2,N/A,46.57,2.0260855653617957,4657,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,frost,3,N/A,38.03,2.409532568122767,3803,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,frost,4,N/A,29.37,2.874004234241534,2937,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,frost,5,N/A,21.69,3.3585649864583074,2169,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,fog,1,N/A,50.81,1.841436947448344,5081,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,fog,2,N/A,39.28,2.350690518753438,3928,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,fog,3,N/A,26.73,3.0142619790910166,2673,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,fog,4,N/A,18.43,3.627046023743062,1843,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,fog,5,N/A,12.62,4.12561885918243,1262,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,brightness,1,N/A,54.84,1.6582096407685099,5484,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,brightness,2,N/A,54.06,1.6847424250614793,5406,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,brightness,3,N/A,53.16,1.724968122530587,5316,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,brightness,4,N/A,51.81,1.7790721700161318,5181,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,brightness,5,N/A,50.36,1.8430996318406696,5036,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,contrast,1,N/A,54.87,1.6553009295765357,5487,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,contrast,2,N/A,54.4,1.6719579047794584,5440,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,contrast,3,N/A,54.15,1.6947060370747047,5415,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,contrast,4,N/A,53.58,1.7228565608398825,5358,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,contrast,5,N/A,52.72,1.753800093373166,5272,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,1,N/A,17.48,3.751011567779734,1748,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,2,N/A,5.92,5.520378637917434,592,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,3,N/A,3.35,6.3070414277571665,335,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,4,N/A,2.66,6.601382255554199,266,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,5,N/A,2.22,6.726207032988343,222,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,1,N/A,6.42,6.270536646058288,642,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,2,N/A,4.72,6.16183488580245,472,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,3,N/A,3.27,6.084855918642841,327,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,4,N/A,2.42,6.454322525217563,242,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,5,N/A,2.01,6.443751618831972,201,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,8.16,4.650935004029093,816,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,15.53,3.827642166161839,1553,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,21.24,3.3817141810549964,2124,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,34.62,2.5757531244543532,3462,10000,2025-09-09 00:48:03
expert_2,simpleAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,48.33,1.9233991028387336,4833,10000,2025-09-09 00:48:03
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,1,N/A,31.26,2.695889720433875,3126,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,2,N/A,19.74,3.4860224240942848,1974,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,3,N/A,12.23,4.116664174236829,1223,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,4,N/A,10.03,4.38525747951073,1003,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,5,N/A,8.52,4.598551550997963,852,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,1,N/A,11.77,4.196267354337475,1177,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,2,N/A,5.78,5.009388778783098,578,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,3,N/A,3.21,5.383596504790874,321,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,4,N/A,1.71,5.567589331276809,171,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,5,N/A,1.35,5.618645257587675,135,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,1,N/A,46.36,2.035795415504069,4636,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,2,N/A,23.04,3.1707924559146545,2304,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,3,N/A,9.64,4.272546831565567,964,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,4,N/A,2.18,5.400048424925985,218,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,5,N/A,1.33,5.595850727226161,133,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,1,N/A,53.54,1.6815195355234267,5354,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,2,N/A,51.67,1.7744171921210954,5167,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,3,N/A,48.87,1.8901312803920312,4887,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,4,N/A,32.62,2.6579242416574984,3262,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,5,N/A,19.75,3.447163826302637,1975,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,1,N/A,56.0,1.5747515023509158,5600,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,2,N/A,55.53,1.5960622754278062,5553,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,3,N/A,54.93,1.6281731671924833,5493,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,4,N/A,53.64,1.6731152549574646,5364,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,5,N/A,52.62,1.7222593736044969,5262,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,1,N/A,45.06,2.0625533061691477,4506,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,2,N/A,36.33,2.5118950605392456,3633,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,3,N/A,20.35,3.54934610596186,2035,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,4,N/A,10.81,4.601643966723092,1081,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,5,N/A,5.6,5.579334904875936,560,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,snow,1,N/A,41.52,2.2212144981456707,4152,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,snow,2,N/A,22.57,3.2840114122704613,2257,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,snow,3,N/A,12.88,4.088919977598552,1288,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,snow,4,N/A,8.64,4.614476040948795,864,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,snow,5,N/A,6.12,4.922045297260526,612,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,frost,1,N/A,53.95,1.6687429509585416,5395,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,frost,2,N/A,45.8,2.0116280860538724,4580,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,frost,3,N/A,35.84,2.4741611842867695,3584,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,frost,4,N/A,27.24,2.9733619901198374,2724,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,frost,5,N/A,20.32,3.4445699468443665,2032,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,fog,1,N/A,50.46,1.8103238072576402,5046,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,fog,2,N/A,37.23,2.4261518882799753,3723,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,fog,3,N/A,25.52,3.0547068209587773,2552,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,fog,4,N/A,17.98,3.605797559400148,1798,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,fog,5,N/A,13.3,4.056154960318457,1330,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,brightness,1,N/A,55.9,1.5767566599423373,5590,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,brightness,2,N/A,55.33,1.6014966889272761,5533,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,brightness,3,N/A,54.35,1.6368169694007197,5435,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,brightness,4,N/A,53.6,1.6809611335585388,5360,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,brightness,5,N/A,52.38,1.734408520445039,5238,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,contrast,1,N/A,55.92,1.5739204053637348,5592,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,contrast,2,N/A,55.42,1.5905269324025022,5542,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,contrast,3,N/A,54.66,1.6143256848371481,5466,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,contrast,4,N/A,54.23,1.6422450723527353,5423,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,contrast,5,N/A,53.59,1.6744833656504183,5359,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,1,N/A,14.57,3.8940377627746967,1457,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,2,N/A,4.98,5.581804184973994,498,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,3,N/A,3.55,6.1255455137808115,355,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,4,N/A,2.87,6.286482014233553,287,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,5,N/A,2.64,6.32326862480067,264,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,1,N/A,4.99,6.753271048582053,499,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,2,N/A,3.23,6.650664564929431,323,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,3,N/A,2.81,6.753575343119947,281,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,4,N/A,2.11,6.92489187626899,211,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,5,N/A,1.75,6.6235697480696665,175,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,9.14,4.547087071817132,914,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,15.32,3.842152345029614,1532,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,20.14,3.4390190341804603,2014,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,32.56,2.64897832689406,3256,10000,2025-09-09 01:31:51
expert_3,simpleAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,48.94,1.8923445653311814,4894,10000,2025-09-09 01:31:51
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,1,N/A,46.87,2.2750445498695857,4687,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,2,N/A,28.54,3.4673300574097454,2854,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,3,N/A,16.71,4.571000455301019,1671,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,4,N/A,13.37,5.071501855608783,1337,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,5,N/A,10.1,5.499358759650701,1010,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,1,N/A,16.09,4.655377674706375,1609,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,2,N/A,6.03,6.2740339689616915,603,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,3,N/A,2.78,6.94974095308328,278,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,4,N/A,1.46,6.795883528793914,146,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,5,N/A,1.11,6.655058776276021,111,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,1,N/A,62.45,1.4118022541456585,6245,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,2,N/A,39.17,2.4852495419828196,3917,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,3,N/A,15.57,4.029066321216052,1557,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,4,N/A,2.42,6.305928483794007,242,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,5,N/A,1.4,6.62534891200971,140,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,1,N/A,70.45,1.1357028378715999,7045,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,2,N/A,67.94,1.2274418043184885,6794,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,3,N/A,65.35,1.3381094238426112,6535,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,4,N/A,47.7,2.233736116674882,4770,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,5,N/A,29.25,3.4093766091745112,2925,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,1,N/A,72.41,1.0440739581856546,7241,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,2,N/A,71.94,1.060771275924731,7194,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,3,N/A,71.25,1.0891308407240277,7125,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,4,N/A,69.96,1.1324067349675335,6996,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,5,N/A,68.84,1.1842601548267315,6884,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,1,N/A,61.48,1.5553239614148684,6148,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,2,N/A,52.22,2.0321528911590576,5222,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,3,N/A,31.41,3.2606351948991605,3141,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,4,N/A,16.2,4.617551037027866,1620,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,5,N/A,7.25,5.844742442988142,725,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,snow,1,N/A,57.47,1.7153399760210062,5747,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,snow,2,N/A,31.4,3.3198326116875756,3140,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,snow,3,N/A,15.39,4.893012538740907,1539,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,snow,4,N/A,9.07,5.928058286256428,907,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,snow,5,N/A,5.97,6.450942697404306,597,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,frost,1,N/A,70.17,1.1286937896209428,7017,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,frost,2,N/A,62.56,1.4571668430219722,6256,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,frost,3,N/A,52.05,1.9898867244961895,5205,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,frost,4,N/A,40.71,2.6375443920304504,4071,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,frost,5,N/A,30.89,3.3335328358638137,3089,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,fog,1,N/A,67.18,1.2628785137888752,6718,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,fog,2,N/A,52.62,1.97382587873483,5262,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,fog,3,N/A,36.05,2.958236065091966,3605,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,fog,4,N/A,23.66,3.9349683236472215,2366,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,fog,5,N/A,15.92,4.8202280062663405,1592,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,1,N/A,72.08,1.0476671276213247,7208,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,2,N/A,71.63,1.0666183384158943,7163,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,3,N/A,70.97,1.0995848903173133,7097,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,4,N/A,69.88,1.1430279499367824,6988,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,brightness,5,N/A,68.29,1.1982936142366143,6829,10000,2025-09-09 02:26:44
fusion,simpleAddition,1.0,N/A,FusionModel,corruption,N/A,contrast,1,N/A,72.15,1.0513445259649543,7215,10000,2025-09-09 02:26:44
