model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,defocus_blur,1,N/A,51.8,1.752461911756781,5180,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,defocus_blur,2,N/A,50.09,1.829423487940921,5009,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,defocus_blur,3,N/A,47.76,1.926485079753248,4776,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,defocus_blur,4,N/A,33.51,2.609487936466555,3351,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,defocus_blur,5,N/A,20.37,3.5061476532417006,2037,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,motion_blur,1,N/A,54.31,1.6449726472927044,5431,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,motion_blur,2,N/A,53.81,1.667704316634166,5381,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,motion_blur,3,N/A,52.73,1.7000783727138857,5273,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,motion_blur,4,N/A,51.76,1.7472663634940038,5176,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,motion_blur,5,N/A,50.64,1.803338250027427,5064,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,zoom_blur,1,N/A,43.37,2.1709698167028306,4337,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,zoom_blur,2,N/A,36.58,2.5784153998652592,3658,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,zoom_blur,3,N/A,22.79,3.466251119782653,2279,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,zoom_blur,4,N/A,12.7,4.466756452487994,1270,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,zoom_blur,5,N/A,6.54,5.52133327194407,654,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,snow,1,N/A,42.14,2.187540472308292,4214,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,snow,2,N/A,22.81,3.354456880424596,2281,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,snow,3,N/A,12.23,4.393465174904352,1223,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,snow,4,N/A,7.34,5.077275384830523,734,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,snow,5,N/A,5.0,5.524304456348661,500,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,frost,1,N/A,52.04,1.7554313321656818,5204,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,frost,2,N/A,45.5,2.042149985892863,4550,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,frost,3,N/A,36.99,2.4397192755831947,3699,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,frost,4,N/A,28.26,2.9375246868857854,2826,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,frost,5,N/A,21.02,3.4709039820900447,2102,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,fog,1,N/A,49.87,1.8454521411581883,4987,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,fog,2,N/A,38.91,2.366217267664173,3891,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,fog,3,N/A,26.18,3.0831302298775203,2618,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,fog,4,N/A,17.88,3.772106677671022,1788,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,fog,5,N/A,12.48,4.347241265864312,1248,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,brightness,1,N/A,54.12,1.6570228489139411,5412,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,brightness,2,N/A,53.39,1.684277597861954,5339,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,brightness,3,N/A,52.42,1.7202168672899656,5242,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,brightness,4,N/A,50.99,1.7686623546141613,5099,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,brightness,5,N/A,49.62,1.8324650722213938,4962,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,contrast,1,N/A,54.17,1.657366874851758,5417,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,contrast,2,N/A,53.74,1.6758935300609734,5374,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,contrast,3,N/A,53.12,1.6992879683458353,5312,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,contrast,4,N/A,52.42,1.72864585586741,5242,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,contrast,5,N/A,51.83,1.7597427156907093,5183,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,elastic_transform,1,N/A,16.35,3.959259093562259,1635,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,elastic_transform,2,N/A,4.76,6.481435154057756,476,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,elastic_transform,3,N/A,2.84,7.690056420579741,284,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,elastic_transform,4,N/A,2.35,8.142272502561159,235,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,elastic_transform,5,N/A,1.95,8.287443668027468,195,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,pixelate,1,N/A,6.09,6.805067545251001,609,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,pixelate,2,N/A,4.46,6.835347254065018,446,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,pixelate,3,N/A,3.32,6.594301459155505,332,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,pixelate,4,N/A,2.28,7.134975560103791,228,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,pixelate,5,N/A,2.04,7.318437491791157,204,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,7.85,4.985453487951545,785,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,14.79,4.006357959554165,1479,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,20.48,3.4934462203255183,2048,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,33.73,2.6159203112879887,3373,10000,2025-09-09 01:29:54
expert_2,multiplicative,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,47.32,1.9336340865002404,4732,10000,2025-09-09 01:29:54
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,1,N/A,30.96,2.8149164386942416,3096,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,2,N/A,18.64,3.7533512537992455,1864,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,3,N/A,12.17,4.510849282711367,1217,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,4,N/A,9.72,4.835528425023526,972,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,5,N/A,8.3,5.098622041412547,830,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,shot_noise,1,N/A,11.52,4.592129553420635,1152,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,shot_noise,2,N/A,5.85,5.612610871278787,585,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,shot_noise,3,N/A,3.37,6.142000445836707,337,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,shot_noise,4,N/A,1.9,6.431109893171093,190,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,shot_noise,5,N/A,1.55,6.508037760287901,155,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,impulse_noise,1,N/A,46.75,1.9732538838929767,4675,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,impulse_noise,2,N/A,23.58,3.244125532198556,2358,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,impulse_noise,3,N/A,9.71,4.584296135962764,971,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,impulse_noise,4,N/A,2.36,6.049862686591812,236,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,impulse_noise,5,N/A,1.6,6.406893404224251,160,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,defocus_blur,1,N/A,53.58,1.65302526196347,5358,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,defocus_blur,2,N/A,51.03,1.7593458392952062,5103,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,defocus_blur,3,N/A,48.22,1.8884955840774729,4822,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,defocus_blur,4,N/A,31.52,2.7738819303391855,3152,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,defocus_blur,5,N/A,19.12,3.705679458907888,1912,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,motion_blur,1,N/A,56.57,1.522166665596298,5657,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,motion_blur,2,N/A,55.77,1.5473544884331618,5577,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,motion_blur,3,N/A,55.34,1.5773030519485474,5534,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,motion_blur,4,N/A,54.45,1.6224843157997615,5445,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,motion_blur,5,N/A,53.53,1.6724605001980746,5353,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,zoom_blur,1,N/A,45.57,2.051756955400298,4557,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,zoom_blur,2,N/A,36.31,2.5717650983907,3631,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,zoom_blur,3,N/A,20.98,3.755156375184844,2098,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,zoom_blur,4,N/A,11.19,5.00922023797337,1119,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,zoom_blur,5,N/A,5.82,6.237076614476457,582,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,snow,1,N/A,40.84,2.262796423103236,4084,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,snow,2,N/A,21.46,3.4975252785260165,2146,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,snow,3,N/A,12.44,4.47036559068704,1244,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,snow,4,N/A,8.28,5.117084424706954,828,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,snow,5,N/A,6.07,5.505720838715758,607,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,frost,1,N/A,53.66,1.637779916389079,5366,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,frost,2,N/A,45.52,2.0293160586417476,4552,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,frost,3,N/A,35.3,2.5578878438925443,3530,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,frost,4,N/A,26.21,3.1385689143893085,2621,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,frost,5,N/A,19.46,3.6958438233484197,1946,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,fog,1,N/A,50.19,1.7971939768972276,5019,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,fog,2,N/A,36.34,2.4958317038379136,3634,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,fog,3,N/A,24.74,3.225086462648609,2474,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,fog,4,N/A,17.36,3.88904916183858,1736,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,fog,5,N/A,12.92,4.4228945864906795,1292,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,brightness,1,N/A,56.53,1.5276116162915774,5653,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,brightness,2,N/A,55.94,1.549784151813652,5594,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,brightness,3,N/A,55.1,1.5839738664747793,5510,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,brightness,4,N/A,54.12,1.6248244665846039,5412,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,brightness,5,N/A,52.85,1.6753510282009463,5285,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,contrast,1,N/A,56.57,1.5255985048752796,5657,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,contrast,2,N/A,56.15,1.5395613576792464,5615,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,contrast,3,N/A,55.41,1.5611349148086355,5541,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,contrast,4,N/A,55.09,1.5877130876613568,5509,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,contrast,5,N/A,54.24,1.6190746554845497,5424,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,elastic_transform,1,N/A,13.23,4.398907685581642,1323,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,elastic_transform,2,N/A,4.83,6.401634506032437,483,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,elastic_transform,3,N/A,3.5,6.986171571514275,350,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,elastic_transform,4,N/A,2.84,7.178428613686863,284,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,elastic_transform,5,N/A,2.72,7.240995926193044,272,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,pixelate,1,N/A,5.0,7.898929004427753,500,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,pixelate,2,N/A,3.45,8.128306201741665,345,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,pixelate,3,N/A,2.7,8.378796553309959,270,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,pixelate,4,N/A,1.99,8.770239099671569,199,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,pixelate,5,N/A,1.63,8.23390232762204,163,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,8.86,5.029127465018743,886,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,14.57,4.179030143761937,1457,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,18.86,3.690239936490602,1886,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,31.89,2.7636627336091633,3189,10000,2025-09-09 02:29:06
expert_3,multiplicative,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,48.2,1.8921966477285457,4820,10000,2025-09-09 02:29:06
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,1,N/A,38.28,2.7121778530410574,3828,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,2,N/A,23.08,3.6966310151015658,2308,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,3,N/A,13.45,4.518134548694273,1345,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,4,N/A,10.43,4.853391650356824,1043,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,5,N/A,8.0,5.134964116011994,800,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,shot_noise,1,N/A,12.52,4.565977935549579,1252,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,shot_noise,2,N/A,4.79,5.6035946169986,479,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,shot_noise,3,N/A,2.06,6.202533927144883,206,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,shot_noise,4,N/A,1.24,6.809562345094319,124,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,shot_noise,5,N/A,1.06,7.057285924501057,106,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,1,N/A,54.02,1.8564030731780619,5402,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,2,N/A,31.79,2.932398367531692,3179,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,3,N/A,11.98,4.265629695940621,1198,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,4,N/A,1.91,5.937216843230815,191,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,5,N/A,1.16,7.009504891649077,116,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,1,N/A,61.81,1.5858987992322897,6181,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,2,N/A,59.46,1.686725442922568,5946,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,3,N/A,56.53,1.8082489635370955,5653,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,4,N/A,39.23,2.6740174851840055,3923,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,5,N/A,23.47,3.666241956662528,2347,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,motion_blur,1,N/A,64.38,1.4601152720330637,6438,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,motion_blur,2,N/A,63.72,1.4759559450270254,6372,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,motion_blur,3,N/A,63.2,1.5114310964753357,6320,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,motion_blur,4,N/A,62.13,1.5571521294267872,6213,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,motion_blur,5,N/A,60.85,1.6168803633013857,6085,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,1,N/A,52.51,2.026318323763111,5251,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,2,N/A,42.76,2.5359480350832397,4276,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,3,N/A,25.26,3.6809948697874817,2526,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,4,N/A,12.59,4.854332628129404,1259,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,5,N/A,5.68,5.972337517557265,568,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,snow,1,N/A,48.64,2.171371011794368,4864,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,snow,2,N/A,25.78,3.49855604654626,2578,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,snow,3,N/A,13.4,4.601604724232154,1340,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,snow,4,N/A,7.32,5.196615756312503,732,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,snow,5,N/A,4.81,5.464068974120708,481,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,frost,1,N/A,61.83,1.5788731092139134,6183,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,frost,2,N/A,53.34,1.94551208200334,5334,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,frost,3,N/A,42.66,2.458546323112295,4266,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,frost,4,N/A,32.63,3.0438186971447134,3263,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,frost,5,N/A,24.29,3.629101668732076,2429,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,fog,1,N/A,58.66,1.718607476994961,5866,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,fog,2,N/A,44.63,2.3881858541995666,4463,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,fog,3,N/A,29.83,3.2163047790527344,2983,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,fog,4,N/A,19.39,3.9587151461009737,1939,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,fog,5,N/A,13.36,4.5420398380182965,1336,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,brightness,1,N/A,63.92,1.469032096711895,6392,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,brightness,2,N/A,63.58,1.4946062595029421,6358,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,brightness,3,N/A,62.89,1.5343295215051385,6289,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,brightness,4,N/A,61.65,1.5808518400675133,6165,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,brightness,5,N/A,60.29,1.6350075972231128,6029,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,contrast,1,N/A,64.18,1.4749140520639057,6418,10000,2025-09-09 03:36:18
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,contrast,2,N/A,63.62,1.4919944745075853,6362,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,contrast,3,N/A,63.07,1.5170269917838182,6307,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,contrast,4,N/A,62.52,1.5474125856085668,6252,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,contrast,5,N/A,61.95,1.5825550601452212,6195,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,1,N/A,15.81,4.041330654409867,1581,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,2,N/A,5.0,5.553594830669934,500,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,3,N/A,3.06,5.900038894218735,306,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,4,N/A,2.47,5.90464189384557,247,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,elastic_transform,5,N/A,2.3,5.861010497129416,230,10000,2025-09-09 03:36:19
fusion,multiplicative,1.0,N/A,FusionModel,corruption,N/A,pixelate,1,N/A,5.07,6.931868504874314,507,10000,2025-09-09 03:36:19
