model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,zoom_blur,3,N/A,23.17,3.239659958247897,2317,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,zoom_blur,4,N/A,13.16,4.011245452905003,1316,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,zoom_blur,5,N/A,6.73,4.69673005236855,673,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,snow,1,N/A,42.18,2.3987521370754967,4218,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,snow,2,N/A,21.87,3.4330795958072327,2187,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,snow,3,N/A,11.22,4.221356096146982,1122,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,snow,4,N/A,7.13,4.694155367114876,713,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,snow,5,N/A,4.76,4.971245180202436,476,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,frost,1,N/A,53.16,1.8914637067649938,5316,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,frost,2,N/A,45.94,2.1984926522532597,4594,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,frost,3,N/A,37.57,2.5999428501612023,3757,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,frost,4,N/A,28.87,3.019161538232731,2887,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,frost,5,N/A,20.89,3.4260460364667673,2089,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,fog,1,N/A,50.09,2.027038581763642,5009,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,fog,2,N/A,37.51,2.579707556133029,3751,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,fog,3,N/A,25.79,3.1966287908674795,2579,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,fog,4,N/A,16.83,3.744898787027673,1683,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,fog,5,N/A,11.87,4.178151767465133,1187,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,brightness,1,N/A,54.89,1.7836895441707177,5489,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,brightness,2,N/A,54.23,1.8077683629868906,5423,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,brightness,3,N/A,53.43,1.8425480685656583,5343,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,brightness,4,N/A,52.23,1.8883339302449287,5223,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,brightness,5,N/A,51.11,1.9408813820609563,5111,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,contrast,1,N/A,54.59,1.7761380657365051,5459,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,contrast,2,N/A,54.21,1.7893379775783684,5421,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,contrast,3,N/A,53.81,1.8088523104221006,5381,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,contrast,4,N/A,53.15,1.8323390800741655,5315,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,contrast,5,N/A,52.56,1.8599767518948904,5256,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,elastic_transform,1,N/A,16.45,3.699216193790677,1645,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,elastic_transform,2,N/A,5.73,4.883688703367982,573,10000,2025-09-08 23:16:50
expert_0,TransformerBase,1.0,0,DenseNet121,corruption,N/A,elastic_transform,3,N/A,4.01,5.190285018727749,401,10000,2025-09-08 23:16:50
