model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,3,N/A,12.34,4.197035964531235,1234,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,4,N/A,9.31,4.526294343079193,931,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,5,N/A,7.46,4.819969270802751,746,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,shot_noise,1,N/A,11.27,4.275152354300777,1127,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,shot_noise,2,N/A,4.1,5.438741297661504,410,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,shot_noise,3,N/A,1.76,6.284111928336228,176,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,shot_noise,4,N/A,1.35,6.723097300227685,135,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,shot_noise,5,N/A,1.21,6.742908821830267,121,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,1,N/A,43.98,2.1284014771256268,4398,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,2,N/A,24.49,3.0509560681596586,2449,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,3,N/A,10.41,4.0791631499423255,1041,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,4,N/A,1.97,5.844427464883538,197,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,impulse_noise,5,N/A,1.2,6.504234953771664,120,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,1,N/A,52.15,1.747282452221158,5215,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,2,N/A,50.72,1.8211420533023304,5072,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,3,N/A,48.31,1.9159936874727659,4831,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,4,N/A,34.22,2.5646975915643235,3422,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,defocus_blur,5,N/A,21.01,3.4034053313581247,2101,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,1,N/A,54.44,1.6505241424222536,5444,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,2,N/A,54.04,1.6711414086667797,5404,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,3,N/A,53.04,1.702363383920887,5304,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,4,N/A,51.92,1.7468066215515137,5192,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,motion_blur,5,N/A,50.49,1.8024113827113863,5049,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,1,N/A,43.95,2.111498808558983,4395,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,2,N/A,36.91,2.4887378049802176,3691,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,3,N/A,23.23,3.3195943681499624,2323,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,4,N/A,13.02,4.2370344717291335,1302,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,zoom_blur,5,N/A,6.64,5.185060718391515,664,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,snow,1,N/A,42.64,2.1688636179211773,4264,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,snow,2,N/A,23.15,3.2712047401862807,2315,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,snow,3,N/A,12.21,4.237894749339623,1221,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,snow,4,N/A,7.22,4.873675678349748,722,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,snow,5,N/A,4.99,5.293235362330569,499,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,frost,1,N/A,52.2,1.747986307627038,5220,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,frost,2,N/A,45.88,2.022332748280296,4588,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,frost,3,N/A,37.54,2.4021572991262508,3754,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,frost,4,N/A,29.09,2.867625429660459,2909,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,frost,5,N/A,21.8,3.3647000155871427,2180,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,fog,1,N/A,50.37,1.8391056272047985,5037,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,fog,2,N/A,39.2,2.3422724838498272,3920,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,fog,3,N/A,26.72,3.0159421027461186,2672,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,fog,4,N/A,18.13,3.6598516446125657,1813,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,fog,5,N/A,12.41,4.1939069892786724,1241,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,brightness,1,N/A,54.54,1.6590217397182803,5454,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,brightness,2,N/A,53.78,1.6867197948166086,5378,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,brightness,3,N/A,52.72,1.7234268837337252,5272,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,brightness,4,N/A,51.43,1.772703697409811,5143,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,brightness,5,N/A,49.87,1.8363025973114786,4987,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,contrast,1,N/A,54.17,1.657255569590798,5417,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,contrast,2,N/A,53.67,1.6742364967925638,5367,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,contrast,3,N/A,53.33,1.696388161635097,5333,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,contrast,4,N/A,52.6,1.7242765321007258,5260,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,contrast,5,N/A,52.0,1.7549971342086792,5200,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,1,N/A,16.64,3.7916146803505812,1664,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,2,N/A,4.96,5.947364390650882,496,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,3,N/A,2.67,7.006314736378344,267,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,4,N/A,2.25,7.408538878718509,225,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,elastic_transform,5,N/A,1.86,7.545216487932809,186,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,1,N/A,6.13,6.394466369966917,613,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,2,N/A,4.55,6.317352131952213,455,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,3,N/A,3.57,6.140343165095849,357,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,4,N/A,2.37,6.504832412623152,237,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,pixelate,5,N/A,2.2,6.746275370634055,220,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,7.82,4.7642511566982995,782,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,15.28,3.863812500917459,1528,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,21.04,3.391531108300897,2104,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,34.79,2.5692891289916218,3479,10000,2025-09-09 01:34:53
expert_2,multiplicativeAddition,1.0,2,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,48.07,1.921409833280346,4807,10000,2025-09-09 01:34:53
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,1,N/A,30.53,2.7604162270509742,3053,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,2,N/A,18.63,3.5848788249341745,1863,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,3,N/A,12.34,4.230514387541179,1234,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,4,N/A,9.89,4.500038904479787,989,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,gaussian_noise,5,N/A,8.55,4.714748382568359,855,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,1,N/A,11.76,4.297149869460094,1176,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,2,N/A,5.91,5.118519010423105,591,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,3,N/A,3.36,5.506373326989669,336,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,4,N/A,1.98,5.719414475597913,198,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,shot_noise,5,N/A,1.69,5.8141752979423424,169,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,1,N/A,45.28,2.0304799019535884,4528,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,2,N/A,23.46,3.189731963073151,2346,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,3,N/A,9.95,4.33798359919198,995,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,4,N/A,2.47,5.480172760878937,247,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,impulse_noise,5,N/A,1.71,5.72253972669191,171,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,1,N/A,52.32,1.701666979850093,5232,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,2,N/A,50.12,1.8026846466185171,5012,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,3,N/A,47.37,1.9227654858480525,4737,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,4,N/A,31.37,2.724174034746387,3137,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,defocus_blur,5,N/A,19.28,3.5429882007309152,1928,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,1,N/A,55.24,1.572536562062517,5524,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,2,N/A,54.55,1.597864884364454,5455,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,3,N/A,54.03,1.627094640007502,5403,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,4,N/A,52.96,1.6692712729490256,5296,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,motion_blur,5,N/A,52.14,1.7156187944774386,5214,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,1,N/A,44.63,2.0520939404451393,4463,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,2,N/A,36.01,2.5157692568211614,3601,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,3,N/A,20.68,3.564470426945747,2068,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,4,N/A,11.18,4.669438488875763,1118,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,zoom_blur,5,N/A,5.83,5.753230891650236,583,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,snow,1,N/A,40.36,2.2605503450466107,4036,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,snow,2,N/A,21.8,3.356963761245148,2180,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,snow,3,N/A,12.71,4.185090873814836,1271,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,snow,4,N/A,8.37,4.7131207924854905,837,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,snow,5,N/A,6.16,5.0074443153188195,616,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,frost,1,N/A,52.18,1.687817347200611,5218,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,frost,2,N/A,44.45,2.052339425569848,4445,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,frost,3,N/A,34.77,2.5315879145755043,3477,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,frost,4,N/A,26.37,3.0490568076507953,2637,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,frost,5,N/A,19.7,3.5350886266442796,1970,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,fog,1,N/A,49.33,1.8347734046887747,4933,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,fog,2,N/A,35.98,2.46950232529942,3598,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,fog,3,N/A,24.57,3.118867237356645,2457,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,fog,4,N/A,17.68,3.693863518630402,1768,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,fog,5,N/A,12.97,4.147259525105923,1297,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,brightness,1,N/A,55.15,1.5751298228396644,5515,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,brightness,2,N/A,54.61,1.5979830056806155,5461,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,brightness,3,N/A,53.78,1.6319991501071784,5378,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,brightness,4,N/A,53.04,1.6727272604085222,5304,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,brightness,5,N/A,51.45,1.7231287609172772,5145,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,contrast,1,N/A,55.2,1.5719367537317397,5520,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,contrast,2,N/A,54.65,1.5851552380791194,5465,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,contrast,3,N/A,53.95,1.6052773874017257,5395,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,contrast,4,N/A,53.42,1.630209346360798,5342,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,contrast,5,N/A,52.96,1.6594714952420584,5296,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,1,N/A,12.84,4.2158532112459595,1284,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,2,N/A,4.65,5.85421023187758,465,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,3,N/A,3.4,6.281003463117382,340,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,4,N/A,2.77,6.395208533806137,277,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,elastic_transform,5,N/A,2.66,6.4122291033781025,266,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,1,N/A,4.65,7.189093426813053,465,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,2,N/A,3.33,7.285234946238844,333,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,3,N/A,2.78,7.465696920322467,278,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,4,N/A,2.03,7.874999088577077,203,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,pixelate,5,N/A,1.6,7.432460784912109,160,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,8.98,4.660202805000015,898,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,14.78,3.9496880935717233,1478,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,19.46,3.531551687023308,1946,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,31.36,2.714116956614241,3136,10000,2025-09-09 02:30:40
expert_3,multiplicativeAddition,1.0,3,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,47.21,1.9266173371785804,4721,10000,2025-09-09 02:30:40
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,1,N/A,44.5,2.4585596051397203,4450,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,2,N/A,27.14,3.725779660140412,2714,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,3,N/A,16.19,4.948562235771855,1619,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,4,N/A,12.81,5.470359624186648,1281,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,gaussian_noise,5,N/A,9.84,5.973629713058472,984,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,1,N/A,15.14,5.0202875891818275,1514,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,2,N/A,5.69,6.99197957485537,569,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,3,N/A,2.5,8.202813981454584,250,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,4,N/A,1.29,8.85401299029966,129,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,shot_noise,5,N/A,1.18,8.942824611180946,118,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,1,N/A,60.54,1.485587322259251,6054,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,2,N/A,37.99,2.5840339811542368,3799,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,3,N/A,15.49,4.315092759796336,1549,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,4,N/A,2.17,7.435899517204188,217,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,impulse_noise,5,N/A,1.29,8.612382164484337,129,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,1,N/A,68.11,1.2506871993028665,6811,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,2,N/A,65.97,1.3466992634761183,6597,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,3,N/A,63.81,1.4642224477816232,6381,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,4,N/A,45.37,2.4112285209607474,4537,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,defocus_blur,5,N/A,28.14,3.6614439306379873,2814,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,1,N/A,70.85,1.1416928345644022,7085,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,2,N/A,70.83,1.1586593902563747,7083,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,3,N/A,70.17,1.1828485817848882,7017,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,4,N/A,68.95,1.229256696338895,6895,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,motion_blur,5,N/A,67.36,1.287057512168643,6736,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,1,N/A,60.36,1.6309410590159743,6036,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,2,N/A,50.37,2.163855677918543,5037,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,3,N/A,29.78,3.543441238282602,2978,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,4,N/A,14.92,5.149710178375244,1492,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,zoom_blur,5,N/A,6.57,6.803738449193254,657,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,snow,1,N/A,55.28,1.862918561017966,5528,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,snow,2,N/A,30.68,3.5433160624926603,3068,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,snow,3,N/A,15.13,5.266308748269383,1513,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,snow,4,N/A,8.95,6.457886188845091,895,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,snow,5,N/A,5.47,7.172609606875649,547,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,frost,1,N/A,68.43,1.2395731157894376,6843,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,frost,2,N/A,60.58,1.5889421573168114,6058,10000,2025-09-09 03:38:28
fusion,multiplicativeAddition,1.0,N/A,FusionModel,corruption,N/A,frost,3,N/A,50.12,2.1500978997991056,5012,10000,2025-09-09 03:38:28
