epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,timestamp
48,9.103591264343262,8.165042007446289,70.85,1e-05,0.0001,0.0001,1.0690100772857667,8.034581230163575,9.103591264343262,51.87,50.67,48.85,50.47,1.9809663482666016,1.9809668621063232,2.102181629180908,1.9704664115905761,1.0,multiplicativeShifted,2025-09-08 21:44:38
49,9.073872955322265,8.104034634399413,71.09,1e-05,0.0001,0.0001,1.071671908569336,8.002201063537598,9.073872955322265,52.32,50.73,49.35,50.69,1.9746603759765624,1.9664691396713256,2.1010221271514893,1.9600494400024413,1.0,multiplicativeShifted,2025-09-08 21:45:40
50,8.994460374450684,8.089476716613769,71.27,1e-05,0.0001,0.0001,1.0617788640975951,7.932681523132324,8.994460374450684,52.23,51.03,49.45,51.21,1.9539648582458495,1.9431178146362305,2.089690662574768,1.9459081134796143,1.0,multiplicativeShifted,2025-09-08 21:46:48
51,8.92708957824707,8.057934031677247,71.26,1e-05,0.0001,0.0001,1.0420908485412597,7.884998729705811,8.92708957824707,52.37,51.12,49.52,51.38,1.9423440448760987,1.9426959352493287,2.0755229667663575,1.9244358573913574,1.0,multiplicativeShifted,2025-09-08 21:47:51
52,8.830507885742188,8.013578693389892,71.44,1e-05,0.0001,0.0001,1.0464007415771484,7.7841071685791015,8.830507885742188,52.86,51.56,50.08,51.51,1.9244887535095214,1.9040361846923828,2.0433690006256104,1.9122132123947144,1.0,multiplicativeShifted,2025-09-08 21:48:55
53,8.811676951599122,7.995952108764649,71.15,1e-05,0.0001,0.0001,1.037926799964905,7.773750177001953,8.811676951599122,52.91,51.79,50.11,51.51,1.9159580223083497,1.9076924003601075,2.0468074893951416,1.903292276763916,1.0,multiplicativeShifted,2025-09-08 21:49:58
54,8.703337329101563,7.974094755554199,71.11,1e-05,0.0001,0.0001,1.0167390474319458,7.686598266601562,8.703337329101563,53.22,52.03,50.41,51.77,1.8833336574554442,1.8859139873504638,2.021192182922363,1.8961583744049073,1.0,multiplicativeShifted,2025-09-08 21:51:00
55,8.694960708618163,7.928182649230957,70.91,1e-05,0.0001,0.0001,1.0195516410827636,7.6754090675354005,8.694960708618163,53.29,51.65,50.33,51.6,1.8916898149490355,1.8850007219314575,2.0065147228240967,1.8922038122177125,1.0,multiplicativeShifted,2025-09-08 21:52:01
56,8.54424768371582,7.893097059631348,71.58,1e-05,0.0001,0.0001,0.9933743529319763,7.550873365020752,8.54424768371582,53.28,52.1,50.68,51.84,1.857841386604309,1.8557061929702758,1.989773450088501,1.8475523246765138,1.0,multiplicativeShifted,2025-09-08 21:53:05
57,8.53956021118164,7.846781670379639,71.45,1e-05,0.0001,0.0001,1.0007574203491212,7.538802743530273,8.53956021118164,53.93,52.32,51.2,51.95,1.856137126159668,1.8504091207504272,1.9829290321350097,1.8493275066375732,1.0,multiplicativeShifted,2025-09-08 21:54:07
