epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
39,2.039,47.15,1.3089,65.52,0.094115,69.12
40,2.0595,45.88,1.2613,68.16,0.093815,69.12
41,2.0114,49.67,1.2723,66.68,0.093509,69.12
42,1.9995,50.06,1.2045,70.36,0.093196,70.36
43,2.0056,49.74,1.2366,68.8,0.092876,70.36
44,1.962,50.64,1.3472,65.48,0.09255,70.36
45,1.9973,49.08,1.2205,69.96,0.092216,70.36
46,1.9837,48.35,1.2171,70.84,0.091876,70.84
47,1.9235,52.78,1.1649,71.72,0.09153,71.72
48,1.9902,49.31,1.244,68.08,0.091177,71.72
49,1.9638,50.98,1.2323,68.44,0.090817,71.72
50,1.9456,51.15,1.1798,72.0,0.090451,72.0
51,1.8892,54.72,1.168,72.36,0.090078,72.36
52,1.9312,51.63,1.1914,70.48,0.0897,72.36
53,1.9548,50.63,1.1761,70.8,0.089314,72.36
54,1.8887,53.74,1.0914,74.64,0.088923,74.64
55,1.8826,53.78,1.1499,71.88,0.088526,74.64
56,1.9411,51.24,1.1124,74.08,0.088122,74.64
57,1.8683,53.05,1.0905,74.72,0.087713,74.72
58,1.9133,49.45,1.106,73.56,0.087297,74.72
59,1.8747,53.01,1.0502,75.84,0.086876,75.84
60,1.8729,53.39,1.2143,71.12,0.086448,75.84
61,1.8902,52.35,1.0976,74.24,0.086015,75.84
62,1.8543,54.9,1.1068,74.72,0.085577,75.84
63,1.8261,56.38,1.1008,73.64,0.085132,75.84
64,1.8136,56.06,1.0562,76.12,0.084683,76.12
65,1.8308,56.69,1.0694,75.32,0.084227,76.12
66,1.8312,54.48,1.0713,75.88,0.083767,76.12
67,1.8325,52.57,1.087,75.08,0.083301,76.12
68,1.8258,56.42,1.1004,73.2,0.082829,76.12
69,1.8246,56.54,1.0708,74.96,0.082353,76.12
70,1.774,58.68,1.1216,73.2,0.081871,76.12
71,1.779,57.05,0.996,77.36,0.081385,77.36
72,1.8099,54.02,1.0922,75.4,0.080893,77.36
73,1.7906,56.96,1.0467,75.84,0.080397,77.36
74,1.7582,58.22,1.1088,74.0,0.079895,77.36
75,1.7967,54.7,1.0551,76.08,0.079389,77.36
76,1.7561,57.11,1.0076,77.48,0.078879,77.48
77,1.7299,58.16,1.0265,76.48,0.078363,77.48
78,1.7177,58.2,1.0267,76.6,0.077844,77.48
79,1.7705,56.3,1.0713,75.04,0.07732,77.48
80,1.7422,57.01,1.017,76.48,0.076791,77.48
81,1.7693,56.27,1.0571,77.04,0.076259,77.48
82,1.7589,57.76,1.0093,77.6,0.075722,77.6
83,1.6998,58.67,1.033,76.64,0.075181,77.6
84,1.7365,60.43,1.0793,75.52,0.074636,77.6
85,1.7342,59.5,1.0205,76.96,0.074088,77.6
86,1.7555,57.97,0.9718,79.32,0.073535,79.32
87,1.6945,58.54,1.0518,75.8,0.072979,79.32
88,1.678,60.05,1.0131,77.72,0.072419,79.32
89,1.7163,58.39,0.9609,79.52,0.071856,79.52
90,1.6949,59.06,1.0039,77.32,0.071289,79.52
91,1.7297,57.16,0.997,78.4,0.070719,79.52
92,1.6456,61.66,0.9596,79.0,0.070145,79.52
93,1.7335,59.41,1.0242,77.6,0.069569,79.52
94,1.6838,59.6,1.0151,77.56,0.068989,79.52
95,1.6739,61.17,1.0078,77.48,0.068406,79.52
96,1.6238,62.52,0.9917,77.72,0.067821,79.52
97,1.6766,59.94,0.9322,80.6,0.067232,80.6
98,1.678,59.43,1.0065,77.0,0.066641,80.6
99,1.699,58.12,1.0075,77.72,0.066047,80.6
100,1.6927,58.93,0.9938,78.28,0.065451,80.6
101,1.6598,58.02,0.9545,79.88,0.064852,80.6
102,1.6579,59.83,0.9912,78.56,0.064251,80.6
103,1.6237,62.8,0.9839,78.96,0.063648,80.6
104,1.6293,62.31,1.0052,77.56,0.063042,80.6
105,1.641,60.09,0.9919,77.92,0.062434,80.6
106,1.6424,62.46,0.9868,77.96,0.061825,80.6
107,1.7035,57.67,0.9624,77.96,0.061214,80.6
108,1.6727,60.55,0.9797,79.32,0.0606,80.6
109,1.6327,61.48,0.9739,79.4,0.059985,80.6
110,1.6416,62.15,1.0582,76.76,0.059369,80.6
111,1.6177,60.8,0.9485,80.08,0.058751,80.6
112,1.6102,62.9,0.9412,79.76,0.058132,80.6
113,1.5746,64.1,0.9731,78.68,0.057511,80.6
114,1.5977,62.92,0.9707,79.92,0.05689,80.6
115,1.6249,59.37,0.9959,78.28,0.056267,80.6
116,1.6267,61.45,0.9448,79.92,0.055643,80.6
117,1.5965,65.19,0.9698,78.28,0.055018,80.6
118,1.5894,59.82,0.9814,79.52,0.054393,80.6
119,1.5452,64.47,0.955,80.6,0.053766,80.6
120,1.6346,59.91,0.9411,80.8,0.05314,80.8
121,1.5542,66.82,0.9321,80.0,0.052512,80.8
122,1.5986,65.21,0.9687,79.56,0.051885,80.8
123,1.5655,66.16,1.025,78.0,0.051257,80.8
124,1.5414,66.31,0.9649,79.16,0.050628,80.8
125,1.5664,62.32,0.9781,79.08,0.05,80.8
126,1.5365,63.22,0.9745,79.4,0.049372,80.8
127,1.5601,63.24,0.949,79.72,0.048743,80.8
128,1.5507,65.31,0.9287,80.48,0.048115,80.8
129,1.4895,66.25,0.9308,80.76,0.047488,80.8
130,1.5677,61.99,0.9324,81.04,0.04686,81.04
131,1.4844,65.97,0.9714,79.2,0.046234,81.04
132,1.5471,63.3,0.9418,80.76,0.045607,81.04
133,1.5468,62.9,0.9146,81.28,0.044982,81.28
134,1.5583,63.6,0.944,80.04,0.044357,81.28
135,1.5262,63.19,0.9719,80.32,0.043733,81.28
136,1.5307,63.16,0.9264,81.24,0.04311,81.28
137,1.5187,63.72,0.9491,79.84,0.042489,81.28
138,1.5004,66.46,0.9394,80.24,0.041868,81.28
139,1.4913,66.69,0.9507,79.56,0.041249,81.28
140,1.4999,64.66,0.9239,81.04,0.040631,81.28
141,1.4884,65.6,0.9512,80.56,0.040015,81.28
142,1.5111,64.34,0.9389,80.76,0.0394,81.28
143,1.4859,65.09,0.9516,80.68,0.038786,81.28
144,1.4441,66.13,0.935,80.72,0.038175,81.28
145,1.4781,66.83,0.9463,80.4,0.037566,81.28
146,1.4529,68.26,0.9282,80.68,0.036958,81.28
147,1.455,65.55,0.9414,81.08,0.036352,81.28
148,1.4443,67.61,0.9124,80.8,0.035749,81.28
149,1.4544,69.51,0.9013,82.0,0.035148,82.0
150,1.4858,64.77,0.9182,81.8,0.034549,82.0
151,1.4249,67.22,0.9124,81.64,0.033953,82.0
152,1.4428,66.44,0.9145,82.04,0.033359,82.04
153,1.4411,69.27,0.9255,81.48,0.032768,82.04
154,1.4485,68.16,0.9693,80.52,0.032179,82.04
155,1.4381,68.01,0.921,82.2,0.031594,82.2
156,1.4292,66.19,0.9279,81.16,0.031011,82.2
157,1.3966,68.1,0.9217,81.64,0.030431,82.2
158,1.4247,69.37,0.9506,81.36,0.029855,82.2
159,1.386,71.29,0.9193,81.68,0.029281,82.2
160,1.4151,68.92,0.9378,81.16,0.028711,82.2
161,1.3997,69.48,0.9235,81.2,0.028144,82.2
162,1.4593,66.96,0.9256,81.8,0.027581,82.2
163,1.4612,68.09,0.8995,82.48,0.027021,82.48
164,1.4289,67.48,0.8996,82.28,0.026465,82.48
165,1.384,69.15,0.9229,81.36,0.025912,82.48
166,1.388,72.51,0.9009,82.0,0.025364,82.48
167,1.4273,67.7,0.9148,81.84,0.024819,82.48
168,1.4308,66.11,0.911,81.64,0.024278,82.48
169,1.3741,70.99,0.9022,81.84,0.023741,82.48
170,1.4242,69.2,0.9129,81.48,0.023209,82.48
171,1.3194,71.97,0.9202,81.84,0.02268,82.48
172,1.3408,74.34,0.8994,82.24,0.022156,82.48
173,1.37,72.45,0.9008,82.68,0.021637,82.68
174,1.3846,69.87,0.9207,81.92,0.021121,82.68
175,1.3383,73.68,0.9057,82.24,0.020611,82.68
176,1.4069,64.86,0.8782,82.28,0.020105,82.68
177,1.38,69.8,0.8805,83.36,0.019603,83.36
178,1.3406,72.07,0.9023,82.56,0.019107,83.36
179,1.3255,71.71,0.9113,82.48,0.018615,83.36
180,1.3641,70.9,0.8998,82.36,0.018129,83.36
181,1.3507,69.8,0.9042,82.28,0.017647,83.36
182,1.3318,70.54,0.8945,83.2,0.017171,83.36
183,1.3563,69.88,0.8856,82.64,0.016699,83.36
184,1.3098,72.79,0.8752,82.76,0.016233,83.36
185,1.3571,70.35,0.9029,82.72,0.015773,83.36
186,1.2828,76.3,0.9032,83.24,0.015317,83.36
187,1.3069,73.78,0.8945,83.4,0.014868,83.4
188,1.3055,71.94,0.8932,83.12,0.014423,83.4
189,1.2898,73.81,0.8964,82.92,0.013985,83.4
190,1.3158,69.71,0.8931,82.8,0.013552,83.4
191,1.3372,67.92,0.8851,83.04,0.013124,83.4
192,1.3162,71.91,0.8922,83.48,0.012703,83.48
193,1.3079,74.01,0.8919,82.8,0.012287,83.48
194,1.2867,72.29,0.9037,82.72,0.011878,83.48
195,1.3167,69.6,0.8796,83.32,0.011474,83.48
196,1.2756,73.08,0.8906,83.52,0.011077,83.52
197,1.3035,73.28,0.89,82.68,0.010686,83.52
198,1.3339,68.83,0.8711,83.96,0.0103,83.96
199,1.3132,71.89,0.8942,83.32,0.009922,83.96
200,1.3341,72.98,0.8771,84.2,0.009549,84.2
201,1.3031,70.48,0.8908,83.12,0.009183,84.2
202,1.3141,70.59,0.8807,83.32,0.008823,84.2
203,1.2719,72.37,0.8866,83.72,0.00847,84.2
204,1.2597,73.97,0.8796,83.36,0.008124,84.2
205,1.3061,68.47,0.9044,83.2,0.007784,84.2
206,1.3052,69.11,0.9045,82.6,0.00745,84.2
207,1.2372,72.29,0.9052,83.28,0.007124,84.2
208,1.2943,70.78,0.884,83.16,0.006804,84.2
209,1.2575,73.18,0.8799,83.6,0.006491,84.2
210,1.2564,75.73,0.8823,83.76,0.006185,84.2
211,1.2543,74.05,0.9112,82.6,0.005885,84.2
212,1.2385,73.94,0.8989,83.08,0.005593,84.2
213,1.2684,73.87,0.8899,83.44,0.005308,84.2
214,1.2567,73.78,0.8949,82.88,0.00503,84.2
215,1.2483,70.46,0.8903,83.56,0.004759,84.2
216,1.2507,73.7,0.8786,83.92,0.004495,84.2
217,1.2311,74.31,0.8903,83.2,0.004238,84.2
218,1.2026,74.2,0.8829,84.12,0.003988,84.2
219,1.2526,72.67,0.8835,83.4,0.003746,84.2
220,1.2499,72.62,0.8919,83.52,0.003511,84.2
221,1.2267,75.29,0.8781,83.64,0.003284,84.2
222,1.2528,71.51,0.8866,83.6,0.003063,84.2
223,1.2569,72.31,0.8839,83.8,0.00285,84.2
224,1.2136,76.95,0.8803,83.56,0.002645,84.2
225,1.2642,72.21,0.8745,83.48,0.002447,84.2
226,1.2617,74.09,0.8853,83.32,0.002257,84.2
227,1.2579,74.63,0.8849,83.52,0.002074,84.2
228,1.2623,70.86,0.8837,83.76,0.001899,84.2
229,1.2212,73.96,0.8814,83.76,0.001731,84.2
230,1.2333,75.6,0.8807,83.52,0.001571,84.2
