epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
111,2.028,49.25,1.217,69.88,0.058751,72.8
112,1.9688,53.05,1.23,69.96,0.058132,72.8
113,1.9515,51.92,1.252,69.52,0.057511,72.8
114,2.0398,50.41,1.1558,71.76,0.05689,72.8
115,1.9883,50.52,1.16,72.36,0.056267,72.8
116,1.9625,51.23,1.1298,74.12,0.055643,74.12
117,1.9382,54.52,1.2143,72.48,0.055018,74.12
118,2.0176,49.77,1.1819,70.92,0.054393,74.12
119,1.9774,50.55,1.0917,74.44,0.053766,74.44
120,1.989,51.83,1.0757,75.68,0.05314,75.68
121,1.9516,54.05,1.0818,75.28,0.052512,75.68
122,1.9758,50.55,1.2367,69.68,0.051885,75.68
123,1.9353,53.17,1.1149,73.92,0.051257,75.68
124,1.9225,54.92,1.1978,72.52,0.050628,75.68
125,1.9208,53.84,1.1185,73.36,0.05,75.68
126,1.8815,54.83,1.1718,71.08,0.049372,75.68
127,1.975,49.87,1.0908,75.12,0.048743,75.68
128,1.9863,50.04,1.1368,72.96,0.048115,75.68
129,1.9604,50.91,1.2058,71.28,0.047488,75.68
130,1.9469,53.26,1.1285,73.4,0.04686,75.68
131,1.9313,53.58,1.1553,72.32,0.046234,75.68
132,1.9093,55.52,1.1072,73.96,0.045607,75.68
133,1.8453,56.41,1.1486,72.6,0.044982,75.68
134,1.9515,54.55,1.1793,72.36,0.044357,75.68
135,1.9104,54.34,1.1438,72.88,0.043733,75.68
136,1.8762,51.75,1.0515,76.24,0.04311,76.24
137,1.8517,56.27,1.1097,74.28,0.042489,76.24
138,1.8812,54.43,1.0644,75.12,0.041868,76.24
139,1.883,51.55,1.0602,75.48,0.041249,76.24
140,1.8642,54.08,1.0192,77.32,0.040631,77.32
141,1.9155,52.35,1.0944,75.12,0.040015,77.32
142,1.8855,54.9,1.1535,72.56,0.0394,77.32
143,1.8802,57.03,1.0052,76.72,0.038786,77.32
144,1.8973,56.51,1.0388,76.96,0.038175,77.32
145,1.8875,53.24,1.0631,75.24,0.037566,77.32
146,1.8791,53.77,0.9981,77.6,0.036958,77.6
147,1.8127,57.26,1.0677,75.52,0.036352,77.6
148,1.8247,53.65,1.0399,75.92,0.035749,77.6
149,1.8717,52.52,1.0706,75.56,0.035148,77.6
150,1.8659,56.58,1.047,76.68,0.034549,77.6
151,1.8644,56.48,1.0697,76.08,0.033953,77.6
152,1.862,53.79,1.0063,77.64,0.033359,77.64
153,1.8342,58.42,1.0273,77.76,0.032768,77.76
154,1.7976,60.07,0.979,79.08,0.032179,79.08
155,1.8075,58.69,1.0785,76.36,0.031594,79.08
156,1.7661,59.66,1.0262,76.64,0.031011,79.08
157,1.7918,60.13,1.0074,77.68,0.030431,79.08
158,1.7833,57.43,0.9948,78.72,0.029855,79.08
159,1.766,60.36,1.0661,75.52,0.029281,79.08
160,1.7569,60.95,1.0988,75.6,0.028711,79.08
161,1.7889,57.04,1.0136,77.92,0.028144,79.08
162,1.7621,55.75,1.0049,78.56,0.027581,79.08
163,1.7651,56.32,1.0078,77.96,0.027021,79.08
164,1.7058,62.16,0.9499,80.28,0.026465,80.28
165,1.7154,63.35,1.0406,77.96,0.025912,80.28
166,1.7107,59.67,0.9502,79.84,0.025364,80.28
167,1.7994,55.15,1.0538,76.8,0.024819,80.28
168,1.7506,60.87,0.9711,78.72,0.024278,80.28
169,1.6817,64.34,0.9522,79.2,0.023741,80.28
170,1.7585,58.71,0.9394,79.96,0.023209,80.28
171,1.6717,62.29,0.9807,79.64,0.02268,80.28
172,1.7629,59.42,0.95,79.08,0.022156,80.28
173,1.7482,60.89,1.0227,77.72,0.021637,80.28
174,1.6832,63.2,0.9907,78.12,0.021121,80.28
175,1.7132,60.97,0.9965,78.84,0.020611,80.28
176,1.7216,59.89,0.9353,80.12,0.020105,80.28
177,1.6865,61.09,0.9704,78.76,0.019603,80.28
178,1.6841,61.25,0.9393,79.88,0.019107,80.28
179,1.6968,61.05,0.9405,80.28,0.018615,80.28
180,1.6737,62.48,0.918,80.08,0.018129,80.28
181,1.749,58.15,0.9068,81.36,0.017647,81.36
182,1.675,62.68,0.9261,80.8,0.017171,81.36
183,1.6533,61.62,0.9827,79.04,0.016699,81.36
184,1.6198,66.81,0.9142,81.48,0.016233,81.48
185,1.636,65.36,1.0092,78.04,0.015773,81.48
186,1.6154,64.24,0.9508,79.92,0.015317,81.48
187,1.5909,63.87,0.9478,79.96,0.014868,81.48
188,1.6592,65.3,0.9316,81.0,0.014423,81.48
189,1.6044,65.17,0.9226,81.0,0.013985,81.48
190,1.6354,61.1,0.9163,80.68,0.013552,81.48
191,1.6488,65.16,0.9373,80.96,0.013124,81.48
192,1.6492,63.96,0.9238,80.8,0.012703,81.48
193,1.5796,68.88,0.92,81.16,0.012287,81.48
194,1.6043,64.05,0.9105,81.28,0.011878,81.48
195,1.5759,65.46,0.8953,81.6,0.011474,81.6
196,1.6113,65.33,0.8849,82.56,0.011077,82.56
197,1.582,66.65,0.8785,82.6,0.010686,82.6
198,1.594,62.16,0.9008,81.72,0.0103,82.6
199,1.5654,66.07,0.8746,82.6,0.009922,82.6
200,1.5434,66.14,0.861,83.24,0.009549,83.24
201,1.5895,65.61,0.8824,83.12,0.009183,83.24
202,1.6263,63.56,0.8845,82.8,0.008823,83.24
203,1.5795,62.24,0.9114,81.4,0.00847,83.24
204,1.5226,66.6,0.8894,82.12,0.008124,83.24
205,1.5398,68.61,0.8581,82.36,0.007784,83.24
206,1.574,62.62,0.8659,82.96,0.00745,83.24
207,1.5234,65.17,0.9023,82.6,0.007124,83.24
208,1.5509,68.03,0.876,83.08,0.006804,83.24
209,1.5572,63.85,0.9013,82.08,0.006491,83.24
210,1.4839,69.97,0.8659,83.44,0.006185,83.44
211,1.4454,69.87,0.8751,83.0,0.005885,83.44
212,1.4905,70.74,0.8582,83.48,0.005593,83.48
213,1.541,65.36,0.867,83.44,0.005308,83.48
214,1.5069,66.13,0.8571,83.48,0.00503,83.48
215,1.4229,75.0,0.8527,83.52,0.004759,83.52
216,1.5104,67.58,0.8916,82.2,0.004495,83.52
217,1.485,67.86,0.8762,83.72,0.004238,83.72
218,1.5151,68.21,0.8988,82.52,0.003988,83.72
219,1.4828,68.07,0.8689,82.96,0.003746,83.72
220,1.4851,65.64,0.8381,83.88,0.003511,83.88
221,1.5549,62.8,0.8401,83.84,0.003284,83.88
222,1.5583,61.77,0.8583,83.96,0.003063,83.96
223,1.5033,68.22,0.8663,83.2,0.00285,83.96
224,1.4832,68.8,0.8476,83.96,0.002645,83.96
225,1.5592,65.47,0.8707,83.52,0.002447,83.96
226,1.4614,70.04,0.859,83.52,0.002257,83.96
227,1.5244,63.25,0.863,83.32,0.002074,83.96
228,1.4763,68.72,0.848,83.88,0.001899,83.96
229,1.4615,70.68,0.8574,84.12,0.001731,84.12
230,1.4401,72.89,0.8458,84.0,0.001571,84.12
231,1.5174,66.83,0.8553,84.4,0.001418,84.4
232,1.4389,69.22,0.8367,84.36,0.001274,84.4
233,1.4772,65.15,0.8487,84.36,0.001137,84.4
234,1.4903,66.7,0.8579,83.84,0.001007,84.4
235,1.4555,68.5,0.8528,84.0,0.000886,84.4
236,1.5063,65.57,0.868,84.36,0.000772,84.4
237,1.4521,71.55,0.8485,84.88,0.000666,84.88
238,1.4266,67.35,0.8472,84.36,0.000567,84.88
239,1.4473,67.65,0.8597,84.52,0.000477,84.88
240,1.4849,64.25,0.8583,84.56,0.000394,84.88
241,1.4159,69.68,0.8567,84.64,0.000319,84.88
242,1.417,71.07,0.8485,84.56,0.000252,84.88
243,1.4752,69.1,0.8512,84.68,0.000193,84.88
244,1.4276,68.99,0.8517,84.48,0.000142,84.88
245,1.416,70.69,0.8409,84.76,9.9e-05,84.88
246,1.4798,70.19,0.8608,84.44,6.3e-05,84.88
247,1.4231,70.31,0.8388,84.56,3.6e-05,84.88
248,1.4484,70.94,0.8514,84.52,1.6e-05,84.88
249,1.4134,74.08,0.8513,84.4,4e-06,84.88
250,1.39,71.06,0.8473,84.64,0.0,84.88
