epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
99,1.8565,52.88,0.9037,83.0,0.066047,83.92
100,1.9436,52.0,0.9888,80.52,0.065451,83.92
101,1.8808,54.86,0.9533,81.52,0.064852,83.92
102,1.8547,57.04,0.9647,80.92,0.064251,83.92
103,1.8688,55.16,0.8709,83.48,0.063648,83.92
104,1.8204,59.56,1.0035,80.0,0.063042,83.92
105,1.7792,58.7,0.8896,81.36,0.062434,83.92
106,1.8121,57.57,0.9926,79.76,0.061825,83.92
107,1.8705,54.33,0.9743,80.36,0.061214,83.92
108,1.83,57.07,0.9502,81.24,0.0606,83.92
109,1.9116,53.11,0.8529,84.0,0.059985,84.0
110,1.8127,56.11,0.9133,82.16,0.059369,84.0
111,1.8149,60.78,0.9746,79.56,0.058751,84.0
112,1.811,57.79,0.9647,80.44,0.058132,84.0
113,1.9184,51.95,0.9264,82.68,0.057511,84.0
114,1.845,55.43,0.9829,80.28,0.05689,84.0
115,1.8676,56.63,0.8814,82.76,0.056267,84.0
116,1.8274,55.46,0.8389,85.84,0.055643,85.84
117,1.7596,61.78,0.9698,79.48,0.055018,85.84
118,1.8207,53.15,1.0409,78.76,0.054393,85.84
119,1.8327,57.07,0.8746,83.08,0.053766,85.84
120,1.8373,54.93,0.8587,83.88,0.05314,85.84
121,1.8969,52.92,0.9085,82.64,0.052512,85.84
122,1.8188,57.47,0.9459,81.88,0.051885,85.84
123,1.7961,60.32,0.8796,84.48,0.051257,85.84
124,1.8034,55.78,0.8648,83.92,0.050628,85.84
125,1.8882,49.83,0.8986,83.4,0.05,85.84
126,1.7856,54.18,0.8422,84.0,0.049372,85.84
127,1.7618,56.58,0.8842,83.08,0.048743,85.84
128,1.822,56.79,0.8448,84.92,0.048115,85.84
129,1.7612,60.5,0.8631,83.84,0.047488,85.84
130,1.769,56.69,0.8429,84.64,0.04686,85.84
131,1.7591,58.57,0.9052,83.12,0.046234,85.84
132,1.8022,57.11,0.8698,83.24,0.045607,85.84
133,1.7222,62.0,0.8633,84.12,0.044982,85.84
134,1.7328,59.62,0.8047,86.44,0.044357,86.44
135,1.7752,55.56,0.8641,84.56,0.043733,86.44
136,1.7779,55.99,0.8311,84.8,0.04311,86.44
137,1.6936,59.38,0.777,87.24,0.042489,87.24
138,1.7147,59.23,0.9101,82.4,0.041868,87.24
139,1.6805,64.55,0.8694,83.32,0.041249,87.24
140,1.6808,63.52,0.8664,83.68,0.040631,87.24
141,1.6469,62.98,0.8236,85.52,0.040015,87.24
142,1.7002,61.05,0.7948,86.36,0.0394,87.24
143,1.6997,60.95,0.8457,84.64,0.038786,87.24
144,1.7812,56.71,0.7567,88.08,0.038175,88.08
145,1.6789,60.99,0.7814,86.52,0.037566,88.08
146,1.7026,60.44,0.7932,86.08,0.036958,88.08
147,1.6966,58.53,0.9036,84.08,0.036352,88.08
148,1.717,60.63,0.7686,87.8,0.035749,88.08
149,1.693,59.17,0.7994,86.36,0.035148,88.08
150,1.6939,61.26,0.791,86.4,0.034549,88.08
151,1.7388,56.5,0.8293,85.24,0.033953,88.08
152,1.6783,62.32,0.7991,86.68,0.033359,88.08
153,1.6803,60.71,0.8191,85.84,0.032768,88.08
154,1.629,63.55,0.7966,87.32,0.032179,88.08
155,1.6143,63.52,0.7625,86.48,0.031594,88.08
156,1.5521,67.77,0.7372,87.52,0.031011,88.08
157,1.6404,60.46,0.7395,88.04,0.030431,88.08
158,1.5959,64.87,0.7834,86.88,0.029855,88.08
159,1.5591,71.21,0.7395,87.88,0.029281,88.08
160,1.6603,58.33,0.7919,86.96,0.028711,88.08
161,1.6733,61.68,0.7773,86.24,0.028144,88.08
162,1.618,63.19,0.822,85.92,0.027581,88.08
163,1.5961,65.3,0.754,88.2,0.027021,88.2
164,1.5335,67.65,0.7499,87.68,0.026465,88.2
165,1.5987,61.4,0.7416,88.2,0.025912,88.2
166,1.6169,56.92,0.755,88.52,0.025364,88.52
167,1.615,61.58,0.7854,87.44,0.024819,88.52
168,1.5572,65.65,0.7327,88.64,0.024278,88.64
169,1.5839,67.54,0.7786,87.64,0.023741,88.64
170,1.5992,58.76,0.7203,89.04,0.023209,89.04
171,1.5646,63.22,0.7661,88.24,0.02268,89.04
172,1.5747,64.87,0.7331,89.12,0.022156,89.12
173,1.5253,64.07,0.7329,88.16,0.021637,89.12
174,1.4706,70.82,0.734,88.72,0.021121,89.12
175,1.5003,70.43,0.7077,89.48,0.020611,89.48
176,1.5631,64.94,0.7283,89.16,0.020105,89.48
177,1.5267,68.85,0.7306,89.12,0.019603,89.48
178,1.5448,64.03,0.7139,89.56,0.019107,89.56
179,1.5016,69.92,0.7066,89.92,0.018615,89.92
180,1.4723,70.09,0.6951,90.0,0.018129,90.0
181,1.559,64.36,0.706,90.0,0.017647,90.0
182,1.5581,61.74,0.687,90.12,0.017171,90.12
183,1.5306,65.99,0.701,90.56,0.016699,90.56
184,1.4805,68.11,0.6944,89.6,0.016233,90.56
185,1.5091,65.68,0.7074,89.84,0.015773,90.56
186,1.5139,61.06,0.7091,89.92,0.015317,90.56
187,1.5137,67.42,0.698,89.88,0.014868,90.56
188,1.5023,67.68,0.7284,89.24,0.014423,90.56
189,1.4543,71.37,0.7071,89.88,0.013985,90.56
190,1.5049,64.66,0.7071,89.84,0.013552,90.56
191,1.4819,70.11,0.6893,89.92,0.013124,90.56
192,1.4723,66.08,0.6667,90.16,0.012703,90.56
193,1.3977,72.9,0.6866,91.16,0.012287,91.16
194,1.4291,69.84,0.7205,89.28,0.011878,91.16
195,1.36,71.06,0.6906,89.44,0.011474,91.16
196,1.4406,70.7,0.6942,90.4,0.011077,91.16
197,1.4365,68.37,0.714,90.16,0.010686,91.16
198,1.5161,64.7,0.7038,90.44,0.0103,91.16
199,1.4873,64.66,0.6991,90.84,0.009922,91.16
200,1.4031,74.91,0.6751,91.08,0.009549,91.16
201,1.3522,68.25,0.6886,91.6,0.009183,91.6
202,1.4292,68.35,0.6873,90.64,0.008823,91.6
203,1.393,70.0,0.6672,91.08,0.00847,91.6
204,1.4426,69.37,0.659,91.76,0.008124,91.76
205,1.4643,68.18,0.6806,91.04,0.007784,91.76
206,1.4353,72.51,0.6814,91.56,0.00745,91.76
207,1.414,73.97,0.669,91.16,0.007124,91.76
208,1.4374,70.9,0.6617,90.96,0.006804,91.76
209,1.4655,63.75,0.6927,91.56,0.006491,91.76
210,1.3154,73.29,0.6544,91.24,0.006185,91.76
211,1.3844,71.58,0.6742,91.08,0.005885,91.76
212,1.3894,72.23,0.6707,91.2,0.005593,91.76
213,1.3313,73.09,0.6761,91.44,0.005308,91.76
214,1.3926,70.65,0.6659,91.64,0.00503,91.76
215,1.3622,69.81,0.6665,91.84,0.004759,91.84
216,1.4122,66.13,0.6682,91.36,0.004495,91.84
217,1.3411,74.43,0.6446,91.64,0.004238,91.84
218,1.4507,65.6,0.65,91.6,0.003988,91.84
219,1.4121,67.37,0.6407,91.44,0.003746,91.84
220,1.2895,73.07,0.6829,91.4,0.003511,91.84
221,1.3199,70.91,0.6675,91.6,0.003284,91.84
222,1.2994,75.93,0.664,91.32,0.003063,91.84
223,1.3306,69.3,0.6678,91.76,0.00285,91.84
224,1.302,72.27,0.646,91.88,0.002645,91.88
225,1.3322,73.1,0.6578,91.68,0.002447,91.88
226,1.3604,71.39,0.6674,91.92,0.002257,91.92
227,1.3736,69.76,0.6714,91.8,0.002074,91.92
228,1.3518,69.95,0.6568,91.92,0.001899,91.92
229,1.3107,72.23,0.6591,91.84,0.001731,91.92
230,1.2933,73.35,0.6541,91.88,0.001571,91.92
231,1.3483,69.62,0.6636,91.76,0.001418,91.92
232,1.2578,72.29,0.6339,91.76,0.001274,91.92
233,1.299,75.24,0.6544,92.32,0.001137,92.32
234,1.3622,69.06,0.6604,92.2,0.001007,92.32
235,1.3548,71.48,0.6559,91.96,0.000886,92.32
236,1.3419,72.56,0.6615,91.96,0.000772,92.32
237,1.2613,72.4,0.6327,92.0,0.000666,92.32
238,1.3093,75.42,0.6453,92.12,0.000567,92.32
239,1.3503,64.12,0.6606,92.4,0.000477,92.4
240,1.4021,67.41,0.6802,92.12,0.000394,92.4
241,1.3195,72.97,0.6579,92.04,0.000319,92.4
242,1.3071,75.39,0.6499,92.04,0.000252,92.4
243,1.2382,74.95,0.6335,92.2,0.000193,92.4
244,1.3547,72.77,0.6504,91.88,0.000142,92.4
245,1.3246,76.41,0.6388,92.32,9.9e-05,92.4
246,1.2699,76.4,0.6385,92.16,6.3e-05,92.4
247,1.3827,67.36,0.6577,91.92,3.6e-05,92.4
248,1.3089,72.95,0.6366,92.08,1.6e-05,92.4
249,1.3474,71.57,0.6817,92.16,4e-06,92.4
250,1.3786,66.99,0.6631,92.04,0.0,92.4
