epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
55,2.1271,45.79,1.3107,65.88,0.088526,70.08
56,2.0891,46.51,1.2155,70.52,0.088122,70.52
57,2.0689,46.72,1.1998,69.76,0.087713,70.52
58,2.1257,46.09,1.2015,70.28,0.087297,70.52
59,2.1321,45.29,1.2278,69.16,0.086876,70.52
60,2.0583,46.99,1.3098,66.96,0.086448,70.52
61,2.116,45.24,1.2664,66.92,0.086015,70.52
62,2.1237,43.66,1.1525,72.52,0.085577,72.52
63,2.0982,46.95,1.2332,68.32,0.085132,72.52
64,2.0754,45.77,1.2665,67.92,0.084683,72.52
65,2.1086,45.19,1.2528,68.56,0.084227,72.52
66,2.0565,49.06,1.2151,69.24,0.083767,72.52
67,2.0847,44.6,1.1955,70.04,0.083301,72.52
68,2.0317,48.35,1.2938,67.04,0.082829,72.52
69,2.0569,48.75,1.2898,68.52,0.082353,72.52
70,2.0612,42.84,1.207,69.68,0.081871,72.52
71,2.098,46.1,1.2466,68.88,0.081385,72.52
72,2.0898,46.24,1.2033,70.68,0.080893,72.52
73,2.0077,50.13,1.1472,71.64,0.080397,72.52
74,2.1216,44.58,1.1857,71.28,0.079895,72.52
75,2.0566,47.94,1.2155,70.96,0.079389,72.52
76,2.0587,47.18,1.1606,72.0,0.078879,72.52
77,2.0437,47.88,1.0925,74.32,0.078363,74.32
78,2.0601,44.38,1.2822,68.8,0.077844,74.32
79,1.9969,49.92,1.2024,71.32,0.07732,74.32
80,1.9786,48.81,1.0992,73.76,0.076791,74.32
81,2.0355,46.77,1.1376,72.96,0.076259,74.32
82,2.0043,47.97,1.2237,69.4,0.075722,74.32
83,1.9924,49.31,1.1891,70.68,0.075181,74.32
84,1.9604,52.94,1.0901,74.92,0.074636,74.92
85,1.9804,50.2,1.1544,71.32,0.074088,74.92
86,2.0281,48.5,1.1487,72.36,0.073535,74.92
87,2.0335,47.42,1.1464,73.24,0.072979,74.92
88,2.0057,49.98,1.0762,74.52,0.072419,74.92
89,1.9786,51.59,1.1113,74.6,0.071856,74.92
90,1.957,50.36,1.2535,69.04,0.071289,74.92
91,1.8951,52.83,1.0941,74.0,0.070719,74.92
92,1.9499,51.48,1.0838,74.48,0.070145,74.92
93,1.987,49.63,1.1057,73.08,0.069569,74.92
94,1.8959,52.04,1.1346,71.64,0.068989,74.92
95,1.9797,50.9,1.073,75.32,0.068406,75.32
96,1.9753,47.83,1.1429,73.12,0.067821,75.32
97,1.9189,53.46,1.1705,72.08,0.067232,75.32
98,1.9736,49.76,1.1517,71.76,0.066641,75.32
99,1.9565,53.04,1.1378,72.4,0.066047,75.32
100,1.8763,54.49,1.0913,74.28,0.065451,75.32
101,1.957,49.12,1.0782,74.72,0.064852,75.32
102,1.9423,52.11,1.1165,73.88,0.064251,75.32
103,1.93,54.16,1.0844,74.8,0.063648,75.32
104,1.9326,53.41,1.1055,75.0,0.063042,75.32
105,1.9413,51.12,1.0837,74.92,0.062434,75.32
106,1.9713,50.88,1.0587,76.92,0.061825,76.92
107,1.966,53.09,1.1468,73.76,0.061214,76.92
108,1.9671,50.39,1.0319,77.36,0.0606,77.36
109,1.9096,55.72,1.0486,75.92,0.059985,77.36
110,1.8726,55.67,1.0127,76.76,0.059369,77.36
111,1.9434,49.73,1.0441,76.48,0.058751,77.36
112,1.8682,53.25,1.0542,76.96,0.058132,77.36
113,1.9102,52.36,1.0693,75.64,0.057511,77.36
114,1.8989,54.57,1.1004,73.76,0.05689,77.36
115,1.9248,50.89,1.135,73.2,0.056267,77.36
116,1.8823,52.72,1.0488,75.44,0.055643,77.36
117,1.8567,52.68,0.9959,77.92,0.055018,77.92
118,1.9059,52.7,1.0173,78.52,0.054393,78.52
119,1.8431,56.16,1.1321,73.28,0.053766,78.52
120,1.8655,55.26,1.0091,77.92,0.05314,78.52
121,1.8725,52.85,1.0743,74.88,0.052512,78.52
122,1.7981,57.92,1.0729,75.68,0.051885,78.52
123,1.8658,49.91,0.9835,78.28,0.051257,78.52
124,1.8524,54.18,1.0014,77.8,0.050628,78.52
125,1.8862,51.18,1.0037,78.08,0.05,78.52
126,1.8346,53.32,1.0287,77.2,0.049372,78.52
127,1.8356,55.5,0.9814,78.56,0.048743,78.56
128,1.8155,55.54,0.9852,79.08,0.048115,79.08
129,1.8137,56.42,0.9569,79.4,0.047488,79.4
130,1.8069,53.93,1.0228,78.2,0.04686,79.4
131,1.7799,57.07,0.9925,78.32,0.046234,79.4
132,1.7883,56.81,0.9869,78.76,0.045607,79.4
133,1.8264,56.12,0.9487,80.2,0.044982,80.2
134,1.8235,56.55,0.9668,80.04,0.044357,80.2
135,1.8277,57.66,0.9713,78.36,0.043733,80.2
136,1.8111,55.83,0.9679,78.76,0.04311,80.2
137,1.7781,57.99,1.0235,77.36,0.042489,80.2
138,1.7869,55.16,0.9146,80.56,0.041868,80.56
139,1.7305,57.04,0.9707,79.16,0.041249,80.56
140,1.777,56.75,0.9929,78.0,0.040631,80.56
141,1.7541,58.23,0.9448,79.68,0.040015,80.56
142,1.816,57.75,0.9828,79.04,0.0394,80.56
143,1.6969,60.25,0.8998,81.4,0.038786,81.4
144,1.758,61.36,0.9651,79.8,0.038175,81.4
145,1.76,59.57,0.9669,78.84,0.037566,81.4
146,1.706,58.32,0.9335,80.48,0.036958,81.4
147,1.7403,58.38,1.0297,77.12,0.036352,81.4
148,1.7547,59.97,0.9499,80.0,0.035749,81.4
149,1.7696,57.12,0.9798,78.8,0.035148,81.4
150,1.7928,54.49,0.973,79.32,0.034549,81.4
151,1.6915,60.74,0.9673,79.0,0.033953,81.4
152,1.7228,60.64,0.9493,80.24,0.033359,81.4
153,1.6512,61.19,1.0219,77.64,0.032768,81.4
154,1.7918,54.63,1.0037,79.2,0.032179,81.4
155,1.7136,59.99,0.9595,79.6,0.031594,81.4
156,1.7439,56.17,0.9297,82.12,0.031011,82.12
157,1.738,56.37,0.9205,80.88,0.030431,82.12
158,1.7413,57.83,0.9337,80.64,0.029855,82.12
159,1.6973,61.51,0.9167,82.24,0.029281,82.24
160,1.653,59.5,0.9598,80.44,0.028711,82.24
161,1.6439,61.02,0.965,79.2,0.028144,82.24
162,1.6882,58.88,0.9309,80.68,0.027581,82.24
163,1.6404,62.3,0.8892,82.76,0.027021,82.76
164,1.7236,57.6,0.9317,80.72,0.026465,82.76
165,1.5488,66.5,0.8911,81.76,0.025912,82.76
166,1.6517,63.57,0.8944,81.84,0.025364,82.76
167,1.6124,63.08,0.8781,82.8,0.024819,82.8
168,1.6224,59.79,0.8929,83.16,0.024278,83.16
169,1.6432,61.94,0.8616,83.28,0.023741,83.28
170,1.6065,65.15,0.8977,81.72,0.023209,83.28
171,1.6142,62.18,0.888,82.28,0.02268,83.28
172,1.5894,62.58,0.8803,83.16,0.022156,83.28
173,1.6263,64.78,0.8666,83.08,0.021637,83.28
174,1.6354,61.69,0.8926,82.12,0.021121,83.28
175,1.6588,60.74,0.8716,82.56,0.020611,83.28
176,1.6441,61.33,0.9073,81.8,0.020105,83.28
177,1.5746,62.82,0.9165,81.0,0.019603,83.28
178,1.5619,62.75,0.8691,83.28,0.019107,83.28
179,1.6398,57.32,0.8809,83.16,0.018615,83.28
180,1.5234,67.11,0.8581,83.28,0.018129,83.28
181,1.5298,67.63,0.8646,83.8,0.017647,83.8
182,1.5949,61.36,0.8638,83.92,0.017171,83.92
183,1.6175,59.41,0.867,83.96,0.016699,83.96
184,1.5477,64.88,0.8479,84.96,0.016233,84.96
185,1.5367,60.58,0.868,83.28,0.015773,84.96
186,1.538,64.69,0.8645,84.28,0.015317,84.96
187,1.5904,63.21,0.8766,83.72,0.014868,84.96
188,1.4997,66.87,0.8391,83.88,0.014423,84.96
189,1.5378,68.7,0.8704,83.6,0.013985,84.96
190,1.5516,63.74,0.8488,84.4,0.013552,84.96
191,1.4952,66.76,0.847,84.08,0.013124,84.96
192,1.5158,65.16,0.8508,84.4,0.012703,84.96
193,1.5746,64.76,0.8499,84.0,0.012287,84.96
194,1.4681,67.06,0.8484,83.76,0.011878,84.96
195,1.4729,66.22,0.8466,84.0,0.011474,84.96
196,1.5297,63.5,0.832,84.44,0.011077,84.96
197,1.4972,63.26,0.8251,84.56,0.010686,84.96
198,1.487,70.12,0.8516,83.76,0.0103,84.96
199,1.4258,66.71,0.8251,84.72,0.009922,84.96
200,1.4513,67.28,0.8462,84.32,0.009549,84.96
201,1.5213,62.5,0.8442,84.8,0.009183,84.96
202,1.4811,67.52,0.8228,85.52,0.008823,85.52
203,1.4997,66.68,0.8361,85.32,0.00847,85.52
204,1.4599,65.01,0.8155,85.28,0.008124,85.52
205,1.5025,64.25,0.8523,84.88,0.007784,85.52
206,1.453,68.32,0.8007,86.04,0.00745,86.04
207,1.4836,64.87,0.8254,85.28,0.007124,86.04
208,1.44,69.87,0.8226,84.8,0.006804,86.04
209,1.4113,69.7,0.8181,85.72,0.006491,86.04
210,1.4469,65.99,0.8313,85.44,0.006185,86.04
211,1.3964,66.47,0.8074,85.52,0.005885,86.04
212,1.4153,66.31,0.7991,85.4,0.005593,86.04
213,1.438,67.05,0.8183,86.0,0.005308,86.04
214,1.323,74.43,0.8063,85.96,0.00503,86.04
215,1.4183,69.9,0.8066,85.88,0.004759,86.04
216,1.5077,64.77,0.8214,85.96,0.004495,86.04
217,1.4226,70.59,0.7956,86.12,0.004238,86.12
218,1.3906,70.31,0.7971,85.84,0.003988,86.12
219,1.3617,72.58,0.7988,86.44,0.003746,86.44
220,1.3739,72.1,0.7997,85.92,0.003511,86.44
221,1.4173,67.23,0.7912,86.12,0.003284,86.44
222,1.3386,75.33,0.7983,86.0,0.003063,86.44
223,1.3908,65.2,0.8068,86.0,0.00285,86.44
224,1.3082,75.07,0.7829,86.28,0.002645,86.44
225,1.3512,71.97,0.7878,86.24,0.002447,86.44
226,1.3867,70.72,0.7921,86.44,0.002257,86.44
227,1.3552,67.67,0.8042,85.8,0.002074,86.44
228,1.3123,73.53,0.7963,86.24,0.001899,86.44
229,1.3944,71.16,0.8032,86.16,0.001731,86.44
230,1.4009,67.26,0.8076,85.76,0.001571,86.44
231,1.4001,72.95,0.7986,86.08,0.001418,86.44
232,1.353,70.88,0.7955,85.96,0.001274,86.44
233,1.4149,66.83,0.8156,85.92,0.001137,86.44
234,1.4053,70.9,0.7986,86.4,0.001007,86.44
235,1.3743,72.59,0.7939,86.4,0.000886,86.44
236,1.3806,65.02,0.7968,86.44,0.000772,86.44
237,1.3548,69.9,0.7831,86.32,0.000666,86.44
238,1.3838,70.09,0.7973,86.36,0.000567,86.44
239,1.3617,68.82,0.7947,86.2,0.000477,86.44
240,1.3985,68.61,0.7933,86.32,0.000394,86.44
241,1.3719,70.58,0.8024,86.28,0.000319,86.44
242,1.3442,73.52,0.8081,86.2,0.000252,86.44
243,1.3781,69.14,0.7883,86.16,0.000193,86.44
244,1.3643,70.97,0.8066,86.2,0.000142,86.44
245,1.359,66.76,0.7984,86.56,9.9e-05,86.56
246,1.3349,75.7,0.781,86.28,6.3e-05,86.56
247,1.3993,69.15,0.8038,86.12,3.6e-05,86.56
248,1.4031,67.32,0.8061,86.28,1.6e-05,86.56
249,1.4119,66.27,0.7818,86.48,4e-06,86.56
250,1.387,73.53,0.792,86.24,0.0,86.56
