epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
39,2.0194,49.53,1.2967,66.4,0.094115,74.56
40,1.943,53.99,1.1854,72.2,0.093815,74.56
41,1.9786,52.03,1.1231,73.28,0.093509,74.56
42,2.0211,46.92,1.0677,74.96,0.093196,74.96
43,1.9306,52.24,0.9761,77.68,0.092876,77.68
44,2.0015,50.49,1.0825,74.68,0.09255,77.68
45,1.949,52.28,1.0793,74.48,0.092216,77.68
46,1.9627,52.26,1.1482,72.32,0.091876,77.68
47,1.9658,53.97,1.0032,76.84,0.09153,77.68
48,1.9035,53.36,1.0557,75.8,0.091177,77.68
49,1.9037,55.08,1.0605,75.96,0.090817,77.68
50,1.8533,56.28,0.9957,78.6,0.090451,78.6
51,1.9009,54.86,1.0086,77.28,0.090078,78.6
52,1.8842,55.75,1.0681,75.32,0.0897,78.6
53,1.8534,55.19,1.0443,76.24,0.089314,78.6
54,1.883,54.0,1.0907,74.16,0.088923,78.6
55,1.8922,54.11,1.0903,74.64,0.088526,78.6
56,1.8527,56.84,0.9608,79.32,0.088122,79.32
57,1.8269,57.29,0.9682,78.08,0.087713,79.32
58,1.858,54.11,0.9745,78.48,0.087297,79.32
59,1.872,54.72,0.9874,78.52,0.086876,79.32
60,1.8355,55.88,1.0231,76.6,0.086448,79.32
61,1.8002,56.56,0.97,78.6,0.086015,79.32
62,1.8215,56.42,0.9316,79.84,0.085577,79.84
63,1.828,54.15,1.038,76.72,0.085132,79.84
64,1.8399,54.85,0.9465,79.52,0.084683,79.84
65,1.7945,57.11,0.9374,79.04,0.084227,79.84
66,1.8058,56.45,0.9711,79.4,0.083767,79.84
67,1.7633,60.74,0.998,77.68,0.083301,79.84
68,1.7897,56.8,0.9953,78.36,0.082829,79.84
69,1.799,55.12,0.9822,78.52,0.082353,79.84
70,1.7424,57.61,1.0677,76.36,0.081871,79.84
71,1.7504,57.41,0.9318,80.56,0.081385,80.56
72,1.7221,61.37,0.9697,78.48,0.080893,80.56
73,1.7491,56.93,0.9231,80.12,0.080397,80.56
74,1.7485,59.38,0.8856,82.24,0.079895,82.24
75,1.7694,58.63,0.9541,80.0,0.079389,82.24
76,1.7548,59.24,0.874,81.92,0.078879,82.24
77,1.7609,56.7,0.9007,81.4,0.078363,82.24
78,1.759,58.65,1.0716,75.72,0.077844,82.24
79,1.7361,59.24,0.9638,79.0,0.07732,82.24
80,1.7272,57.08,0.917,81.4,0.076791,82.24
81,1.75,58.37,0.9557,79.96,0.076259,82.24
82,1.686,60.95,0.985,78.0,0.075722,82.24
83,1.7291,58.34,0.8597,83.04,0.075181,83.04
84,1.7195,58.06,0.9294,79.28,0.074636,83.04
85,1.7124,62.4,0.8761,81.8,0.074088,83.04
86,1.6782,61.04,0.8942,81.48,0.073535,83.04
87,1.7005,61.39,0.9034,81.12,0.072979,83.04
88,1.6894,63.24,0.838,83.72,0.072419,83.72
89,1.6785,63.29,0.8612,83.44,0.071856,83.72
90,1.6431,60.49,0.8667,82.92,0.071289,83.72
91,1.7177,59.92,0.8688,82.32,0.070719,83.72
92,1.6754,62.44,0.8738,81.84,0.070145,83.72
93,1.7108,58.37,0.8431,82.52,0.069569,83.72
94,1.6486,62.69,0.8433,83.8,0.068989,83.8
95,1.6626,64.13,0.8587,82.6,0.068406,83.8
96,1.6608,60.77,0.8657,83.16,0.067821,83.8
97,1.6083,64.94,0.8671,82.44,0.067232,83.8
98,1.6211,62.96,0.8512,83.52,0.066641,83.8
99,1.6391,62.09,0.9596,79.84,0.066047,83.8
100,1.6398,63.26,0.87,82.68,0.065451,83.8
101,1.6458,63.0,0.8605,82.76,0.064852,83.8
102,1.6186,64.06,0.9034,81.72,0.064251,83.8
103,1.6567,60.82,0.8812,82.52,0.063648,83.8
104,1.6067,62.66,0.866,83.64,0.063042,83.8
105,1.6135,63.81,0.9472,80.36,0.062434,83.8
106,1.6017,65.64,0.9043,81.72,0.061825,83.8
107,1.6231,61.96,0.8324,84.12,0.061214,84.12
108,1.622,62.21,0.946,80.68,0.0606,84.12
109,1.5969,62.92,0.8766,82.72,0.059985,84.12
110,1.5772,62.83,0.8785,82.88,0.059369,84.12
111,1.6096,63.0,0.8752,83.88,0.058751,84.12
112,1.5771,65.61,0.8146,84.52,0.058132,84.52
113,1.5628,63.73,0.8552,83.92,0.057511,84.52
114,1.5385,67.26,0.8735,82.52,0.05689,84.52
115,1.5811,63.52,0.8264,84.92,0.056267,84.92
116,1.5669,63.02,0.8538,83.52,0.055643,84.92
117,1.5503,63.79,0.8848,82.76,0.055018,84.92
118,1.5451,65.78,0.8791,83.16,0.054393,84.92
119,1.5824,62.06,0.8574,82.8,0.053766,84.92
120,1.5318,66.31,0.8414,84.32,0.05314,84.92
121,1.5287,64.46,0.8143,84.52,0.052512,84.92
122,1.4985,69.64,0.8346,84.08,0.051885,84.92
123,1.5506,63.8,0.886,82.76,0.051257,84.92
124,1.535,66.63,0.835,84.36,0.050628,84.92
125,1.5329,67.17,0.8595,82.72,0.05,84.92
126,1.5111,66.53,0.8492,83.96,0.049372,84.92
127,1.5656,63.48,0.8626,83.16,0.048743,84.92
128,1.4896,65.64,0.8581,83.16,0.048115,84.92
129,1.4994,69.25,0.8458,83.44,0.047488,84.92
130,1.522,67.49,0.8144,85.0,0.04686,85.0
131,1.4761,67.32,0.8105,85.0,0.046234,85.0
132,1.539,65.05,0.8208,84.96,0.045607,85.0
133,1.4464,68.12,0.8749,83.44,0.044982,85.0
134,1.4587,67.27,0.8472,84.0,0.044357,85.0
135,1.4587,70.37,0.8441,84.72,0.043733,85.0
136,1.5046,66.03,0.8503,83.92,0.04311,85.0
137,1.5203,63.85,0.8122,84.76,0.042489,85.0
138,1.49,66.25,0.8387,84.88,0.041868,85.0
139,1.4718,69.26,0.8389,84.4,0.041249,85.0
140,1.4882,66.77,0.8773,82.32,0.040631,85.0
141,1.4559,66.84,0.8039,85.48,0.040015,85.48
142,1.4662,67.21,0.7804,86.2,0.0394,86.2
143,1.4588,64.87,0.859,83.36,0.038786,86.2
144,1.4207,71.4,0.82,84.28,0.038175,86.2
145,1.4752,69.25,0.8284,84.6,0.037566,86.2
146,1.4348,69.03,0.7819,85.88,0.036958,86.2
147,1.4622,66.93,0.8198,86.04,0.036352,86.2
148,1.4244,70.34,0.7945,86.04,0.035749,86.2
149,1.4482,68.9,0.8117,85.88,0.035148,86.2
150,1.4256,66.87,0.8377,84.16,0.034549,86.2
151,1.43,68.51,0.8354,84.36,0.033953,86.2
152,1.434,65.42,0.766,86.84,0.033359,86.84
153,1.4811,65.77,0.8186,85.36,0.032768,86.84
154,1.4492,69.51,0.8369,84.4,0.032179,86.84
155,1.4145,67.99,0.8098,85.36,0.031594,86.84
156,1.4024,70.91,0.8243,84.2,0.031011,86.84
157,1.4238,67.36,0.8411,83.72,0.030431,86.84
158,1.4347,67.91,0.8467,84.44,0.029855,86.84
159,1.3855,70.18,0.8122,85.92,0.029281,86.84
160,1.3658,70.45,0.8322,85.52,0.028711,86.84
161,1.394,68.82,0.8251,85.0,0.028144,86.84
162,1.4263,67.51,0.7972,85.76,0.027581,86.84
163,1.3709,70.48,0.8129,84.92,0.027021,86.84
164,1.4408,66.83,0.8028,85.44,0.026465,86.84
165,1.4197,68.05,0.7687,86.48,0.025912,86.84
166,1.3712,69.36,0.7998,85.56,0.025364,86.84
167,1.3939,69.9,0.8015,86.16,0.024819,86.84
168,1.3716,67.37,0.8653,84.44,0.024278,86.84
169,1.3847,68.35,0.8052,85.52,0.023741,86.84
170,1.325,72.38,0.7891,86.28,0.023209,86.84
171,1.3213,72.65,0.7987,86.2,0.02268,86.84
172,1.3576,70.02,0.8061,85.48,0.022156,86.84
173,1.3516,71.75,0.8109,85.28,0.021637,86.84
174,1.3395,69.03,0.8037,85.92,0.021121,86.84
175,1.3387,70.67,0.8117,85.56,0.020611,86.84
176,1.321,67.11,0.7827,86.64,0.020105,86.84
177,1.3151,72.29,0.7783,86.56,0.019603,86.84
178,1.3481,70.12,0.7814,87.04,0.019107,87.04
179,1.3223,71.97,0.7734,87.28,0.018615,87.28
180,1.3558,68.15,0.7552,87.32,0.018129,87.32
181,1.421,63.8,0.7973,86.32,0.017647,87.32
182,1.3087,74.57,0.792,86.2,0.017171,87.32
183,1.3111,70.86,0.7919,86.64,0.016699,87.32
184,1.3406,68.79,0.7965,86.36,0.016233,87.32
185,1.3061,73.07,0.7861,87.2,0.015773,87.32
186,1.2731,73.53,0.771,86.72,0.015317,87.32
187,1.3037,71.0,0.7718,87.16,0.014868,87.32
188,1.2736,76.82,0.7802,87.44,0.014423,87.44
189,1.2776,77.05,0.7848,86.16,0.013985,87.44
190,1.3266,70.47,0.759,88.0,0.013552,88.0
191,1.2966,68.46,0.7787,87.32,0.013124,88.0
192,1.2887,73.83,0.7665,87.4,0.012703,88.0
193,1.3043,73.43,0.7592,87.56,0.012287,88.0
194,1.2854,75.38,0.782,86.92,0.011878,88.0
195,1.2643,73.85,0.7723,87.44,0.011474,88.0
196,1.299,71.46,0.7837,87.68,0.011077,88.0
197,1.2592,74.35,0.7709,88.0,0.010686,88.0
198,1.285,72.24,0.7912,87.44,0.0103,88.0
199,1.289,74.4,0.7868,87.0,0.009922,88.0
200,1.2784,74.41,0.7975,86.4,0.009549,88.0
201,1.2697,72.5,0.7627,87.6,0.009183,88.0
202,1.2369,75.98,0.7624,87.28,0.008823,88.0
203,1.2717,72.67,0.7661,87.48,0.00847,88.0
204,1.2265,77.25,0.7822,87.04,0.008124,88.0
205,1.2766,73.95,0.7832,87.28,0.007784,88.0
206,1.2519,75.35,0.7572,88.24,0.00745,88.24
207,1.2492,72.79,0.7502,88.44,0.007124,88.44
208,1.2342,74.34,0.7699,88.12,0.006804,88.44
209,1.2333,73.76,0.7445,88.28,0.006491,88.44
210,1.2691,75.64,0.7616,88.08,0.006185,88.44
211,1.2134,74.05,0.7513,88.12,0.005885,88.44
212,1.2236,73.56,0.7503,88.0,0.005593,88.44
213,1.241,72.16,0.7643,87.84,0.005308,88.44
214,1.2298,72.6,0.7594,88.24,0.00503,88.44
215,1.2231,76.06,0.7539,88.2,0.004759,88.44
216,1.2236,73.98,0.7545,87.88,0.004495,88.44
217,1.1983,78.67,0.7418,88.32,0.004238,88.44
218,1.2317,77.85,0.7774,87.68,0.003988,88.44
219,1.2276,73.67,0.786,86.92,0.003746,88.44
220,1.2404,72.87,0.7589,87.76,0.003511,88.44
221,1.1915,77.9,0.7695,87.6,0.003284,88.44
222,1.2379,73.28,0.779,87.36,0.003063,88.44
223,1.2762,71.89,0.7819,87.72,0.00285,88.44
224,1.2336,77.1,0.772,87.96,0.002645,88.44
225,1.2329,70.8,0.7652,87.96,0.002447,88.44
226,1.2722,69.54,0.7774,87.4,0.002257,88.44
227,1.253,70.68,0.7749,87.76,0.002074,88.44
228,1.1956,75.1,0.7487,88.32,0.001899,88.44
229,1.2287,72.32,0.7551,88.28,0.001731,88.44
230,1.2151,72.49,0.7546,88.6,0.001571,88.6
231,1.1931,74.14,0.7557,88.08,0.001418,88.6
232,1.2588,71.91,0.751,88.16,0.001274,88.6
233,1.1925,76.0,0.7646,87.8,0.001137,88.6
234,1.2177,74.98,0.7496,87.76,0.001007,88.6
235,1.2065,76.82,0.7461,87.92,0.000886,88.6
236,1.2232,74.59,0.7464,88.0,0.000772,88.6
237,1.2054,76.25,0.7516,88.0,0.000666,88.6
238,1.2091,76.61,0.7467,88.2,0.000567,88.6
239,1.2139,74.0,0.7489,87.88,0.000477,88.6
240,1.2195,71.58,0.7623,88.04,0.000394,88.6
241,1.2262,75.41,0.7497,88.6,0.000319,88.6
242,1.23,73.75,0.7569,87.88,0.000252,88.6
243,1.2288,72.88,0.7526,88.16,0.000193,88.6
244,1.2262,74.57,0.7494,88.4,0.000142,88.6
245,1.2168,73.96,0.7496,88.2,9.9e-05,88.6
246,1.2062,73.27,0.757,88.28,6.3e-05,88.6
247,1.2082,74.12,0.7551,88.36,3.6e-05,88.6
248,1.1923,76.71,0.7593,87.88,1.6e-05,88.6
249,1.2133,73.85,0.75,88.36,4e-06,88.6
250,1.239,72.28,0.7546,88.16,0.0,88.6
