epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
110,1.8692,55.98,0.964,80.04,0.059369,82.68
111,1.8827,54.59,0.8839,82.12,0.058751,82.68
112,1.8565,52.82,0.9434,79.88,0.058132,82.68
113,1.8628,53.76,0.9713,80.16,0.057511,82.68
114,1.8176,55.61,0.9,81.68,0.05689,82.68
115,1.8559,55.82,0.9877,79.36,0.056267,82.68
116,1.8442,58.21,0.9397,79.92,0.055643,82.68
117,1.9204,51.99,0.928,81.48,0.055018,82.68
118,1.8108,58.83,0.9031,82.24,0.054393,82.68
119,1.8467,51.25,0.88,83.32,0.053766,83.32
120,1.8384,57.84,0.8655,83.6,0.05314,83.6
121,1.8176,57.32,0.9028,81.08,0.052512,83.6
122,1.8387,55.82,0.8759,82.96,0.051885,83.6
123,1.812,52.93,0.8788,83.32,0.051257,83.6
124,1.8187,55.71,0.8639,83.92,0.050628,83.92
125,1.7865,61.59,0.8421,84.56,0.05,84.56
126,1.845,53.73,0.9471,80.04,0.049372,84.56
127,1.8179,57.21,0.8782,83.16,0.048743,84.56
128,1.7891,57.79,0.8195,85.72,0.048115,85.72
129,1.9041,48.94,0.8785,83.72,0.047488,85.72
130,1.7945,56.22,0.8292,84.6,0.04686,85.72
131,1.7833,58.39,0.958,80.76,0.046234,85.72
132,1.8122,57.78,0.9068,82.2,0.045607,85.72
133,1.7082,59.19,0.8818,83.24,0.044982,85.72
134,1.7838,57.44,0.8723,83.48,0.044357,85.72
135,1.8019,55.31,0.9855,78.0,0.043733,85.72
136,1.7828,57.98,0.8394,84.72,0.04311,85.72
137,1.7334,58.98,0.858,83.76,0.042489,85.72
138,1.754,56.85,0.87,82.84,0.041868,85.72
139,1.7831,60.02,0.8711,83.68,0.041249,85.72
140,1.6902,59.66,0.8689,83.36,0.040631,85.72
141,1.7762,58.01,0.8188,85.08,0.040015,85.72
142,1.7775,55.03,0.8485,84.48,0.0394,85.72
143,1.7421,59.71,0.8454,84.44,0.038786,85.72
144,1.7526,56.95,0.8367,85.04,0.038175,85.72
145,1.7047,62.27,0.8735,83.16,0.037566,85.72
146,1.7341,63.27,0.8362,85.68,0.036958,85.72
147,1.6792,61.86,0.7975,85.24,0.036352,85.72
148,1.6599,61.36,0.8071,84.96,0.035749,85.72
149,1.7297,57.54,0.8474,85.04,0.035148,85.72
150,1.7024,61.37,0.8487,84.64,0.034549,85.72
151,1.6304,66.93,0.7867,85.96,0.033953,85.96
152,1.747,56.0,0.8413,85.88,0.033359,85.96
153,1.692,63.14,0.8073,85.56,0.032768,85.96
154,1.6895,58.14,0.7642,86.56,0.032179,86.56
