epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
113,1.6347,63.45,1.2192,79.84,0.057511,80.2
114,1.5609,72.22,1.184,80.28,0.05689,80.28
115,1.6328,68.57,1.2048,79.48,0.056267,80.28
116,1.5875,67.25,1.2207,79.2,0.055643,80.28
117,1.5875,70.92,1.2162,79.76,0.055018,80.28
118,1.5335,72.86,1.2142,79.8,0.054393,80.28
119,1.4981,75.54,1.1881,80.4,0.053766,80.4
120,1.585,68.91,1.2412,79.04,0.05314,80.4
121,1.4736,74.16,1.161,80.64,0.052512,80.64
122,1.4978,70.57,1.2397,78.16,0.051885,80.64
123,1.5483,70.71,1.1964,80.2,0.051257,80.64
124,1.5264,72.64,1.1882,80.16,0.050628,80.64
125,1.5288,72.1,1.2047,80.36,0.05,80.64
126,1.495,72.52,1.1866,80.24,0.049372,80.64
127,1.5196,71.47,1.2028,80.16,0.048743,80.64
128,1.509,71.36,1.1927,80.08,0.048115,80.64
129,1.5337,70.03,1.2051,79.92,0.047488,80.64
130,1.4559,73.62,1.2159,79.72,0.04686,80.64
131,1.5428,71.36,1.2228,78.96,0.046234,80.64
132,1.531,74.69,1.1898,80.68,0.045607,80.68
133,1.5284,67.55,1.1837,80.6,0.044982,80.68
134,1.5038,70.79,1.1964,79.88,0.044357,80.68
135,1.5499,67.09,1.209,80.12,0.043733,80.68
136,1.5009,73.22,1.1826,80.04,0.04311,80.68
137,1.5242,70.63,1.1908,80.44,0.042489,80.68
138,1.4729,73.37,1.1773,80.52,0.041868,80.68
139,1.5304,73.58,1.1785,80.28,0.041249,80.68
140,1.4726,76.01,1.1881,79.96,0.040631,80.68
141,1.4794,74.04,1.1887,80.4,0.040015,80.68
142,1.5039,70.34,1.1795,80.48,0.0394,80.68
143,1.509,69.58,1.1873,81.08,0.038786,81.08
144,1.4786,72.37,1.156,81.4,0.038175,81.4
145,1.4184,75.72,1.1712,80.88,0.037566,81.4
146,1.5216,68.65,1.1913,81.28,0.036958,81.4
147,1.5027,70.87,1.187,81.04,0.036352,81.4
148,1.3951,78.13,1.2015,80.24,0.035749,81.4
149,1.4804,73.96,1.1749,80.8,0.035148,81.4
150,1.4411,75.53,1.1866,80.6,0.034549,81.4
151,1.4529,72.87,1.1662,81.76,0.033953,81.76
152,1.4303,77.98,1.1695,80.72,0.033359,81.76
153,1.4437,77.43,1.1831,81.28,0.032768,81.76
154,1.4438,73.3,1.1566,81.64,0.032179,81.76
155,1.4324,77.36,1.211,80.24,0.031594,81.76
156,1.4519,75.93,1.1832,80.76,0.031011,81.76
157,1.4934,71.99,1.1747,81.04,0.030431,81.76
158,1.3983,73.16,1.1702,81.2,0.029855,81.76
159,1.5071,69.53,1.1742,80.96,0.029281,81.76
160,1.389,77.92,1.175,81.48,0.028711,81.76
161,1.4086,75.24,1.1743,80.6,0.028144,81.76
162,1.4458,73.21,1.2003,79.76,0.027581,81.76
163,1.4276,75.53,1.1682,81.24,0.027021,81.76
164,1.4194,72.04,1.1637,81.0,0.026465,81.76
165,1.4578,73.08,1.1701,81.48,0.025912,81.76
166,1.3985,77.29,1.152,82.0,0.025364,82.0
167,1.4349,77.11,1.1435,81.68,0.024819,82.0
168,1.4543,76.23,1.1581,81.84,0.024278,82.0
169,1.3805,77.48,1.1561,81.32,0.023741,82.0
170,1.4288,73.53,1.1526,81.28,0.023209,82.0
171,1.4205,77.53,1.1447,81.8,0.02268,82.0
172,1.4447,75.68,1.1584,81.48,0.022156,82.0
173,1.4229,74.74,1.1584,81.36,0.021637,82.0
174,1.424,74.27,1.1732,81.2,0.021121,82.0
175,1.4221,78.86,1.1579,81.56,0.020611,82.0
176,1.4081,74.68,1.1597,81.68,0.020105,82.0
177,1.3992,77.81,1.1687,80.68,0.019603,82.0
178,1.3544,75.48,1.1484,82.24,0.019107,82.24
179,1.4345,71.13,1.159,82.08,0.018615,82.24
180,1.3379,78.58,1.1567,81.68,0.018129,82.24
181,1.4163,74.27,1.1526,81.36,0.017647,82.24
182,1.4291,75.0,1.1469,81.64,0.017171,82.24
183,1.4344,70.49,1.1685,81.84,0.016699,82.24
184,1.4241,74.38,1.1397,82.24,0.016233,82.24
185,1.3062,81.32,1.145,82.08,0.015773,82.24
186,1.3632,76.7,1.1449,82.44,0.015317,82.44
187,1.3594,77.01,1.1436,82.16,0.014868,82.44
188,1.4269,71.46,1.1517,82.2,0.014423,82.44
189,1.3709,76.25,1.1371,82.44,0.013985,82.44
190,1.3638,82.89,1.139,82.04,0.013552,82.44
191,1.4236,77.43,1.1446,82.12,0.013124,82.44
192,1.3482,80.3,1.1552,81.92,0.012703,82.44
193,1.387,74.68,1.133,82.2,0.012287,82.44
194,1.3937,75.48,1.1394,82.12,0.011878,82.44
195,1.3019,79.9,1.132,82.08,0.011474,82.44
196,1.3921,73.21,1.1313,82.48,0.011077,82.48
197,1.3544,77.03,1.136,82.72,0.010686,82.72
198,1.3803,81.27,1.1371,81.92,0.0103,82.72
199,1.366,77.15,1.1399,81.76,0.009922,82.72
200,1.3911,77.38,1.1416,82.0,0.009549,82.72
201,1.3295,81.06,1.1411,82.04,0.009183,82.72
202,1.371,79.25,1.1327,82.2,0.008823,82.72
203,1.3992,78.04,1.1445,81.76,0.00847,82.72
204,1.4038,72.0,1.137,82.44,0.008124,82.72
205,1.3335,84.2,1.128,82.68,0.007784,82.72
206,1.3983,76.0,1.1424,82.28,0.00745,82.72
207,1.3503,78.18,1.1319,82.2,0.007124,82.72
208,1.3489,74.45,1.1412,82.36,0.006804,82.72
209,1.3685,75.77,1.1413,82.4,0.006491,82.72
210,1.358,79.36,1.1388,82.0,0.006185,82.72
211,1.3919,75.64,1.1444,82.24,0.005885,82.72
212,1.3019,76.27,1.1283,82.16,0.005593,82.72
213,1.4055,74.29,1.1376,81.64,0.005308,82.72
214,1.3464,75.6,1.1222,82.64,0.00503,82.72
215,1.3766,74.37,1.1408,81.68,0.004759,82.72
216,1.3335,77.59,1.1343,82.0,0.004495,82.72
217,1.3637,76.26,1.1307,82.0,0.004238,82.72
218,1.3558,76.25,1.1393,81.88,0.003988,82.72
219,1.3223,77.32,1.1279,82.24,0.003746,82.72
220,1.3616,75.9,1.1366,82.88,0.003511,82.88
221,1.3428,80.76,1.1243,82.48,0.003284,82.88
222,1.3832,76.08,1.1267,82.96,0.003063,82.96
223,1.3448,74.53,1.1305,82.56,0.00285,82.96
224,1.3567,75.87,1.132,82.12,0.002645,82.96
225,1.3706,76.89,1.129,82.44,0.002447,82.96
226,1.3571,78.29,1.1253,82.52,0.002257,82.96
227,1.3542,80.48,1.1296,82.24,0.002074,82.96
228,1.3656,73.16,1.1369,82.32,0.001899,82.96
229,1.3415,80.91,1.1164,82.8,0.001731,82.96
230,1.3887,74.25,1.1338,82.72,0.001571,82.96
231,1.3781,78.2,1.1195,82.8,0.001418,82.96
232,1.3077,80.53,1.1231,82.92,0.001274,82.96
233,1.3086,80.68,1.1262,82.8,0.001137,82.96
234,1.3263,77.41,1.1287,82.52,0.001007,82.96
235,1.3488,74.88,1.1281,82.84,0.000886,82.96
236,1.319,79.72,1.121,82.76,0.000772,82.96
237,1.334,80.11,1.1179,82.88,0.000666,82.96
238,1.3538,79.66,1.1299,82.52,0.000567,82.96
239,1.4186,72.12,1.1317,82.48,0.000477,82.96
240,1.4036,73.93,1.1284,82.68,0.000394,82.96
241,1.3219,79.26,1.116,82.44,0.000319,82.96
242,1.321,80.99,1.1271,82.64,0.000252,82.96
243,1.3325,82.48,1.121,82.72,0.000193,82.96
244,1.3044,79.24,1.1264,82.48,0.000142,82.96
245,1.3498,76.91,1.1175,82.72,9.9e-05,82.96
246,1.3412,78.66,1.121,82.52,6.3e-05,82.96
247,1.3726,72.6,1.1283,82.44,3.6e-05,82.96
248,1.3747,73.08,1.1278,82.48,1.6e-05,82.96
249,1.3656,77.12,1.1275,82.84,4e-06,82.96
250,1.3119,79.77,1.1272,82.72,0.0,82.96
