epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
97,3.0515,35.29,1.8739,58.41,0.067232,58.41
98,3.1114,33.59,1.8227,58.86,0.066641,58.86
99,3.0918,35.41,1.8209,59.2,0.066047,59.2
100,3.1231,33.8,1.836,58.36,0.065451,59.2
101,3.1065,34.77,1.8742,57.47,0.064852,59.2
102,3.0759,34.46,1.8126,59.55,0.064251,59.55
103,3.0755,35.61,1.8476,59.44,0.063648,59.55
104,3.0731,36.82,1.832,59.26,0.063042,59.55
105,3.0716,35.49,1.749,61.22,0.062434,61.22
106,3.009,36.82,1.8662,58.99,0.061825,61.22
107,3.0745,35.27,1.8505,58.95,0.061214,61.22
108,2.951,39.38,1.7754,60.05,0.0606,61.22
109,3.0269,37.52,1.8188,60.36,0.059985,61.22
110,3.0254,36.4,1.8826,58.11,0.059369,61.22
111,3.0455,35.17,1.8359,58.72,0.058751,61.22
112,3.0451,36.34,1.8088,60.78,0.058132,61.22
113,2.9916,37.18,1.8077,60.45,0.057511,61.22
114,2.9966,37.4,1.8304,59.1,0.05689,61.22
115,2.9797,38.56,1.7434,61.91,0.056267,61.91
116,3.0593,35.3,1.7318,62.98,0.055643,62.98
117,2.9327,40.54,1.7762,60.89,0.055018,62.98
118,3.0211,35.32,1.7137,62.13,0.054393,62.98
119,2.9135,39.32,1.8346,59.25,0.053766,62.98
120,2.9189,39.36,1.8794,59.19,0.05314,62.98
121,2.9372,39.17,1.7593,61.22,0.052512,62.98
122,2.9433,38.63,1.7771,61.15,0.051885,62.98
123,2.9005,41.15,1.8869,58.33,0.051257,62.98
124,2.9668,38.14,1.7858,60.36,0.050628,62.98
125,2.9027,39.28,1.7598,61.74,0.05,62.98
126,3.0279,38.07,1.7176,62.61,0.049372,62.98
127,2.9101,39.52,1.817,61.09,0.048743,62.98
128,2.9004,38.49,1.7306,62.15,0.048115,62.98
129,2.8873,39.65,1.6836,64.42,0.047488,64.42
130,2.9749,39.14,1.7112,63.32,0.04686,64.42
131,2.893,40.02,1.7141,63.52,0.046234,64.42
132,2.9458,39.59,1.7491,62.44,0.045607,64.42
133,2.8583,40.82,1.6701,63.84,0.044982,64.42
134,2.8345,41.48,1.6589,64.99,0.044357,64.99
135,2.9218,40.61,1.6628,65.13,0.043733,65.13
136,2.8481,41.83,1.703,63.41,0.04311,65.13
137,2.896,40.64,1.6972,63.79,0.042489,65.13
138,2.9443,38.94,1.8212,61.65,0.041868,65.13
139,2.8986,41.4,1.6607,64.54,0.041249,65.13
140,2.8574,39.62,1.6186,65.68,0.040631,65.68
141,2.8446,42.14,1.6324,65.58,0.040015,65.68
142,2.8466,41.95,1.6126,66.2,0.0394,66.2
143,2.8649,41.61,1.6488,64.19,0.038786,66.2
144,2.7628,44.51,1.7147,64.07,0.038175,66.2
145,2.8105,43.92,1.6355,65.27,0.037566,66.2
146,2.8353,43.06,1.6175,66.18,0.036958,66.2
147,2.7545,45.36,1.5923,66.84,0.036352,66.84
148,2.7713,44.45,1.5979,66.26,0.035749,66.84
149,2.8498,41.07,1.5781,67.06,0.035148,67.06
150,2.8025,44.33,1.622,66.5,0.034549,67.06
151,2.7818,44.83,1.6022,66.55,0.033953,67.06
152,2.7893,42.37,1.5835,67.73,0.033359,67.73
153,2.7315,46.35,1.5113,69.11,0.032768,69.11
154,2.746,45.5,1.5831,67.27,0.032179,69.11
155,2.7017,46.09,1.5708,67.56,0.031594,69.11
156,2.741,45.86,1.5423,68.19,0.031011,69.11
157,2.734,46.38,1.5303,68.87,0.030431,69.11
158,2.6913,47.68,1.5714,67.87,0.029855,69.11
159,2.7174,46.5,1.6354,66.34,0.029281,69.11
160,2.7846,44.15,1.5065,69.02,0.028711,69.11
161,2.5978,49.77,1.5256,68.88,0.028144,69.11
162,2.6648,46.13,1.5391,67.69,0.027581,69.11
163,2.6601,47.68,1.5836,68.05,0.027021,69.11
164,2.7222,46.48,1.5522,68.73,0.026465,69.11
165,2.6538,46.23,1.5355,68.05,0.025912,69.11
166,2.6095,47.15,1.5161,69.27,0.025364,69.27
167,2.6314,46.92,1.4884,70.06,0.024819,70.06
168,2.5797,47.35,1.4917,69.7,0.024278,70.06
169,2.6301,49.74,1.4964,70.02,0.023741,70.06
170,2.591,48.6,1.4673,70.26,0.023209,70.26
171,2.5707,50.96,1.4789,70.67,0.02268,70.67
172,2.6305,48.7,1.4788,70.22,0.022156,70.67
173,2.4765,52.16,1.4734,71.34,0.021637,71.34
174,2.5593,49.76,1.5057,70.33,0.021121,71.34
175,2.6376,49.68,1.4283,72.17,0.020611,72.17
176,2.6314,47.91,1.4157,72.23,0.020105,72.23
177,2.5331,51.84,1.4171,71.83,0.019603,72.23
178,2.6044,48.85,1.4651,72.47,0.019107,72.47
179,2.4635,52.66,1.4348,71.98,0.018615,72.47
180,2.6165,48.85,1.4789,71.23,0.018129,72.47
181,2.5271,51.79,1.4228,71.75,0.017647,72.47
182,2.467,54.73,1.4163,73.0,0.017171,73.0
183,2.4799,51.42,1.4478,71.86,0.016699,73.0
184,2.4829,54.73,1.4215,72.62,0.016233,73.0
185,2.4974,53.21,1.4135,72.47,0.015773,73.0
186,2.461,52.56,1.462,72.54,0.015317,73.0
187,2.5101,51.67,1.4631,71.68,0.014868,73.0
188,2.4602,52.55,1.3658,73.97,0.014423,73.97
189,2.4301,54.28,1.3923,73.55,0.013985,73.97
190,2.4915,51.18,1.3478,74.94,0.013552,74.94
191,2.4137,55.62,1.4268,73.51,0.013124,74.94
192,2.4407,55.07,1.381,74.17,0.012703,74.94
193,2.3975,57.82,1.3851,74.01,0.012287,74.94
194,2.3577,57.66,1.3821,73.85,0.011878,74.94
195,2.4528,52.66,1.3938,74.32,0.011474,74.94
196,2.4152,53.35,1.4028,74.04,0.011077,74.94
197,2.4243,54.09,1.3251,75.36,0.010686,75.36
198,2.376,54.11,1.3652,74.19,0.0103,75.36
199,2.3737,58.53,1.3644,74.98,0.009922,75.36
200,2.3244,56.17,1.3562,75.32,0.009549,75.36
201,2.3927,54.9,1.3812,74.65,0.009183,75.36
202,2.3727,56.23,1.3585,74.99,0.008823,75.36
203,2.2886,58.55,1.3429,75.78,0.00847,75.78
204,2.3238,57.15,1.3466,75.82,0.008124,75.82
205,2.2896,59.38,1.3477,74.44,0.007784,75.82
206,2.3802,55.69,1.3451,76.05,0.00745,76.05
207,2.294,58.68,1.3511,75.98,0.007124,76.05
208,2.3012,57.11,1.3606,75.79,0.006804,76.05
209,2.2971,60.24,1.3258,76.06,0.006491,76.06
210,2.2831,59.32,1.3566,76.47,0.006185,76.47
211,2.321,56.99,1.3107,76.42,0.005885,76.47
212,2.2122,61.88,1.2958,76.9,0.005593,76.9
213,2.2521,61.24,1.3202,76.68,0.005308,76.9
214,2.1576,62.52,1.3142,77.19,0.00503,77.19
215,2.2204,58.87,1.3011,76.96,0.004759,77.19
216,2.2189,62.94,1.3106,76.94,0.004495,77.19
217,2.1288,64.16,1.2773,77.26,0.004238,77.26
218,2.2184,61.69,1.3106,76.73,0.003988,77.26
219,2.2102,62.16,1.2985,77.37,0.003746,77.37
220,2.2419,60.77,1.3263,77.02,0.003511,77.37
221,2.1949,59.19,1.3057,77.29,0.003284,77.37
222,2.1739,61.39,1.2903,77.99,0.003063,77.99
223,2.2227,61.35,1.3055,77.27,0.00285,77.99
224,2.2044,62.59,1.2912,77.61,0.002645,77.99
225,2.1447,64.98,1.286,77.71,0.002447,77.99
226,2.1618,62.6,1.2782,77.65,0.002257,77.99
227,2.1722,59.51,1.2873,77.59,0.002074,77.99
228,2.048,65.8,1.3073,77.69,0.001899,77.99
229,2.1559,62.73,1.264,77.96,0.001731,77.99
230,2.0829,64.37,1.286,78.13,0.001571,78.13
231,2.0715,65.25,1.2732,78.0,0.001418,78.13
232,2.1615,64.29,1.2944,78.19,0.001274,78.19
233,2.1183,66.2,1.2914,78.3,0.001137,78.3
234,2.0799,66.88,1.2826,78.17,0.001007,78.3
235,2.0508,67.53,1.2814,78.19,0.000886,78.3
236,2.1242,63.94,1.2779,78.15,0.000772,78.3
237,2.1371,64.55,1.3057,78.16,0.000666,78.3
238,2.1462,60.98,1.2682,78.25,0.000567,78.3
239,2.0822,65.8,1.2785,78.22,0.000477,78.3
240,2.0834,66.01,1.2773,78.04,0.000394,78.3
241,2.105,63.01,1.2785,78.24,0.000319,78.3
242,1.9727,69.18,1.255,78.51,0.000252,78.51
243,2.1098,66.96,1.3067,78.27,0.000193,78.51
244,2.1756,63.23,1.3237,78.28,0.000142,78.51
245,2.1024,64.44,1.2852,78.57,9.9e-05,78.57
246,2.0976,62.6,1.2557,78.43,6.3e-05,78.57
247,2.1175,64.03,1.2648,78.46,3.6e-05,78.57
248,2.1014,63.84,1.3098,78.44,1.6e-05,78.57
249,2.1228,65.16,1.2871,78.3,4e-06,78.57
250,2.0988,65.36,1.2952,78.45,0.0,78.57
