epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
138,2.1481,68.29,1.8656,68.12,0.041868,68.3
139,2.1489,68.59,1.8629,67.89,0.041249,68.3
140,2.1452,70.63,1.871,68.16,0.040631,68.3
141,2.1232,68.31,1.8709,68.28,0.040015,68.3
142,2.2361,63.54,1.8733,68.08,0.0394,68.3
143,2.1584,68.03,1.8909,67.2,0.038786,68.3
144,2.0984,69.32,1.868,68.14,0.038175,68.3
145,2.135,68.43,1.8771,67.99,0.037566,68.3
146,2.1723,65.08,1.8846,67.82,0.036958,68.3
147,2.1274,70.68,1.8695,68.24,0.036352,68.3
148,2.1582,70.37,1.8938,68.16,0.035749,68.3
149,2.1824,68.67,1.8807,67.79,0.035148,68.3
150,2.0951,68.27,1.8971,67.54,0.034549,68.3
151,2.159,67.0,1.8955,67.92,0.033953,68.3
152,2.1105,70.34,1.8841,67.99,0.033359,68.3
153,2.1105,66.14,1.8902,67.82,0.032768,68.3
154,2.0904,69.43,1.8911,67.92,0.032179,68.3
155,2.1978,67.58,1.8572,68.59,0.031594,68.59
156,2.1229,66.05,1.8719,67.96,0.031011,68.59
157,2.0755,69.69,1.8371,68.85,0.030431,68.85
158,2.113,70.41,1.87,68.55,0.029855,68.85
159,2.0625,70.44,1.8598,68.88,0.029281,68.88
160,2.0839,69.98,1.8837,67.75,0.028711,68.88
161,2.1468,68.4,1.8512,68.9,0.028144,68.9
162,2.037,70.26,1.836,69.15,0.027581,69.15
163,2.1083,69.81,1.8355,69.24,0.027021,69.24
164,2.0592,68.93,1.8626,69.08,0.026465,69.24
165,2.1234,68.66,1.8582,69.43,0.025912,69.43
166,2.1039,68.83,1.8588,69.04,0.025364,69.43
167,2.0882,70.95,1.864,68.59,0.024819,69.43
168,2.0368,71.41,1.8495,69.31,0.024278,69.43
169,2.0577,71.95,1.8495,69.44,0.023741,69.44
170,2.051,70.05,1.8481,69.35,0.023209,69.44
171,2.1091,68.62,1.8542,68.77,0.02268,69.44
172,2.0685,70.23,1.8454,69.12,0.022156,69.44
173,2.0392,69.16,1.8543,69.02,0.021637,69.44
174,2.0241,71.28,1.8359,69.2,0.021121,69.44
175,2.0588,70.78,1.8352,69.6,0.020611,69.6
176,1.9911,70.91,1.8307,69.44,0.020105,69.6
177,1.9886,73.72,1.8355,69.33,0.019603,69.6
178,1.9926,73.36,1.8266,69.88,0.019107,69.88
179,2.0011,72.31,1.829,69.71,0.018615,69.88
180,2.0464,69.25,1.8215,69.83,0.018129,69.88
181,2.028,73.25,1.8369,69.59,0.017647,69.88
182,1.9686,73.31,1.8295,70.08,0.017171,70.08
183,1.9705,74.96,1.8167,70.12,0.016699,70.12
184,1.9754,74.05,1.8112,70.18,0.016233,70.18
185,1.9227,74.1,1.8225,69.92,0.015773,70.18
186,1.9753,72.43,1.817,69.75,0.015317,70.18
187,2.0052,71.92,1.7976,70.53,0.014868,70.53
188,1.9579,73.38,1.8354,69.97,0.014423,70.53
189,2.0001,73.05,1.8192,70.21,0.013985,70.53
190,1.9296,75.59,1.8026,70.3,0.013552,70.53
191,2.004,68.54,1.8109,70.23,0.013124,70.53
192,1.9889,71.34,1.8002,70.78,0.012703,70.78
193,1.9464,72.2,1.8191,70.21,0.012287,70.78
194,1.9307,74.05,1.8002,70.81,0.011878,70.81
195,1.9777,69.58,1.8124,70.2,0.011474,70.81
196,1.9465,73.29,1.8181,70.16,0.011077,70.81
197,1.9481,69.1,1.8115,70.31,0.010686,70.81
198,1.9596,73.04,1.7995,70.74,0.0103,70.81
199,1.9611,72.92,1.8185,70.35,0.009922,70.81
200,1.9718,72.93,1.8109,70.41,0.009549,70.81
201,1.9117,76.5,1.8039,70.31,0.009183,70.81
202,1.9221,76.37,1.8014,70.48,0.008823,70.81
203,1.9533,72.17,1.8101,70.4,0.00847,70.81
204,1.9105,76.24,1.8038,70.56,0.008124,70.81
205,1.911,75.44,1.8092,70.41,0.007784,70.81
206,1.9318,73.55,1.8115,70.75,0.00745,70.81
207,1.9134,75.14,1.7997,70.58,0.007124,70.81
208,1.9647,72.0,1.8124,70.27,0.006804,70.81
209,1.8678,73.37,1.7989,70.38,0.006491,70.81
210,1.9234,76.42,1.8026,70.59,0.006185,70.81
211,1.9156,73.78,1.7914,70.48,0.005885,70.81
212,1.9444,72.62,1.7958,70.68,0.005593,70.81
213,1.8937,75.57,1.8023,70.61,0.005308,70.81
214,1.9639,73.01,1.8125,70.55,0.00503,70.81
215,1.9618,69.49,1.7976,70.68,0.004759,70.81
216,1.904,73.8,1.7927,70.72,0.004495,70.81
217,1.9342,74.06,1.8025,70.86,0.004238,70.86
218,1.9323,71.87,1.7984,70.43,0.003988,70.86
219,1.9183,73.61,1.7957,70.79,0.003746,70.86
220,1.9089,74.96,1.788,70.9,0.003511,70.9
221,1.93,71.67,1.7914,70.99,0.003284,70.99
222,1.8915,73.47,1.7918,70.66,0.003063,70.99
223,1.8716,74.33,1.7903,71.01,0.00285,71.01
224,1.8844,77.37,1.7841,70.87,0.002645,71.01
225,1.8874,75.79,1.7886,70.88,0.002447,71.01
226,1.8618,74.64,1.7914,70.68,0.002257,71.01
227,1.905,73.36,1.7926,70.91,0.002074,71.01
228,1.9044,74.17,1.7921,70.95,0.001899,71.01
229,1.9416,71.65,1.7898,70.88,0.001731,71.01
230,1.8817,75.24,1.7866,71.07,0.001571,71.07
231,1.9094,72.5,1.7945,71.0,0.001418,71.07
232,1.9169,73.92,1.7892,71.06,0.001274,71.07
233,1.9111,74.1,1.7949,70.91,0.001137,71.07
234,1.8951,74.7,1.7925,70.91,0.001007,71.07
235,1.9197,71.69,1.7989,70.74,0.000886,71.07
236,1.8722,74.33,1.7916,71.06,0.000772,71.07
237,1.9359,73.34,1.792,70.78,0.000666,71.07
238,1.8879,75.24,1.7966,71.0,0.000567,71.07
239,1.8631,76.23,1.7901,70.78,0.000477,71.07
240,1.8735,73.91,1.7869,70.81,0.000394,71.07
241,1.8716,75.54,1.7818,71.1,0.000319,71.1
242,1.9022,70.94,1.7922,70.93,0.000252,71.1
243,1.8977,75.9,1.7924,70.78,0.000193,71.1
244,1.8931,72.49,1.7922,70.88,0.000142,71.1
245,1.912,73.21,1.792,70.81,9.9e-05,71.1
246,1.8679,75.1,1.7803,70.86,6.3e-05,71.1
247,1.8711,74.96,1.7939,70.75,3.6e-05,71.1
248,1.8822,73.49,1.7862,71.05,1.6e-05,71.1
249,1.9052,74.44,1.7953,70.7,4e-06,71.1
250,1.9288,70.55,1.7902,70.9,0.0,71.1
