epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
1,4.593,3.07,4.2469,6.96,0.099996,6.96
2,4.371,5.17,3.9775,9.83,0.099984,9.83
3,4.2838,6.52,3.9396,11.87,0.099964,11.87
4,4.2023,8.15,3.7008,15.68,0.099937,15.68
5,4.1242,9.33,3.6465,16.16,0.099901,16.16
6,4.0252,11.21,3.4698,19.25,0.099858,19.25
7,3.9692,12.42,3.2728,23.38,0.099807,23.38
8,3.8959,14.27,3.3059,22.33,0.099748,23.38
9,3.8274,15.17,3.0903,26.87,0.099681,26.87
10,3.7723,16.73,3.0749,28.21,0.099606,28.21
11,3.7182,17.66,2.8425,32.66,0.099523,32.66
12,3.679,18.99,2.735,35.03,0.099433,35.03
13,3.6333,20.21,2.7485,34.94,0.099334,35.03
14,3.5483,22.4,2.6466,36.97,0.099228,36.97
15,3.5474,21.95,2.5257,39.81,0.099114,39.81
16,3.4807,23.32,2.6791,37.28,0.098993,39.81
17,3.4286,25.53,2.4475,42.08,0.098863,42.08
18,3.4144,24.8,2.5886,38.6,0.098726,42.08
19,3.3846,26.17,2.3698,44.29,0.098582,44.29
20,3.3138,28.25,2.4534,42.24,0.098429,44.29
21,3.3039,28.97,2.6132,38.52,0.098269,44.29
22,3.2991,28.46,2.2628,46.86,0.098101,46.86
23,3.2673,28.55,2.2605,47.19,0.097926,47.19
24,3.2276,30.6,2.3589,45.21,0.097743,47.19
25,3.2722,28.08,2.2463,46.97,0.097553,47.19
26,3.2193,30.58,2.1757,48.86,0.097355,48.86
27,3.1318,32.91,2.1647,50.5,0.09715,50.5
28,3.2061,31.25,2.266,47.53,0.096937,50.5
29,3.1802,31.1,2.1282,50.11,0.096716,50.5
30,3.1506,31.84,2.2024,48.77,0.096489,50.5
31,3.1285,31.81,2.1225,50.72,0.096254,50.72
32,3.1035,34.45,2.0772,51.8,0.096012,51.8
33,3.0997,33.21,2.0621,52.63,0.095762,52.63
34,3.0257,35.35,2.0192,54.02,0.095505,54.02
35,3.0552,35.42,2.1023,51.48,0.095241,54.02
36,3.0451,34.46,2.0252,53.08,0.09497,54.02
37,2.9661,37.22,2.0594,52.11,0.094692,54.02
38,3.0221,35.16,1.9764,54.51,0.094407,54.51
39,3.0133,36.07,1.9127,56.12,0.094115,56.12
40,2.9088,38.67,1.9902,54.81,0.093815,56.12
41,2.9711,37.39,1.9796,55.3,0.093509,56.12
42,2.9493,37.32,1.9728,54.47,0.093196,56.12
43,2.9425,38.15,1.9674,54.78,0.092876,56.12
44,2.9469,38.22,1.961,55.14,0.09255,56.12
45,2.9547,36.58,2.0543,53.08,0.092216,56.12
46,2.9356,37.75,1.9183,56.44,0.091876,56.44
47,2.8851,39.94,1.8961,56.59,0.09153,56.59
48,2.8842,40.37,1.8974,56.7,0.091177,56.7
49,2.885,38.22,1.8818,57.3,0.090817,57.3
50,2.8825,39.14,1.7933,59.63,0.090451,59.63
51,2.8155,40.6,1.8073,58.84,0.090078,59.63
52,2.8892,39.16,1.8144,59.43,0.0897,59.63
53,2.8516,40.25,1.9519,55.89,0.089314,59.63
54,2.8284,40.23,1.9064,56.49,0.088923,59.63
55,2.8391,40.91,1.872,57.91,0.088526,59.63
56,2.7881,42.53,1.7814,60.66,0.088122,60.66
57,2.7868,42.37,1.9255,56.09,0.087713,60.66
58,2.7867,42.26,1.856,58.66,0.087297,60.66
59,2.7727,42.17,1.748,60.91,0.086876,60.91
60,2.7603,43.17,1.7932,60.17,0.086448,60.91
61,2.7455,43.45,1.7859,60.22,0.086015,60.91
62,2.7466,44.8,1.7486,61.05,0.085577,61.05
63,2.7689,43.04,1.777,60.99,0.085132,61.05
64,2.7463,42.62,1.7519,61.02,0.084683,61.05
65,2.7378,42.96,1.8815,57.78,0.084227,61.05
66,2.703,44.69,1.7556,60.68,0.083767,61.05
67,2.7107,44.54,1.7695,60.78,0.083301,61.05
68,2.7301,43.69,1.8028,60.23,0.082829,61.05
69,2.6917,44.88,1.8374,57.94,0.082353,61.05
70,2.7228,43.27,1.7042,62.47,0.081871,62.47
71,2.7141,43.38,1.8247,59.44,0.081385,62.47
72,2.6888,44.27,1.772,60.69,0.080893,62.47
73,2.6761,45.78,1.7248,61.8,0.080397,62.47
74,2.6917,45.31,1.7783,60.68,0.079895,62.47
75,2.6293,46.85,1.6921,62.62,0.079389,62.62
76,2.641,46.7,1.7763,61.03,0.078879,62.62
77,2.5945,46.67,1.6971,63.61,0.078363,63.61
78,2.5863,48.11,1.7194,62.35,0.077844,63.61
79,2.6495,45.16,1.6497,63.77,0.07732,63.77
80,2.6429,45.45,1.6771,63.01,0.076791,63.77
81,2.6492,46.12,1.7121,62.41,0.076259,63.77
82,2.5979,47.14,1.683,62.96,0.075722,63.77
83,2.5876,47.69,1.6981,62.83,0.075181,63.77
84,2.6408,45.65,1.6211,64.64,0.074636,64.64
85,2.6061,46.8,1.709,62.78,0.074088,64.64
