epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
117,3.0684,37.66,1.9336,57.28,0.055018,59.29
118,3.0391,37.53,2.272,50.12,0.054393,59.29
119,3.0322,38.11,1.9229,57.68,0.053766,59.29
120,2.9969,38.75,1.8517,59.36,0.05314,59.36
121,3.0431,38.15,1.9976,55.49,0.052512,59.36
122,2.9978,38.77,1.8988,58.19,0.051885,59.36
123,2.9802,39.54,1.7822,61.1,0.051257,61.1
124,3.0302,37.81,1.7427,61.94,0.050628,61.94
125,2.9341,40.39,1.7835,61.97,0.05,61.97
126,2.9923,37.89,1.9316,58.11,0.049372,61.97
127,2.9943,38.36,1.9345,57.52,0.048743,61.97
128,2.9498,40.5,1.88,59.29,0.048115,61.97
129,2.9672,37.07,1.79,61.15,0.047488,61.97
130,2.9332,40.23,1.7553,62.47,0.04686,62.47
131,2.9598,39.54,2.023,55.89,0.046234,62.47
132,2.9016,40.91,1.8927,60.01,0.045607,62.47
133,2.9485,39.38,1.8934,58.99,0.044982,62.47
134,2.973,39.22,1.7828,62.25,0.044357,62.47
135,2.8677,42.58,1.7162,62.96,0.043733,62.96
136,2.9213,42.51,1.8057,61.16,0.04311,62.96
137,2.8733,43.14,1.8938,59.3,0.042489,62.96
138,2.8504,42.35,1.8571,60.07,0.041868,62.96
139,2.9351,40.63,1.826,60.82,0.041249,62.96
140,2.9013,40.12,1.8341,60.83,0.040631,62.96
141,2.8982,40.99,1.6734,64.73,0.040015,64.73
142,2.9077,41.8,1.7903,61.85,0.0394,64.73
143,2.8906,43.27,1.7196,63.25,0.038786,64.73
144,2.8271,44.66,1.682,64.82,0.038175,64.82
145,2.8857,43.81,1.6651,64.56,0.037566,64.82
146,2.8367,42.95,1.76,62.48,0.036958,64.82
147,2.8958,40.85,1.7173,63.4,0.036352,64.82
148,2.8221,45.57,1.7629,62.38,0.035749,64.82
149,2.7785,44.87,1.6673,64.48,0.035148,64.82
150,2.8798,40.5,1.7188,63.78,0.034549,64.82
151,2.7749,45.01,1.6389,65.43,0.033953,65.43
152,2.8623,42.2,1.8248,61.83,0.033359,65.43
153,2.7786,44.6,1.7655,63.11,0.032768,65.43
154,2.8133,43.52,1.6959,64.53,0.032179,65.43
155,2.8118,44.07,1.7128,64.78,0.031594,65.43
156,2.8166,42.11,1.6065,66.86,0.031011,66.86
157,2.759,46.46,1.5975,66.56,0.030431,66.86
158,2.7276,46.95,1.651,65.47,0.029855,66.86
159,2.7517,45.49,1.6208,65.67,0.029281,66.86
160,2.734,47.55,1.6408,65.81,0.028711,66.86
161,2.7136,46.86,1.5929,67.16,0.028144,67.16
162,2.7683,45.08,1.665,65.08,0.027581,67.16
163,2.7305,48.19,1.5823,67.55,0.027021,67.55
164,2.7212,47.08,1.6455,65.53,0.026465,67.55
165,2.7227,46.01,1.6145,67.04,0.025912,67.55
166,2.6413,50.39,1.6208,66.2,0.025364,67.55
167,2.6848,49.96,1.5262,69.15,0.024819,69.15
168,2.6716,48.59,1.6367,66.56,0.024278,69.15
169,2.6886,48.16,1.6274,67.05,0.023741,69.15
170,2.5876,50.66,1.5822,67.76,0.023209,69.15
171,2.6319,48.49,1.5158,69.42,0.02268,69.42
172,2.6892,47.0,1.5372,68.59,0.022156,69.42
173,2.6428,49.56,1.5534,68.84,0.021637,69.42
174,2.6277,49.57,1.5421,68.92,0.021121,69.42
175,2.6313,50.29,1.5492,69.17,0.020611,69.42
176,2.6558,48.31,1.5175,69.62,0.020105,69.62
177,2.6368,49.83,1.5613,69.3,0.019603,69.62
178,2.5802,51.53,1.5631,68.28,0.019107,69.62
179,2.6214,50.58,1.4813,70.77,0.018615,70.77
180,2.5358,52.66,1.5636,69.48,0.018129,70.77
181,2.5129,54.53,1.4651,71.1,0.017647,71.1
182,2.5197,52.59,1.5531,68.62,0.017171,71.1
183,2.5699,52.12,1.5198,70.3,0.016699,71.1
184,2.5721,50.26,1.4669,71.36,0.016233,71.36
185,2.5026,55.33,1.4795,70.94,0.015773,71.36
186,2.5226,54.03,1.5108,69.95,0.015317,71.36
187,2.5279,52.11,1.4312,71.89,0.014868,71.89
188,2.4682,53.73,1.4361,72.72,0.014423,72.72
189,2.4724,56.8,1.4642,71.79,0.013985,72.72
190,2.4797,56.35,1.4642,71.76,0.013552,72.72
191,2.5016,54.35,1.4437,72.04,0.013124,72.72
192,2.4183,56.85,1.4588,72.02,0.012703,72.72
193,2.4849,57.5,1.4523,72.33,0.012287,72.72
194,2.4749,53.06,1.4402,72.56,0.011878,72.72
195,2.4795,54.45,1.4073,73.61,0.011474,73.61
196,2.4509,56.0,1.3949,73.62,0.011077,73.62
197,2.3427,58.85,1.4401,73.0,0.010686,73.62
198,2.4243,56.77,1.4703,72.97,0.0103,73.62
199,2.3666,57.91,1.4934,71.62,0.009922,73.62
200,2.3639,59.57,1.4289,73.15,0.009549,73.62
201,2.3557,59.56,1.418,73.15,0.009183,73.62
202,2.3675,58.38,1.4376,73.59,0.008823,73.62
203,2.3532,59.17,1.3984,74.35,0.00847,74.35
204,2.3008,59.87,1.3985,73.81,0.008124,74.35
205,2.3103,60.74,1.4293,73.82,0.007784,74.35
206,2.2595,63.73,1.4345,73.95,0.00745,74.35
207,2.3762,57.6,1.4463,73.67,0.007124,74.35
208,2.3134,59.1,1.4435,73.35,0.006804,74.35
209,2.2845,61.7,1.4086,74.22,0.006491,74.35
210,2.2678,61.4,1.4229,74.57,0.006185,74.57
211,2.3111,58.45,1.4475,73.4,0.005885,74.57
212,2.3143,58.14,1.4626,73.69,0.005593,74.57
213,2.2844,59.35,1.4215,74.23,0.005308,74.57
214,2.2913,58.66,1.4324,74.15,0.00503,74.57
215,2.2577,59.32,1.4316,74.5,0.004759,74.57
216,2.2226,61.69,1.439,74.57,0.004495,74.57
217,2.2236,60.91,1.4169,74.45,0.004238,74.57
218,2.2474,60.81,1.4217,75.3,0.003988,75.3
219,2.2416,60.92,1.401,75.04,0.003746,75.3
220,2.2082,62.5,1.4407,74.79,0.003511,75.3
221,2.233,63.95,1.4478,74.99,0.003284,75.3
222,2.2472,60.82,1.4285,75.59,0.003063,75.59
223,2.2026,63.14,1.4681,75.29,0.00285,75.59
224,2.2185,62.13,1.4337,75.22,0.002645,75.59
225,2.1389,66.58,1.4685,75.03,0.002447,75.59
226,2.1645,65.06,1.4526,75.31,0.002257,75.59
227,2.1992,62.55,1.4645,75.05,0.002074,75.59
228,2.2341,62.22,1.456,74.89,0.001899,75.59
229,2.1502,64.49,1.4329,75.35,0.001731,75.59
230,2.1697,61.98,1.4797,74.9,0.001571,75.59
231,2.2048,62.87,1.4742,75.2,0.001418,75.59
232,2.1487,67.22,1.4301,75.4,0.001274,75.59
233,2.1865,64.37,1.4579,75.83,0.001137,75.83
234,2.1331,64.12,1.4123,75.57,0.001007,75.83
235,2.1396,65.8,1.4403,75.92,0.000886,75.92
236,2.2105,63.2,1.4567,75.55,0.000772,75.92
237,2.1294,66.21,1.4478,75.55,0.000666,75.92
238,2.1117,67.28,1.4602,75.52,0.000567,75.92
239,2.1115,64.67,1.4546,75.68,0.000477,75.92
240,2.1551,64.21,1.4572,75.39,0.000394,75.92
241,2.0792,68.08,1.4763,75.35,0.000319,75.92
242,2.1074,63.78,1.4776,75.28,0.000252,75.92
243,2.1356,64.66,1.4806,75.5,0.000193,75.92
244,2.1188,67.15,1.4698,75.4,0.000142,75.92
245,2.148,62.7,1.4495,75.47,9.9e-05,75.92
246,2.1547,61.75,1.4486,75.59,6.3e-05,75.92
247,2.1318,66.45,1.4927,75.31,3.6e-05,75.92
248,2.1882,63.12,1.4803,75.33,1.6e-05,75.92
249,2.1425,66.87,1.4596,75.17,4e-06,75.92
250,2.1936,62.16,1.4599,75.41,0.0,75.92
