epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
178,1.8757,65.5,1.4263,72.29,0.019107,72.99
179,1.877,64.52,1.4302,72.6,0.018615,72.99
180,1.9073,64.24,1.4065,73.1,0.018129,73.1
181,1.9209,62.68,1.4134,72.53,0.017647,73.1
182,1.8709,65.45,1.4147,73.16,0.017171,73.16
183,1.8489,65.35,1.4211,72.84,0.016699,73.16
184,1.8643,64.41,1.4236,72.57,0.016233,73.16
185,1.8324,67.15,1.4123,73.57,0.015773,73.57
186,1.8352,64.9,1.4124,73.26,0.015317,73.57
187,1.8237,67.38,1.4311,73.1,0.014868,73.57
188,1.8248,64.8,1.4231,72.91,0.014423,73.57
189,1.8456,65.87,1.4208,73.2,0.013985,73.57
190,1.8693,63.72,1.3964,73.52,0.013552,73.57
191,1.8204,66.1,1.4069,73.14,0.013124,73.57
192,1.8054,67.0,1.4292,73.46,0.012703,73.57
193,1.7734,68.75,1.4271,72.5,0.012287,73.57
194,1.7498,68.33,1.4192,73.87,0.011878,73.87
195,1.7825,67.18,1.3961,73.99,0.011474,73.99
196,1.7616,70.44,1.4233,73.51,0.011077,73.99
197,1.7352,69.52,1.4176,73.45,0.010686,73.99
198,1.7724,67.6,1.4309,73.57,0.0103,73.99
199,1.7504,69.12,1.4222,73.29,0.009922,73.99
200,1.7651,67.34,1.4048,73.7,0.009549,73.99
201,1.7545,66.99,1.413,73.33,0.009183,73.99
202,1.7367,66.91,1.3985,73.89,0.008823,73.99
203,1.7285,68.13,1.4012,74.04,0.00847,74.04
204,1.7059,70.25,1.3863,74.56,0.008124,74.56
205,1.7798,66.71,1.4038,73.53,0.007784,74.56
206,1.7034,69.97,1.4315,72.97,0.00745,74.56
207,1.6738,70.29,1.3988,74.04,0.007124,74.56
208,1.7056,69.41,1.3811,74.19,0.006804,74.56
209,1.748,66.89,1.3819,74.33,0.006491,74.56
210,1.7077,67.37,1.3937,74.34,0.006185,74.56
211,1.6581,72.94,1.398,74.18,0.005885,74.56
212,1.6666,69.34,1.4012,73.89,0.005593,74.56
213,1.6779,70.13,1.3963,74.46,0.005308,74.56
214,1.6286,70.15,1.3992,74.36,0.00503,74.56
215,1.6764,72.07,1.3992,74.36,0.004759,74.56
216,1.6618,71.25,1.3839,74.58,0.004495,74.58
217,1.654,69.49,1.3813,74.44,0.004238,74.58
218,1.6263,71.47,1.3996,74.11,0.003988,74.58
219,1.6229,71.77,1.4081,73.93,0.003746,74.58
220,1.6392,68.67,1.388,74.76,0.003511,74.76
221,1.6698,68.87,1.3808,74.72,0.003284,74.76
222,1.6221,70.41,1.3815,74.71,0.003063,74.76
223,1.6225,72.14,1.3775,74.91,0.00285,74.91
224,1.6097,71.09,1.3912,75.09,0.002645,75.09
225,1.6273,69.54,1.3846,74.68,0.002447,75.09
226,1.6049,73.14,1.3733,75.03,0.002257,75.09
227,1.6243,68.74,1.3754,74.87,0.002074,75.09
228,1.6154,69.67,1.3708,75.23,0.001899,75.23
229,1.603,70.33,1.3721,75.2,0.001731,75.23
230,1.6082,69.6,1.3762,74.97,0.001571,75.23
231,1.5892,73.89,1.3851,74.93,0.001418,75.23
232,1.5918,71.88,1.384,74.79,0.001274,75.23
233,1.6083,69.62,1.3779,74.94,0.001137,75.23
234,1.5884,71.09,1.3771,74.85,0.001007,75.23
235,1.6137,70.16,1.3888,75.06,0.000886,75.23
236,1.598,74.3,1.3853,74.56,0.000772,75.23
237,1.605,70.96,1.3914,74.89,0.000666,75.23
238,1.6037,71.64,1.3692,74.86,0.000567,75.23
239,1.6049,70.31,1.3766,74.95,0.000477,75.23
240,1.6074,70.85,1.3868,74.93,0.000394,75.23
241,1.5992,71.87,1.3823,75.25,0.000319,75.25
242,1.569,71.4,1.3931,74.99,0.000252,75.25
243,1.6139,72.39,1.3718,75.02,0.000193,75.25
244,1.566,73.95,1.3739,75.1,0.000142,75.25
245,1.5723,71.93,1.3832,75.19,9.9e-05,75.25
246,1.5908,71.77,1.3769,75.12,6.3e-05,75.25
247,1.6103,69.75,1.3913,75.12,3.6e-05,75.25
248,1.5735,74.78,1.3708,75.02,1.6e-05,75.25
249,1.5756,72.16,1.3738,75.28,4e-06,75.28
250,1.5611,72.99,1.3711,75.05,0.0,75.28
