epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
110,2.4441,51.93,1.5847,66.32,0.059369,67.04
111,2.4182,50.9,1.5634,67.69,0.058751,67.69
112,2.4059,50.97,1.5501,67.04,0.058132,67.69
113,2.413,50.99,1.5345,67.9,0.057511,67.9
114,2.371,51.58,1.5524,67.54,0.05689,67.9
115,2.3997,51.54,1.5374,67.41,0.056267,67.9
116,2.4007,53.29,1.5314,68.14,0.055643,68.14
117,2.3804,52.15,1.5818,66.95,0.055018,68.14
118,2.3292,53.13,1.5474,67.38,0.054393,68.14
119,2.3101,55.01,1.614,66.08,0.053766,68.14
120,2.3058,54.4,1.5793,67.14,0.05314,68.14
121,2.3172,55.85,1.5003,68.6,0.052512,68.6
122,2.3194,54.66,1.5291,68.43,0.051885,68.6
123,2.3196,53.68,1.5917,67.0,0.051257,68.6
124,2.3257,54.4,1.6375,65.73,0.050628,68.6
125,2.3375,53.12,1.557,67.86,0.05,68.6
126,2.2966,53.5,1.5127,68.96,0.049372,68.96
127,2.2767,54.37,1.5573,67.74,0.048743,68.96
128,2.3107,54.19,1.5754,67.49,0.048115,68.96
129,2.2956,54.24,1.5585,67.37,0.047488,68.96
130,2.3171,53.14,1.5122,68.76,0.04686,68.96
131,2.2765,55.47,1.5639,67.88,0.046234,68.96
132,2.2765,54.98,1.5175,69.33,0.045607,69.33
133,2.2676,54.84,1.5404,68.49,0.044982,69.33
134,2.2315,55.28,1.5285,68.42,0.044357,69.33
135,2.2138,57.5,1.5386,68.51,0.043733,69.33
136,2.1993,57.75,1.5632,68.05,0.04311,69.33
137,2.1942,57.29,1.4775,69.96,0.042489,69.96
138,2.2261,54.98,1.5327,68.71,0.041868,69.96
139,2.1832,57.7,1.5235,68.96,0.041249,69.96
140,2.226,56.84,1.467,69.73,0.040631,69.96
141,2.1335,58.6,1.5286,69.18,0.040015,69.96
142,2.1788,56.4,1.5406,68.79,0.0394,69.96
143,2.1459,57.55,1.5313,69.04,0.038786,69.96
144,2.1718,57.65,1.4979,69.97,0.038175,69.97
145,2.1368,59.13,1.5045,69.54,0.037566,69.97
146,2.1326,60.33,1.5486,67.82,0.036958,69.97
147,2.1613,58.59,1.5084,69.35,0.036352,69.97
148,2.1289,58.2,1.5091,69.52,0.035749,69.97
149,2.1471,59.53,1.4654,70.72,0.035148,70.72
150,2.099,60.11,1.5062,69.89,0.034549,70.72
151,2.1347,59.06,1.5288,69.69,0.033953,70.72
152,2.1155,59.74,1.4516,71.19,0.033359,71.19
153,2.1158,59.68,1.5005,69.72,0.032768,71.19
154,2.0882,59.5,1.4737,70.4,0.032179,71.19
155,2.1082,58.79,1.4854,70.03,0.031594,71.19
156,2.0548,61.77,1.4768,70.69,0.031011,71.19
157,2.0653,60.32,1.5173,70.04,0.030431,71.19
158,2.0412,62.34,1.4681,70.82,0.029855,71.19
159,2.0798,59.67,1.4534,71.21,0.029281,71.21
160,2.0373,61.25,1.4809,71.01,0.028711,71.21
161,1.9987,62.41,1.4328,71.71,0.028144,71.71
162,2.0255,60.35,1.4613,70.92,0.027581,71.71
163,2.0144,62.32,1.4423,71.45,0.027021,71.71
164,1.984,62.59,1.4765,71.13,0.026465,71.71
165,1.9887,61.97,1.4372,71.67,0.025912,71.71
166,2.0077,61.65,1.4338,72.0,0.025364,72.0
167,2.0354,58.51,1.4342,71.95,0.024819,72.0
168,1.9714,63.5,1.4574,71.25,0.024278,72.0
169,1.9419,64.43,1.4704,70.97,0.023741,72.0
170,1.965,63.58,1.4317,72.43,0.023209,72.43
171,1.9599,62.49,1.4349,72.11,0.02268,72.43
172,1.9525,62.07,1.4518,72.39,0.022156,72.43
173,1.9536,63.98,1.4112,73.02,0.021637,73.02
174,1.9293,62.47,1.4362,72.45,0.021121,73.02
175,1.9172,66.21,1.4194,72.89,0.020611,73.02
176,1.9239,63.1,1.4586,71.77,0.020105,73.02
177,1.9323,64.2,1.4307,72.54,0.019603,73.02
178,1.8997,65.55,1.4549,72.18,0.019107,73.02
179,1.9155,62.54,1.4259,72.3,0.018615,73.02
180,1.8783,64.77,1.424,72.65,0.018129,73.02
181,1.8449,67.81,1.4439,72.56,0.017647,73.02
182,1.8663,65.57,1.433,72.55,0.017171,73.02
183,1.8321,66.24,1.4288,72.56,0.016699,73.02
184,1.8467,66.37,1.434,72.79,0.016233,73.02
185,1.849,67.7,1.4196,72.73,0.015773,73.02
186,1.8518,64.95,1.4055,73.44,0.015317,73.44
187,1.8565,63.05,1.4111,72.86,0.014868,73.44
188,1.8011,68.34,1.4452,73.24,0.014423,73.44
189,1.8488,64.13,1.4087,73.05,0.013985,73.44
190,1.8483,65.16,1.4323,72.53,0.013552,73.44
191,1.7601,69.85,1.4386,72.73,0.013124,73.44
192,1.8141,66.54,1.4368,72.67,0.012703,73.44
193,1.799,66.76,1.4065,73.68,0.012287,73.68
194,1.8086,64.16,1.4239,73.27,0.011878,73.68
195,1.7775,67.36,1.4437,72.23,0.011474,73.68
196,1.7813,66.85,1.4285,73.06,0.011077,73.68
197,1.7516,69.23,1.4329,73.26,0.010686,73.68
198,1.7668,69.4,1.4289,73.04,0.0103,73.68
199,1.7475,67.75,1.4217,73.33,0.009922,73.68
200,1.79,65.66,1.4165,73.2,0.009549,73.68
