epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
110,3.0773,36.67,2.0495,54.77,0.059369,56.16
111,3.0959,35.5,1.8536,58.36,0.058751,58.36
112,3.1281,34.32,1.9442,56.32,0.058132,58.36
113,3.133,35.08,1.9997,54.07,0.057511,58.36
114,3.0285,37.4,1.8545,58.69,0.05689,58.69
115,3.0488,37.3,1.814,59.38,0.056267,59.38
116,3.1089,35.34,1.9627,56.39,0.055643,59.38
117,3.0528,36.9,2.0312,54.22,0.055018,59.38
118,3.0235,37.57,1.905,58.3,0.054393,59.38
119,3.1224,33.17,1.94,56.71,0.053766,59.38
120,2.9991,38.55,1.8767,58.67,0.05314,59.38
121,3.0145,38.91,2.1438,54.86,0.052512,59.38
122,3.0986,35.2,1.9759,56.95,0.051885,59.38
123,2.9893,39.04,1.9152,57.63,0.051257,59.38
124,3.046,37.85,1.9757,56.18,0.050628,59.38
125,2.9935,40.0,1.8584,58.77,0.05,59.38
126,2.9927,38.62,1.9016,57.92,0.049372,59.38
127,2.9938,39.25,1.8693,59.37,0.048743,59.38
128,2.954,39.27,1.8483,59.81,0.048115,59.81
129,2.9405,40.31,1.8302,60.37,0.047488,60.37
130,2.9929,37.9,1.8813,59.21,0.04686,60.37
131,2.9925,39.8,1.7843,60.8,0.046234,60.8
132,2.9644,39.09,1.8131,60.16,0.045607,60.8
133,2.946,40.81,1.764,61.64,0.044982,61.64
134,2.9547,40.2,1.752,61.79,0.044357,61.79
135,2.9211,40.65,1.7877,61.34,0.043733,61.79
136,2.9601,39.77,1.8967,58.29,0.04311,61.79
137,2.8617,43.05,1.6775,63.56,0.042489,63.56
138,2.8899,40.49,1.7813,61.53,0.041868,63.56
139,2.8859,41.1,1.8194,60.36,0.041249,63.56
140,2.8719,42.15,1.663,64.74,0.040631,64.74
141,2.8979,42.35,1.8457,59.77,0.040015,64.74
142,2.8953,40.19,1.7009,62.88,0.0394,64.74
143,2.8863,40.49,1.713,63.09,0.038786,64.74
144,2.8745,42.88,1.7755,61.45,0.038175,64.74
145,2.8803,42.22,1.714,63.16,0.037566,64.74
146,2.8704,44.61,1.7071,63.09,0.036958,64.74
147,2.8488,42.09,1.6943,63.87,0.036352,64.74
148,2.849,43.42,1.6808,64.09,0.035749,64.74
149,2.7826,45.39,1.6955,64.32,0.035148,64.74
150,2.8282,44.55,1.7181,63.29,0.034549,64.74
151,2.8513,42.42,1.7181,64.02,0.033953,64.74
152,2.7869,45.35,1.6546,65.5,0.033359,65.5
153,2.7939,44.05,1.6829,64.27,0.032768,65.5
154,2.7919,44.71,1.5895,67.06,0.032179,67.06
155,2.8119,42.97,1.588,67.16,0.031594,67.16
156,2.7934,45.18,1.6822,64.8,0.031011,67.16
157,2.6721,48.7,1.6761,65.53,0.030431,67.16
158,2.755,46.34,1.7073,64.49,0.029855,67.16
159,2.8315,42.45,1.6264,66.09,0.029281,67.16
160,2.7046,47.9,1.6586,65.21,0.028711,67.16
161,2.7857,43.34,1.608,66.53,0.028144,67.16
162,2.7694,45.22,1.683,64.86,0.027581,67.16
163,2.7766,45.44,1.607,67.06,0.027021,67.16
164,2.7369,45.67,1.5794,67.1,0.026465,67.16
165,2.716,46.75,1.6852,65.0,0.025912,67.16
166,2.7558,47.11,1.6493,65.58,0.025364,67.16
167,2.6695,48.29,1.5183,69.28,0.024819,69.28
168,2.6916,47.35,1.5648,68.23,0.024278,69.28
169,2.6888,45.99,1.5962,67.15,0.023741,69.28
170,2.6786,48.65,1.5412,68.28,0.023209,69.28
171,2.6497,49.18,1.5213,68.66,0.02268,69.28
172,2.662,47.55,1.5773,67.63,0.022156,69.28
173,2.6231,50.3,1.5731,68.51,0.021637,69.28
174,2.7,46.95,1.5046,70.26,0.021121,70.26
175,2.5752,52.33,1.5697,68.08,0.020611,70.26
176,2.6201,51.39,1.5386,69.12,0.020105,70.26
177,2.5967,52.17,1.5041,69.9,0.019603,70.26
178,2.6314,51.33,1.5393,68.49,0.019107,70.26
179,2.6432,49.27,1.5594,68.02,0.018615,70.26
180,2.576,52.15,1.4978,70.48,0.018129,70.48
181,2.5568,50.62,1.5049,70.97,0.017647,70.97
182,2.5693,49.66,1.4781,71.02,0.017171,71.02
183,2.6226,49.53,1.484,70.78,0.016699,71.02
184,2.5784,51.01,1.4851,70.31,0.016233,71.02
185,2.5787,50.74,1.5087,70.33,0.015773,71.02
186,2.4782,55.0,1.4405,72.17,0.015317,72.17
187,2.4158,57.31,1.5194,70.98,0.014868,72.17
188,2.5938,49.69,1.4675,71.25,0.014423,72.17
189,2.5434,53.68,1.4802,71.57,0.013985,72.17
190,2.4934,53.24,1.4176,72.83,0.013552,72.83
191,2.4689,52.89,1.449,71.87,0.013124,72.83
192,2.4984,55.8,1.4667,71.66,0.012703,72.83
193,2.4612,57.22,1.4782,71.83,0.012287,72.83
194,2.5035,50.56,1.4694,72.14,0.011878,72.83
195,2.4497,53.33,1.448,72.23,0.011474,72.83
196,2.4392,54.48,1.4122,72.72,0.011077,72.83
