epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
80,3.1341,34.33,1.9951,54.9,0.076791,57.0
81,3.1894,31.72,2.118,52.65,0.076259,57.0
82,3.1217,33.3,1.9488,56.89,0.075722,57.0
83,3.1133,33.91,1.9816,54.81,0.075181,57.0
84,3.1265,33.95,1.9123,57.0,0.074636,57.0
85,3.1856,32.37,2.0357,54.64,0.074088,57.0
86,3.1292,34.19,1.8587,57.84,0.073535,57.84
87,3.1261,34.1,1.9099,56.92,0.072979,57.84
88,3.1116,33.35,2.0811,52.57,0.072419,57.84
89,3.0934,35.71,1.8706,57.83,0.071856,57.84
90,3.1585,34.17,2.0187,54.59,0.071289,57.84
91,3.0968,34.55,1.9036,57.17,0.070719,57.84
92,3.0676,35.52,1.926,56.75,0.070145,57.84
93,3.1491,35.03,1.8976,56.42,0.069569,57.84
94,3.1158,34.99,1.8788,58.18,0.068989,58.18
95,3.0624,36.21,1.9554,55.38,0.068406,58.18
96,3.0827,35.33,1.867,59.0,0.067821,59.0
97,3.0676,36.3,1.8551,58.61,0.067232,59.0
98,3.0905,34.75,1.8692,57.85,0.066641,59.0
99,3.079,35.8,1.85,59.42,0.066047,59.42
100,3.0289,37.0,1.876,57.65,0.065451,59.42
101,3.0388,35.65,1.8125,60.68,0.064852,60.68
102,3.0563,36.26,1.8164,59.06,0.064251,60.68
103,3.0828,35.35,2.0206,55.68,0.063648,60.68
104,2.9957,37.28,1.9559,56.96,0.063042,60.68
105,3.058,35.62,1.8724,58.41,0.062434,60.68
106,3.0849,34.04,1.8377,59.5,0.061825,60.68
107,3.0561,34.9,1.9141,57.95,0.061214,60.68
108,2.9742,38.85,1.7616,60.46,0.0606,60.68
109,2.9113,41.82,1.812,60.29,0.059985,60.68
110,2.9623,38.3,1.7869,60.4,0.059369,60.68
111,3.0789,35.15,1.9276,57.47,0.058751,60.68
112,3.017,37.75,1.7991,60.53,0.058132,60.68
113,2.9964,38.36,1.8041,60.52,0.057511,60.68
114,2.9777,39.24,1.7548,61.68,0.05689,61.68
115,3.0132,36.59,1.9051,57.74,0.056267,61.68
116,2.9423,37.87,1.8377,60.0,0.055643,61.68
117,2.952,37.85,1.8504,60.02,0.055018,61.68
118,2.9773,37.48,1.8398,60.66,0.054393,61.68
119,2.9727,37.07,1.7889,61.08,0.053766,61.68
120,2.9253,39.82,1.7803,61.5,0.05314,61.68
121,2.9398,40.1,1.7816,61.91,0.052512,61.91
122,2.9465,39.1,1.7881,60.54,0.051885,61.91
123,2.9483,39.29,1.7453,61.44,0.051257,61.91
124,2.9699,36.73,1.7261,63.3,0.050628,63.3
125,2.9241,39.84,1.7753,61.45,0.05,63.3
126,2.8984,39.95,1.7491,62.02,0.049372,63.3
127,2.9588,38.65,1.7071,63.17,0.048743,63.3
128,2.844,41.97,1.6846,63.53,0.048115,63.53
129,2.8941,40.87,1.5984,66.06,0.047488,66.06
130,2.8769,41.68,1.7214,62.79,0.04686,66.06
131,2.923,39.25,1.7139,63.42,0.046234,66.06
132,2.7918,45.65,1.729,62.71,0.045607,66.06
133,2.8721,39.14,1.6977,63.96,0.044982,66.06
134,2.8997,41.68,1.701,63.68,0.044357,66.06
135,2.8441,42.55,1.6939,64.13,0.043733,66.06
136,2.8081,43.32,1.6625,64.21,0.04311,66.06
137,2.8472,42.6,1.7048,62.87,0.042489,66.06
138,2.8812,39.91,1.7073,63.45,0.041868,66.06
139,2.8812,40.85,1.6873,63.79,0.041249,66.06
140,2.8743,40.7,1.6697,63.63,0.040631,66.06
141,2.8435,40.88,1.661,64.91,0.040015,66.06
142,2.8356,43.22,1.6214,65.55,0.0394,66.06
143,2.8312,41.64,1.6346,65.51,0.038786,66.06
144,2.805,43.99,1.6391,64.9,0.038175,66.06
145,2.8073,40.72,1.6117,66.35,0.037566,66.35
146,2.8122,43.22,1.6294,65.84,0.036958,66.35
147,2.8025,42.96,1.6212,66.24,0.036352,66.35
148,2.7849,44.37,1.6126,65.97,0.035749,66.35
149,2.7779,43.6,1.5942,66.79,0.035148,66.79
150,2.7969,44.16,1.5758,67.84,0.034549,67.84
151,2.8266,41.31,1.5791,67.43,0.033953,67.84
152,2.7824,43.05,1.5276,68.39,0.033359,68.39
153,2.7693,44.88,1.5509,67.34,0.032768,68.39
154,2.7235,43.03,1.5757,67.37,0.032179,68.39
155,2.759,44.13,1.6026,66.97,0.031594,68.39
156,2.7113,45.35,1.5657,67.45,0.031011,68.39
157,2.7136,44.1,1.577,67.49,0.030431,68.39
158,2.7521,44.24,1.5193,68.5,0.029855,68.5
159,2.7019,46.37,1.5657,67.79,0.029281,68.5
160,2.7282,43.72,1.5379,68.3,0.028711,68.5
161,2.697,43.0,1.5384,68.44,0.028144,68.5
162,2.6226,47.65,1.547,69.39,0.027581,69.39
163,2.6462,49.21,1.4958,69.63,0.027021,69.63
164,2.611,48.57,1.483,69.41,0.026465,69.63
165,2.5674,49.17,1.5177,69.04,0.025912,69.63
166,2.6879,48.21,1.5172,68.86,0.025364,69.63
167,2.6497,46.05,1.5281,68.98,0.024819,69.63
168,2.6589,45.3,1.5019,69.71,0.024278,69.71
169,2.6082,49.6,1.4999,69.92,0.023741,69.92
170,2.5954,51.38,1.4944,70.23,0.023209,70.23
171,2.5869,51.38,1.5183,69.94,0.02268,70.23
172,2.5865,49.95,1.493,69.65,0.022156,70.23
173,2.5811,50.02,1.4774,69.98,0.021637,70.23
174,2.5576,53.54,1.4481,71.52,0.021121,71.52
175,2.6177,48.74,1.4744,70.96,0.020611,71.52
176,2.5386,51.9,1.4399,71.59,0.020105,71.59
177,2.5293,52.12,1.4729,70.75,0.019603,71.59
178,2.5252,50.08,1.4296,72.11,0.019107,72.11
179,2.563,52.11,1.4461,71.52,0.018615,72.11
180,2.5205,51.35,1.4199,72.39,0.018129,72.39
181,2.559,51.04,1.4149,73.01,0.017647,73.01
182,2.5381,53.76,1.4339,72.98,0.017171,73.01
183,2.4894,52.17,1.4043,72.78,0.016699,73.01
184,2.4491,55.01,1.4235,72.81,0.016233,73.01
185,2.5033,52.1,1.4261,72.78,0.015773,73.01
186,2.4862,50.9,1.388,73.4,0.015317,73.4
187,2.4606,54.84,1.4191,73.35,0.014868,73.4
188,2.4165,54.49,1.4274,72.72,0.014423,73.4
189,2.4549,53.43,1.44,72.27,0.013985,73.4
190,2.4488,55.07,1.4269,72.82,0.013552,73.4
191,2.4715,53.16,1.4315,73.27,0.013124,73.4
192,2.3551,55.84,1.3996,73.58,0.012703,73.58
193,2.4143,54.34,1.3647,75.05,0.012287,75.05
194,2.4122,57.4,1.3507,74.87,0.011878,75.05
195,2.4457,53.15,1.3591,74.65,0.011474,75.05
196,2.4277,53.5,1.3636,74.47,0.011077,75.05
197,2.3789,54.49,1.3494,74.97,0.010686,75.05
198,2.344,56.8,1.3753,74.26,0.0103,75.05
199,2.3868,56.41,1.3785,74.7,0.009922,75.05
200,2.293,59.54,1.3532,75.18,0.009549,75.18
201,2.3247,58.12,1.3896,74.68,0.009183,75.18
202,2.2773,58.32,1.3667,75.24,0.008823,75.24
203,2.3194,60.91,1.3869,74.81,0.00847,75.24
204,2.3369,58.04,1.3441,74.96,0.008124,75.24
205,2.3016,54.97,1.349,76.08,0.007784,76.08
206,2.2911,59.0,1.3606,75.34,0.00745,76.08
207,2.2299,61.2,1.3554,75.23,0.007124,76.08
208,2.2621,59.1,1.2948,76.18,0.006804,76.18
209,2.2592,61.56,1.3412,76.05,0.006491,76.18
210,2.2476,62.75,1.327,76.28,0.006185,76.28
211,2.3112,57.45,1.3464,76.25,0.005885,76.28
212,2.2797,58.57,1.3023,76.65,0.005593,76.65
213,2.2414,58.41,1.3365,76.16,0.005308,76.65
214,2.1954,62.95,1.3067,76.27,0.00503,76.65
215,2.2534,58.95,1.3355,76.52,0.004759,76.65
216,2.2318,61.18,1.3159,76.78,0.004495,76.78
217,2.1901,64.11,1.3174,76.44,0.004238,76.78
218,2.1649,66.4,1.287,77.21,0.003988,77.21
219,2.1422,62.75,1.3008,77.02,0.003746,77.21
220,2.1766,63.77,1.3214,77.45,0.003511,77.45
221,2.1867,62.91,1.2866,77.07,0.003284,77.45
222,2.1735,62.92,1.2927,77.41,0.003063,77.45
223,2.1754,61.88,1.3291,77.05,0.00285,77.45
224,2.2118,61.64,1.3135,77.69,0.002645,77.69
225,2.1195,64.45,1.2763,77.87,0.002447,77.87
226,2.2315,61.2,1.295,78.04,0.002257,78.04
227,2.1684,58.84,1.2867,77.79,0.002074,78.04
228,2.1803,64.5,1.2994,77.69,0.001899,78.04
229,2.2406,55.76,1.3037,77.73,0.001731,78.04
230,2.1384,64.45,1.2971,77.63,0.001571,78.04
231,2.1545,62.78,1.2886,77.62,0.001418,78.04
232,2.1212,66.89,1.272,77.79,0.001274,78.04
233,1.989,65.85,1.2662,78.05,0.001137,78.05
234,2.1346,66.66,1.2412,78.23,0.001007,78.23
235,2.0653,67.9,1.2687,78.22,0.000886,78.23
236,2.1448,61.68,1.2908,77.95,0.000772,78.23
237,2.1198,64.85,1.2494,78.11,0.000666,78.23
238,2.0147,66.74,1.2559,78.08,0.000567,78.23
239,2.0064,68.26,1.2392,78.18,0.000477,78.23
240,2.1079,64.24,1.2572,78.14,0.000394,78.23
241,2.0803,62.01,1.2821,78.18,0.000319,78.23
242,2.1176,63.51,1.2811,78.26,0.000252,78.26
243,2.1243,61.76,1.2752,78.29,0.000193,78.29
244,2.0484,66.85,1.2458,78.49,0.000142,78.49
245,2.0385,65.0,1.2738,78.22,9.9e-05,78.49
246,2.0804,65.84,1.2468,78.36,6.3e-05,78.49
247,2.0683,67.2,1.2869,78.13,3.6e-05,78.49
248,2.1056,65.43,1.2791,78.41,1.6e-05,78.49
249,2.1287,62.65,1.2762,78.28,4e-06,78.49
250,2.0218,68.57,1.2599,78.39,0.0,78.49
