epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
38,2.9773,36.71,1.9679,54.69,0.094407,54.69
39,2.9556,38.46,1.9242,55.93,0.094115,55.93
40,2.9811,37.05,2.1041,52.26,0.093815,55.93
41,3.001,35.15,1.9107,56.8,0.093509,56.8
42,2.971,36.96,1.8632,57.51,0.093196,57.51
43,2.9324,36.37,2.0291,53.94,0.092876,57.51
44,2.9151,38.12,1.8459,57.06,0.09255,57.51
45,2.8437,39.92,1.8499,58.12,0.092216,58.12
46,2.8752,40.63,1.8356,58.08,0.091876,58.12
47,2.8524,40.13,1.9354,56.24,0.09153,58.12
48,2.8745,39.82,1.8866,56.61,0.091177,58.12
49,2.8422,40.61,1.9223,56.26,0.090817,58.12
50,2.927,37.94,1.8346,58.05,0.090451,58.12
51,2.8253,39.52,1.8559,58.04,0.090078,58.12
52,2.8547,40.41,1.8658,57.56,0.0897,58.12
53,2.8219,40.56,1.8039,59.25,0.089314,59.25
54,2.8093,41.32,1.8017,59.36,0.088923,59.36
55,2.8054,41.64,1.9089,57.27,0.088526,59.36
56,2.8419,39.9,1.8398,58.93,0.088122,59.36
57,2.8244,41.16,1.8951,57.65,0.087713,59.36
58,2.7779,41.7,1.8418,58.19,0.087297,59.36
59,2.7338,43.25,1.8883,57.34,0.086876,59.36
60,2.7555,42.6,1.7408,61.01,0.086448,61.01
61,2.7434,42.79,1.7628,60.73,0.086015,61.01
62,2.7349,43.07,1.7628,60.68,0.085577,61.01
63,2.7378,43.35,1.744,61.33,0.085132,61.33
64,2.7252,42.73,1.7819,60.16,0.084683,61.33
65,2.6988,45.09,1.6884,62.25,0.084227,62.25
66,2.717,42.98,1.7783,59.87,0.083767,62.25
67,2.6959,44.99,1.7333,61.7,0.083301,62.25
68,2.7144,44.49,1.7781,60.51,0.082829,62.25
69,2.7229,42.91,1.7182,62.27,0.082353,62.27
70,2.7441,42.81,1.7925,60.21,0.081871,62.27
71,2.7077,43.09,1.7142,62.72,0.081385,62.72
72,2.6866,43.58,1.7971,59.87,0.080893,62.72
73,2.6922,45.67,1.7199,62.41,0.080397,62.72
74,2.601,47.55,1.5935,64.86,0.079895,64.86
75,2.6299,46.68,1.7129,62.32,0.079389,64.86
76,2.631,45.46,1.6613,63.55,0.078879,64.86
77,2.6531,45.09,1.7042,61.87,0.078363,64.86
78,2.644,45.95,1.7083,62.44,0.077844,64.86
79,2.6451,44.59,1.6496,64.22,0.07732,64.86
80,2.6347,46.08,1.7229,62.35,0.076791,64.86
81,2.6538,45.42,1.6884,62.65,0.076259,64.86
82,2.5868,47.3,1.6784,63.85,0.075722,64.86
83,2.6102,46.35,1.5716,66.1,0.075181,66.1
84,2.6237,45.11,1.6608,63.4,0.074636,66.1
85,2.5261,48.65,1.709,62.53,0.074088,66.1
86,2.548,47.75,1.7053,62.42,0.073535,66.1
87,2.5415,48.75,1.613,65.59,0.072979,66.1
88,2.5757,47.79,1.6371,64.25,0.072419,66.1
89,2.5891,46.9,1.6547,64.24,0.071856,66.1
90,2.5719,46.41,1.6313,65.45,0.071289,66.1
91,2.5755,46.89,1.6508,64.31,0.070719,66.1
92,2.5418,48.66,1.5957,66.14,0.070145,66.14
93,2.5233,49.03,1.6101,65.29,0.069569,66.14
94,2.5616,46.14,1.6806,63.28,0.068989,66.14
95,2.5213,48.9,1.6204,65.37,0.068406,66.14
96,2.48,50.15,1.6031,65.56,0.067821,66.14
97,2.5052,48.07,1.666,63.92,0.067232,66.14
98,2.4964,49.18,1.6137,65.0,0.066641,66.14
99,2.5108,49.05,1.6396,65.21,0.066047,66.14
100,2.5131,48.59,1.603,66.16,0.065451,66.16
101,2.4732,50.01,1.6015,65.81,0.064852,66.16
102,2.4378,51.53,1.6443,65.6,0.064251,66.16
103,2.4961,48.38,1.5858,66.04,0.063648,66.16
104,2.4306,50.64,1.6398,64.78,0.063042,66.16
105,2.4523,48.92,1.5893,66.49,0.062434,66.49
106,2.4552,50.76,1.6226,65.03,0.061825,66.49
107,2.4265,51.75,1.5512,67.21,0.061214,67.21
108,2.3982,51.19,1.5337,67.33,0.0606,67.33
109,2.4491,50.59,1.5314,67.74,0.059985,67.74
110,2.4243,50.15,1.5588,66.7,0.059369,67.74
111,2.4125,51.2,1.5579,67.32,0.058751,67.74
112,2.3623,53.31,1.5243,67.69,0.058132,67.74
113,2.4197,49.82,1.5556,67.37,0.057511,67.74
114,2.4047,52.14,1.5373,67.69,0.05689,67.74
115,2.3712,51.45,1.5773,66.69,0.056267,67.74
116,2.4185,52.53,1.4754,68.98,0.055643,68.98
117,2.3591,53.01,1.6155,65.84,0.055018,68.98
118,2.3724,52.25,1.5272,67.63,0.054393,68.98
119,2.4338,49.76,1.5327,67.93,0.053766,68.98
120,2.3799,52.74,1.4931,69.09,0.05314,69.09
121,2.3429,52.58,1.6011,67.04,0.052512,69.09
122,2.3356,52.61,1.5257,67.87,0.051885,69.09
123,2.2794,56.25,1.4816,69.27,0.051257,69.27
124,2.3485,51.34,1.5837,67.09,0.050628,69.27
125,2.2724,55.0,1.5252,68.13,0.05,69.27
126,2.3801,51.36,1.5349,68.37,0.049372,69.27
127,2.3104,53.61,1.5384,67.85,0.048743,69.27
128,2.3086,54.7,1.5655,67.38,0.048115,69.27
129,2.3014,52.76,1.5323,68.09,0.047488,69.27
130,2.2742,56.31,1.515,68.42,0.04686,69.27
131,2.301,52.85,1.5327,68.5,0.046234,69.27
132,2.2915,53.73,1.4995,68.9,0.045607,69.27
133,2.2544,56.5,1.5117,68.98,0.044982,69.27
134,2.2577,54.95,1.4885,69.27,0.044357,69.27
135,2.2458,54.78,1.4887,69.16,0.043733,69.27
136,2.2459,56.2,1.5231,68.82,0.04311,69.27
137,2.2342,56.58,1.4944,69.05,0.042489,69.27
138,2.2072,56.09,1.5206,68.48,0.041868,69.27
139,2.219,56.39,1.4624,70.14,0.041249,70.14
140,2.2057,57.11,1.4817,69.71,0.040631,70.14
141,2.1799,58.24,1.4857,69.46,0.040015,70.14
142,2.1654,57.71,1.4835,70.34,0.0394,70.34
143,2.1938,56.82,1.4713,70.04,0.038786,70.34
144,2.175,58.4,1.4881,69.73,0.038175,70.34
145,2.1688,59.06,1.501,69.57,0.037566,70.34
146,2.1424,58.3,1.4798,69.81,0.036958,70.34
147,2.1477,58.35,1.4512,70.95,0.036352,70.95
148,2.1568,59.2,1.474,70.09,0.035749,70.95
149,2.1079,60.01,1.4882,69.52,0.035148,70.95
150,2.1058,60.53,1.457,70.71,0.034549,70.95
151,2.0963,61.42,1.5279,68.88,0.033953,70.95
152,2.1253,58.82,1.4324,71.72,0.033359,71.72
153,2.0871,59.9,1.4546,70.75,0.032768,71.72
154,2.1343,56.92,1.4278,71.52,0.032179,71.72
155,2.101,58.36,1.4618,70.62,0.031594,71.72
156,2.0522,61.55,1.4368,71.22,0.031011,71.72
157,2.0519,60.51,1.4866,69.69,0.030431,71.72
158,2.0905,60.59,1.439,71.83,0.029855,71.83
159,2.0634,61.18,1.4952,70.22,0.029281,71.83
160,2.0461,61.11,1.4335,71.63,0.028711,71.83
161,2.0658,60.28,1.4417,71.41,0.028144,71.83
162,2.066,60.46,1.4374,71.42,0.027581,71.83
163,2.0214,61.11,1.4385,71.81,0.027021,71.83
164,1.99,62.46,1.437,71.46,0.026465,71.83
165,2.0261,60.2,1.4132,72.29,0.025912,72.29
166,2.0117,62.13,1.4058,72.26,0.025364,72.29
167,1.9876,63.25,1.4417,71.64,0.024819,72.29
168,1.9892,62.61,1.4131,72.0,0.024278,72.29
169,1.9231,65.51,1.449,71.18,0.023741,72.29
170,1.9639,62.58,1.4358,72.17,0.023209,72.29
171,1.9296,64.68,1.4211,71.99,0.02268,72.29
172,1.9406,63.97,1.4481,71.62,0.022156,72.29
173,1.9307,65.65,1.4505,71.18,0.021637,72.29
174,1.9795,64.38,1.4589,71.19,0.021121,72.29
175,1.9128,63.48,1.4232,72.09,0.020611,72.29
176,1.9282,64.12,1.4167,72.65,0.020105,72.65
177,1.9318,64.5,1.4183,72.42,0.019603,72.65
178,1.8868,64.9,1.4182,72.63,0.019107,72.65
179,1.8868,64.24,1.4112,72.68,0.018615,72.68
180,1.87,67.33,1.4126,72.87,0.018129,72.87
181,1.8818,64.1,1.4333,72.12,0.017647,72.87
182,1.8826,66.12,1.3915,73.08,0.017171,73.08
183,1.8251,67.98,1.4269,72.72,0.016699,73.08
184,1.8817,65.5,1.4493,72.08,0.016233,73.08
185,1.9004,63.65,1.4253,72.48,0.015773,73.08
186,1.8194,68.05,1.4115,72.36,0.015317,73.08
187,1.7898,67.61,1.3923,73.13,0.014868,73.13
188,1.8508,65.98,1.3999,72.92,0.014423,73.13
189,1.8496,65.59,1.3959,73.02,0.013985,73.13
190,1.82,65.8,1.3943,73.25,0.013552,73.25
191,1.8253,66.72,1.3882,73.25,0.013124,73.25
192,1.8403,66.82,1.4093,72.84,0.012703,73.25
193,1.763,66.33,1.3912,73.44,0.012287,73.44
194,1.8043,66.06,1.4198,73.49,0.011878,73.49
195,1.7712,68.58,1.4258,72.83,0.011474,73.49
196,1.8313,65.8,1.3971,73.66,0.011077,73.66
197,1.7553,67.15,1.415,73.16,0.010686,73.66
198,1.7837,67.16,1.3896,73.58,0.0103,73.66
199,1.747,67.66,1.3869,73.94,0.009922,73.94
200,1.7449,70.53,1.3926,74.22,0.009549,74.22
201,1.7118,70.24,1.4179,73.44,0.009183,74.22
202,1.7296,67.61,1.4161,73.56,0.008823,74.22
203,1.7647,66.61,1.4068,73.07,0.00847,74.22
204,1.7229,69.56,1.3992,73.7,0.008124,74.22
205,1.7419,69.78,1.4005,73.46,0.007784,74.22
206,1.6693,70.26,1.3934,73.88,0.00745,74.22
207,1.6718,70.24,1.3734,74.33,0.007124,74.33
208,1.7194,68.47,1.3842,74.22,0.006804,74.33
209,1.6485,71.49,1.4069,73.7,0.006491,74.33
210,1.6922,71.9,1.3922,73.72,0.006185,74.33
211,1.6422,69.95,1.3999,73.96,0.005885,74.33
212,1.722,68.63,1.3942,74.52,0.005593,74.52
213,1.6976,69.06,1.3821,74.84,0.005308,74.84
214,1.6542,70.8,1.4144,73.96,0.00503,74.84
215,1.6593,69.8,1.3994,74.27,0.004759,74.84
216,1.6356,72.69,1.3725,74.81,0.004495,74.84
217,1.6368,70.78,1.3941,74.06,0.004238,74.84
218,1.6513,70.73,1.385,74.2,0.003988,74.84
219,1.6438,70.58,1.3747,74.13,0.003746,74.84
220,1.6484,70.95,1.3766,74.54,0.003511,74.84
221,1.6751,70.5,1.3742,74.3,0.003284,74.84
222,1.6372,71.08,1.3804,74.56,0.003063,74.84
223,1.6243,69.81,1.3743,74.38,0.00285,74.84
224,1.6345,71.65,1.3685,74.48,0.002645,74.84
225,1.6246,71.1,1.3834,74.18,0.002447,74.84
226,1.5764,73.3,1.3952,74.29,0.002257,74.84
227,1.6564,68.73,1.3793,74.5,0.002074,74.84
228,1.6235,71.56,1.3778,74.49,0.001899,74.84
229,1.6216,72.86,1.3869,74.28,0.001731,74.84
230,1.6386,72.05,1.3815,74.35,0.001571,74.84
231,1.6129,69.29,1.388,74.45,0.001418,74.84
232,1.6524,70.12,1.3731,74.5,0.001274,74.84
233,1.6037,69.44,1.3864,74.13,0.001137,74.84
234,1.6073,70.31,1.3852,74.62,0.001007,74.84
235,1.6238,70.71,1.3719,74.7,0.000886,74.84
236,1.6309,72.65,1.3646,74.61,0.000772,74.84
237,1.6236,68.25,1.3754,74.5,0.000666,74.84
238,1.646,71.71,1.3773,74.42,0.000567,74.84
239,1.6113,72.18,1.3654,74.65,0.000477,74.84
240,1.6211,70.91,1.3788,74.52,0.000394,74.84
241,1.6202,69.76,1.3754,74.61,0.000319,74.84
242,1.6068,72.14,1.3667,74.52,0.000252,74.84
243,1.6102,70.8,1.3677,74.64,0.000193,74.84
244,1.5679,72.21,1.3852,74.67,0.000142,74.84
245,1.6136,72.69,1.3719,74.41,9.9e-05,74.84
246,1.6368,69.09,1.3735,74.58,6.3e-05,74.84
247,1.6219,70.72,1.372,74.7,3.6e-05,74.84
248,1.6059,70.71,1.3826,74.62,1.6e-05,74.84
249,1.5788,73.7,1.3754,74.75,4e-06,74.84
250,1.6076,71.42,1.3679,74.48,0.0,74.84
