epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
102,2.3641,63.45,1.9133,66.16,0.064251,66.46
103,2.3815,61.05,1.9085,66.58,0.063648,66.58
104,2.3419,61.86,1.9333,66.11,0.063042,66.58
105,2.2899,64.6,1.8854,66.31,0.062434,66.58
106,2.3435,61.75,1.8897,67.43,0.061825,67.43
107,2.347,62.14,1.8973,66.66,0.061214,67.43
108,2.3364,63.15,1.9143,65.96,0.0606,67.43
109,2.3466,60.59,1.9514,64.77,0.059985,67.43
110,2.3004,64.18,1.9155,66.46,0.059369,67.43
111,2.2801,64.86,1.905,65.82,0.058751,67.43
112,2.3245,64.22,1.9518,64.99,0.058132,67.43
113,2.2956,62.34,1.9127,66.65,0.057511,67.43
114,2.2909,61.4,1.9285,65.92,0.05689,67.43
115,2.237,65.46,1.9076,66.87,0.056267,67.43
116,2.3639,61.0,1.9135,66.32,0.055643,67.43
117,2.256,64.23,1.9296,65.47,0.055018,67.43
118,2.2679,63.1,1.9116,66.44,0.054393,67.43
119,2.2894,63.53,1.9228,66.88,0.053766,67.43
120,2.1955,67.18,1.9031,66.45,0.05314,67.43
121,2.229,64.65,1.9093,65.98,0.052512,67.43
122,2.2747,63.99,1.9074,66.31,0.051885,67.43
123,2.2828,64.15,1.8832,67.76,0.051257,67.76
124,2.2661,64.04,1.9244,66.75,0.050628,67.76
125,2.1821,67.34,1.8931,66.84,0.05,67.76
126,2.1795,66.07,1.9123,67.25,0.049372,67.76
127,2.2081,67.27,1.9049,66.88,0.048743,67.76
128,2.2734,63.98,1.8843,67.11,0.048115,67.76
129,2.2219,66.3,1.8976,67.59,0.047488,67.76
130,2.2733,60.26,1.8919,67.9,0.04686,67.9
131,2.1732,67.82,1.8727,67.59,0.046234,67.9
132,2.2258,66.05,1.877,67.84,0.045607,67.9
133,2.2194,66.75,1.8961,66.72,0.044982,67.9
134,2.2347,66.73,1.9287,67.03,0.044357,67.9
135,2.2713,64.43,1.8993,67.35,0.043733,67.9
136,2.1612,64.68,1.8814,67.33,0.04311,67.9
137,2.2317,62.55,1.8756,67.87,0.042489,67.9
138,2.1811,67.65,1.9054,67.56,0.041868,67.9
139,2.2041,67.55,1.874,68.07,0.041249,68.07
140,2.2349,65.37,1.8848,68.05,0.040631,68.07
141,2.1916,65.8,1.8868,67.48,0.040015,68.07
142,2.1026,69.63,1.8468,68.55,0.0394,68.55
143,2.2478,62.05,1.8801,67.75,0.038786,68.55
144,2.1577,66.08,1.8771,68.05,0.038175,68.55
145,2.2136,65.09,1.9126,66.85,0.037566,68.55
146,2.1875,66.95,1.8766,67.94,0.036958,68.55
147,2.0856,69.66,1.899,67.3,0.036352,68.55
148,2.1666,66.32,1.8949,67.59,0.035749,68.55
149,2.1328,66.21,1.8637,67.85,0.035148,68.55
150,2.1345,67.8,1.8534,68.34,0.034549,68.55
151,2.1391,66.7,1.8768,68.16,0.033953,68.55
152,2.1314,69.0,1.8525,68.63,0.033359,68.63
153,2.1836,65.79,1.8645,68.45,0.032768,68.63
154,2.085,71.92,1.8615,69.03,0.032179,69.03
155,2.0508,69.5,1.8581,69.21,0.031594,69.21
156,2.0783,69.85,1.8544,68.87,0.031011,69.21
157,2.1101,65.54,1.8582,68.51,0.030431,69.21
158,2.1098,68.01,1.8704,68.54,0.029855,69.21
159,2.1067,68.47,1.886,68.33,0.029281,69.21
160,2.0987,67.42,1.892,68.94,0.028711,69.21
161,2.0864,70.9,1.869,68.69,0.028144,69.21
162,1.9751,74.1,1.8699,68.6,0.027581,69.21
163,2.1038,68.23,1.8684,68.95,0.027021,69.21
164,2.0374,73.41,1.8576,68.76,0.026465,69.21
165,2.0673,67.86,1.8585,69.43,0.025912,69.43
166,2.05,71.4,1.8933,67.99,0.025364,69.43
167,2.0909,69.01,1.8708,69.44,0.024819,69.44
168,1.9974,71.35,1.8558,69.29,0.024278,69.44
169,2.0597,69.65,1.8495,69.35,0.023741,69.44
170,2.0195,70.81,1.861,69.02,0.023209,69.44
171,2.0761,70.05,1.8654,69.35,0.02268,69.44
172,1.9616,72.9,1.8491,69.3,0.022156,69.44
173,2.0044,72.59,1.845,69.46,0.021637,69.46
174,2.0087,71.63,1.8566,69.37,0.021121,69.46
175,1.9877,71.36,1.8609,69.06,0.020611,69.46
176,2.058,73.29,1.8629,69.3,0.020105,69.46
177,2.0364,70.13,1.8465,69.41,0.019603,69.46
178,2.0322,71.0,1.84,69.41,0.019107,69.46
179,2.0106,69.67,1.8408,69.52,0.018615,69.52
180,1.9666,71.71,1.8491,69.72,0.018129,69.72
181,1.9674,76.3,1.8421,69.74,0.017647,69.74
182,2.041,69.01,1.8354,69.54,0.017171,69.74
183,1.989,74.36,1.8374,69.87,0.016699,69.87
184,1.9176,75.57,1.8432,69.7,0.016233,69.87
185,1.9617,73.01,1.8403,69.44,0.015773,69.87
186,1.9124,74.82,1.8343,69.87,0.015317,69.87
187,1.9894,71.23,1.8402,69.53,0.014868,69.87
188,1.9535,74.21,1.8174,69.76,0.014423,69.87
189,1.9789,75.25,1.838,69.68,0.013985,69.87
190,1.977,72.37,1.8434,69.57,0.013552,69.87
191,2.0069,72.1,1.8339,69.46,0.013124,69.87
192,1.9718,73.89,1.8203,70.04,0.012703,70.04
193,1.9759,71.74,1.8191,70.42,0.012287,70.42
194,1.9624,70.38,1.838,69.57,0.011878,70.42
195,1.9138,77.05,1.8119,70.3,0.011474,70.42
196,1.9307,74.4,1.8292,69.79,0.011077,70.42
197,1.9206,73.18,1.8139,70.41,0.010686,70.42
198,1.956,74.53,1.822,70.31,0.0103,70.42
199,1.9673,71.06,1.8194,70.06,0.009922,70.42
200,2.0327,69.64,1.8266,70.2,0.009549,70.42
201,1.9818,71.49,1.8156,69.99,0.009183,70.42
202,1.9678,70.81,1.8208,69.85,0.008823,70.42
203,1.9227,74.33,1.8235,69.98,0.00847,70.42
204,1.9241,73.15,1.8169,70.31,0.008124,70.42
205,1.9241,73.08,1.8151,70.55,0.007784,70.55
206,1.9634,72.0,1.8179,70.49,0.00745,70.55
207,1.9098,72.35,1.817,70.35,0.007124,70.55
208,1.9459,71.43,1.8138,70.44,0.006804,70.55
209,1.9219,73.83,1.8077,70.29,0.006491,70.55
210,1.9504,72.7,1.8071,70.59,0.006185,70.59
211,1.8591,75.83,1.8007,71.0,0.005885,71.0
212,1.9282,74.55,1.8007,71.04,0.005593,71.04
213,1.9614,71.34,1.8039,70.65,0.005308,71.04
214,1.8582,78.6,1.8061,70.37,0.00503,71.04
215,1.893,74.04,1.8018,70.43,0.004759,71.04
216,1.9064,72.95,1.8132,70.56,0.004495,71.04
217,1.8539,76.54,1.797,70.63,0.004238,71.04
218,1.8924,73.59,1.8053,70.96,0.003988,71.04
219,1.9123,71.91,1.8051,70.87,0.003746,71.04
220,1.8839,72.48,1.8156,70.56,0.003511,71.04
221,1.9469,69.36,1.7985,70.73,0.003284,71.04
222,1.9269,71.38,1.8069,70.65,0.003063,71.04
223,1.8791,74.51,1.8074,70.88,0.00285,71.04
224,1.8712,77.74,1.807,70.95,0.002645,71.04
225,1.9294,74.25,1.805,70.85,0.002447,71.04
226,1.8985,72.37,1.7999,70.9,0.002257,71.04
227,1.8938,74.21,1.8003,70.74,0.002074,71.04
228,1.9312,72.5,1.7996,70.66,0.001899,71.04
229,1.8714,76.95,1.8051,70.75,0.001731,71.04
230,1.8969,71.84,1.8044,70.68,0.001571,71.04
231,1.8919,74.76,1.8133,70.73,0.001418,71.04
232,1.8963,74.78,1.801,70.98,0.001274,71.04
233,1.9234,72.15,1.8125,70.73,0.001137,71.04
234,1.8403,78.62,1.806,70.85,0.001007,71.04
235,1.9021,73.27,1.8122,70.97,0.000886,71.04
236,1.879,74.15,1.8038,71.05,0.000772,71.05
237,1.874,75.65,1.8021,70.82,0.000666,71.05
238,1.8673,76.8,1.7955,71.03,0.000567,71.05
239,1.8232,78.49,1.8011,70.95,0.000477,71.05
240,1.8472,74.54,1.8015,71.01,0.000394,71.05
241,1.831,78.4,1.8003,70.97,0.000319,71.05
242,1.9167,71.98,1.8088,70.76,0.000252,71.05
243,1.9085,73.03,1.8012,71.1,0.000193,71.1
244,1.883,73.89,1.7909,70.96,0.000142,71.1
245,1.8745,75.51,1.7992,71.11,9.9e-05,71.11
246,1.8933,73.95,1.8021,70.95,6.3e-05,71.11
247,1.8718,77.21,1.7909,71.18,3.6e-05,71.18
248,1.8851,73.72,1.8011,70.98,1.6e-05,71.18
249,1.9059,68.87,1.797,71.01,4e-06,71.18
250,1.8648,71.86,1.7983,70.94,0.0,71.18
