epoch,train_loss,train_acc,test_loss,test_acc,lr,best_test_acc_so_far
226,2.1712,62.95,1.4058,75.66,0.002257,75.66
227,2.1596,67.13,1.4576,75.82,0.002074,75.82
228,2.1611,65.26,1.4716,75.4,0.001899,75.82
229,2.2178,61.2,1.4801,76.03,0.001731,76.03
230,2.1655,66.27,1.4535,75.75,0.001571,76.03
231,2.1652,62.92,1.4527,76.0,0.001418,76.03
232,2.229,61.35,1.4672,75.82,0.001274,76.03
233,2.1908,63.87,1.4803,75.73,0.001137,76.03
234,2.1798,63.71,1.4573,75.98,0.001007,76.03
235,2.0898,67.35,1.4242,76.02,0.000886,76.03
236,2.2204,63.05,1.4512,76.04,0.000772,76.04
237,2.1681,65.8,1.4493,76.04,0.000666,76.04
238,2.1788,62.69,1.4454,75.91,0.000567,76.04
239,2.1366,61.76,1.4601,75.96,0.000477,76.04
240,2.0915,67.85,1.423,76.03,0.000394,76.04
241,2.1454,66.55,1.4697,75.82,0.000319,76.04
242,2.0728,66.48,1.4592,75.94,0.000252,76.04
243,2.142,62.35,1.4672,75.93,0.000193,76.04
244,2.0791,67.23,1.4569,76.21,0.000142,76.21
245,2.1643,66.1,1.4817,75.88,9.9e-05,76.21
246,2.1641,63.74,1.4735,76.02,6.3e-05,76.21
247,2.1381,65.95,1.4613,75.98,3.6e-05,76.21
248,2.176,60.35,1.4626,76.0,1.6e-05,76.21
249,2.133,64.42,1.4454,76.12,4e-06,76.21
250,2.2073,64.42,1.466,75.86,0.0,76.21
