epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
15,82.48727952981297,44.31871624234356,78.17,6.656670551193356e-05,0.0007607623487078127,0.0007607623487078127,2.7816500663757324,10.652517318725586,56.695518493652344,75.69,74.85,75.15,75.17,1.0742721368994894,1.095240765734564,1.0744388216658483,1.0897121738783921,10.0,simpleAddition,densenet121,2025-09-02 08:55:18
16,82.28941557678995,44.31904737255241,77.98,6.610366042138166e-05,0.0007554704048157912,0.0007554704048157912,1.7513961791992188,6.788815498352051,53.59100341796875,75.45,74.47,75.36,75.03,1.0713624275183375,1.0964138854908039,1.0798917337308955,1.0862546925303302,10.0,simpleAddition,densenet121,2025-09-02 08:56:30
17,83.16459679905373,44.9019768630402,78.45,6.561337385062419e-05,0.0007498671297214201,0.0007498671297214201,2.0908260345458984,8.333976745605469,56.55778884887695,75.29,74.16,75.03,75.48,1.091541921036153,1.112368625930593,1.104676833635644,1.0840019357355335,10.0,simpleAddition,densenet121,2025-09-02 08:57:41
18,82.81880477712124,44.805179088930544,78.08,6.509632965331344e-05,0.0007439580531807258,0.0007439580531807258,3.0281195640563965,11.55484390258789,51.867435455322266,75.56,74.51,74.76,75.07,1.0842121801798856,1.1090626950505413,1.1078880444357666,1.0798536810693862,10.0,simpleAddition,densenet121,2025-09-02 08:58:53
19,81.41751934003226,45.199331500862215,78.01,6.455303808964865e-05,0.0007377490067388427,0.0007377490067388427,2.1257762908935547,8.23248291015625,51.49952697753906,74.81,74.47,74.82,74.64,1.097918771490266,1.1049277880523778,1.1144494240797018,1.1039947648591633,10.0,simpleAddition,densenet121,2025-09-02 09:00:04
20,81.61043027081067,45.82909200161318,77.85,6.39840353228108e-05,0.0007312461179749815,0.0007312461179749815,2.553040027618408,10.148218154907227,49.389373779296875,74.55,74.13,74.47,74.51,1.1141540551487403,1.120224213298363,1.1301933896692493,1.1141982327533673,10.0,simpleAddition,densenet121,2025-09-02 09:01:16
21,78.68318364590029,45.7116678938081,77.96,6.33898828898342e-05,0.0007244558044552489,0.0007244558044552489,1.8253307342529297,6.849296569824219,53.85181427001953,74.66,73.96,74.47,74.74,1.1099860155129735,1.1322649566433098,1.123000876058506,1.1075371315207663,10.0,simpleAddition,densenet121,2025-09-02 09:02:30
22,82.91035640088818,46.788919521283496,77.56,6.277116714743732e-05,0.0007173847673992845,0.0007173847673992845,3.0372533798217773,11.690855026245117,55.461185455322266,74.58,73.9,74.04,74.05,1.1422408298601079,1.1345442782474469,1.1727335264411154,1.1267560230025762,10.0,simpleAddition,densenet121,2025-09-02 09:03:42
23,82.4044580580313,46.27411748185943,77.49,6.212849869335943e-05,0.0007100399850669658,0.0007100399850669658,2.5042810440063477,10.311284065246582,55.29353713989258,74.4,74.02,74.2,74.17,1.1243148830872547,1.1304473997671394,1.1435894264450557,1.1277266205111636,10.0,simpleAddition,densenet121,2025-09-02 09:04:53
24,80.46591910833045,46.01603611813316,78.04,6.146251176377441e-05,0.0007024287058717085,0.0007024287058717085,2.5783820152282715,9.99229907989502,57.78041458129883,74.32,73.58,74.3,75.07,1.124978793572776,1.156003856206242,1.127179348016087,1.0938419797752477,10.0,simpleAddition,densenet121,2025-09-02 09:06:05
25,80.46523869188526,46.47190634811981,78.31,6.077386360737619e-05,0.0006945584412271574,0.0006945584412271574,1.8207154273986816,7.302171230316162,55.506919860839844,74.63,73.66,74.29,74.7,1.128753825833526,1.1540001608148407,1.1473337170443958,1.1195212429082846,10.0,simpleAddition,densenet121,2025-09-02 09:07:17
26,80.88624085052103,46.133238297474534,78.28,6.006323383675364e-05,0.0006864369581343283,0.0006864369581343283,2.2922070026397705,9.188213348388672,51.879981994628906,74.97,73.84,74.1,74.54,1.1120061308522768,1.131465676464612,1.156462606749957,1.114331080189234,10.0,simpleAddition,densenet121,2025-09-02 09:08:29
27,80.45673297930368,47.401575305793855,77.91,5.933132375769498e-05,0.000678072271516515,0.000678072271516515,1.9795928001403809,8.041887283325195,62.656105041503906,73.9,73.01,73.92,74.34,1.1458192113079602,1.1942251452916786,1.165915898884399,1.1300152125237863,10.0,simpleAddition,densenet121,2025-09-02 09:09:40
28,76.52494913415063,46.01648731473126,77.9,5.857885567708368e-05,0.0006694726363095287,0.0006694726363095287,2.835237503051758,11.041418075561523,59.112911224365234,74.6,73.13,74.48,74.85,1.112241146685202,1.1550832979286774,1.1286319992210292,1.0997544843939286,10.0,simpleAddition,densenet121,2025-09-02 09:10:52
29,77.72619817226747,46.98307660259778,77.67,5.780657219006872e-05,0.000660646539315072,0.000660646539315072,2.3794288635253906,9.062896728515625,58.25993347167969,74.14,73.04,74.29,74.1,1.1448895199389397,1.164558867864971,1.1516458776932728,1.1355306996574885,10.0,simpleAddition,densenet121,2025-09-02 09:12:03
30,75.87907564187351,47.7535568913327,77.93,5.701523544721287e-05,0.0006516026908252908,0.0006516026908252908,2.4777438640594482,9.74323844909668,61.80907440185547,74.14,73.07,73.66,74.31,1.1599528970597666,1.1913158969034123,1.1707806926739366,1.146846695791317,10.0,simpleAddition,densenet121,2025-09-02 09:13:15
31,77.14866391918328,47.46866752527937,78.06,5.620562640234208e-05,0.0006423500160267675,0.0006423500160267675,2.155019998550415,9.00806999206543,65.5708999633789,74.27,73.49,73.68,74.35,1.1551890924007078,1.169626910475236,1.1798929051507878,1.1429403348814082,10.0,simpleAddition,densenet121,2025-09-02 09:14:28
32,79.64223518854455,46.45122494275057,78.14,5.537854404183835e-05,0.0006328976461924392,0.0006328976461924392,2.075326442718506,8.570308685302734,59.898048400878906,74.65,73.77,74.03,74.28,1.1391353486459466,1.1367961130564725,1.1325320020506653,1.1345113108429727,10.0,simpleAddition,densenet121,2025-09-02 09:15:40
33,78.67439608030682,47.259618638437004,77.87,5.4534804596136655e-05,0.0006232549096701341,0.0006232549096701341,2.4727139472961426,10.045442581176758,60.570838928222656,74.42,73.3,73.99,74.19,1.155148602739165,1.16859648272961,1.1609710326677636,1.1333431722242622,10.0,simpleAddition,densenet121,2025-09-02 09:16:51
34,77.01880032503152,47.96076583862305,77.95,5.367524073420399e-05,0.0006134313226766178,0.0006134313226766178,2.960951805114746,12.143943786621094,62.92012405395508,73.7,73.22,73.74,74.1,1.1811238074604469,1.1825824862794032,1.1730255446856535,1.1509235629552528,10.0,simpleAddition,densenet121,2025-09-02 09:18:03
35,77.82528894158858,47.6368394682679,77.79,5.280070074179569e-05,0.0006034365799062372,0.0006034365799062372,1.955021619796753,7.797262191772461,62.98282241821289,74.23,73.79,73.79,74.02,1.1609969101374662,1.1727156684368472,1.169784002666232,1.1581557664690139,10.0,simpleAddition,densenet121,2025-09-02 09:19:15
36,74.87095473084268,47.16421726081945,77.95,5.191204768429975e-05,0.0005932805449634266,0.0005932805449634266,2.4090521335601807,9.711748123168945,55.24665832519531,73.92,73.53,73.71,74.21,1.1484602576569667,1.152544742898096,1.1677958414524416,1.1425809558433822,10.0,simpleAddition,densenet121,2025-09-02 09:20:27
37,76.21619941614851,48.051137320603,78.09,5.101015855499556e-05,0.0005829732406285214,0.0005829732406285214,1.675461769104004,7.109440803527832,61.37352752685547,73.75,73.3,74.21,74.39,1.1845336111286018,1.189388611648656,1.1839563763594325,1.1473998434935944,10.0,simpleAddition,densenet121,2025-09-02 09:21:38
38,77.76296267931974,48.56936886944348,77.69,5.009592340956733e-05,0.0005725248389664845,0.0005725248389664845,2.5871453285217285,10.092092514038086,58.82592010498047,73.92,73.29,73.52,74.02,1.1851762012590337,1.1975870864300788,1.2015266426001923,1.1677983848354485,10.0,simpleAddition,densenet121,2025-09-02 09:22:49
39,73.71252074422715,47.96538205690022,77.45,4.917024448772665e-05,0.0005619456512883054,0.0005619456512883054,2.418569564819336,9.910884857177734,64.80628967285156,73.9,73.08,73.63,73.73,1.1591958411132233,1.1825079653836503,1.1827442653571503,1.1640246540685244,10.0,simpleAddition,densenet121,2025-09-02 09:24:01
40,75.38549582565886,47.84661488593379,77.88,4.823403532281082e-05,0.0005512461179749816,0.0005512461179749816,1.581254005432129,6.853461742401123,61.918548583984375,73.56,73.5,73.98,74.36,1.1772187752059744,1.1699760722208628,1.1876490078394926,1.1442687843419328,10.0,simpleAddition,densenet121,2025-09-02 09:25:13
41,76.71228114260903,48.522056338153305,77.87,4.72882198402357e-05,0.0005404367981741231,0.0005404367981741231,2.649036407470703,10.074875831604004,62.98636245727539,73.83,73.23,73.99,73.94,1.1863946544973156,1.207185577742661,1.1834170501443404,1.1713058993786196,10.0,simpleAddition,densenet121,2025-09-02 09:26:25
42,72.95962611331215,48.37473374378832,77.48,4.63337314456929e-05,0.0005295283593793481,0.0005295283593793481,1.2674483060836792,4.771938800811768,64.00852966308594,73.54,73.1,73.91,73.98,1.1815568616118612,1.1842046032978009,1.1998143746883054,1.1656711305244059,10.0,simpleAddition,densenet121,2025-09-02 09:27:37
43,76.66263918333416,48.63956784598435,77.74,4.537151210399107e-05,0.0005185315669027559,0.0005185315669027559,2.3463945388793945,9.785856246948242,61.652347564697266,73.82,72.74,73.57,73.68,1.182721786106689,1.210973421229592,1.201876834223542,1.1639097536666483,10.0,simpleAddition,densenet121,2025-09-02 09:28:48
44,76.784688249419,48.17125190058841,77.76,4.440251140945031e-05,0.0005074572732508615,0.0005074572732508615,1.7679355144500732,6.860321998596191,61.38520050048828,74.32,73.09,73.8,74.71,1.1810954115058803,1.1806209547610222,1.196083690546736,1.1522656731967684,10.0,simpleAddition,densenet121,2025-09-02 09:29:59
45,76.27927451797679,48.69557098195523,77.82,4.342768564876726e-05,0.0004963164074144838,0.0004963164074144838,2.3426246643066406,9.524419784545898,59.10349655151367,73.21,73.03,73.69,74.08,1.2125558060935782,1.1919099401824083,1.1927122549165654,1.1637635970417457,10.0,simpleAddition,densenet121,2025-09-02 09:31:11
46,73.88026944896843,48.284114837646484,78.16,4.2447996857275574e-05,0.00048511996408315023,0.00048511996408315023,2.4501702785491943,10.155065536499023,58.55711364746094,74.17,72.72,73.83,73.73,1.1648671732673161,1.20204864649833,1.1839803306362298,1.1742716288264794,10.0,simpleAddition,densenet121,2025-09-02 09:32:22
47,72.70414849776256,48.385803174368945,78.1,4.1464411869533184e-05,0.00047387899279466576,0.00047387899279466576,2.501767635345459,10.19357681274414,59.16847610473633,74.13,72.79,74.0,73.7,1.1845704045476793,1.191193527813199,1.187583626071109,1.168436997298953,10.0,simpleAddition,densenet121,2025-09-02 09:33:34
48,71.7660930971556,48.46768830697748,77.9,4.0477901365173356e-05,0.0004626045870305535,0.0004626045870305535,1.9544954299926758,7.822967052459717,56.98514938354492,73.73,73.42,74.27,74.0,1.199663044531134,1.1868055817447132,1.1934137344360352,1.1622530071041253,10.0,simpleAddition,densenet121,2025-09-02 09:34:45
49,73.67441467092007,47.84003559547135,78.13,3.948943891096102e-05,0.00045130787326812683,0.00045130787326812683,1.1963578462600708,4.808940410614014,55.9304084777832,73.97,73.22,73.57,74.13,1.1644581065902226,1.1751668634293955,1.1810505933399442,1.1549700672113443,10.0,simpleAddition,densenet121,2025-09-02 09:35:57
50,74.5097339485265,47.710286297375646,78.48,3.849999999999998e-05,0.0004400000000000006,0.0004400000000000006,2.3448526859283447,9.60098648071289,54.834510803222656,73.72,73.6,73.64,74.39,1.1745733958256395,1.1783214815055267,1.1772860597960557,1.1387874823582322,10.0,simpleAddition,densenet121,2025-09-02 09:37:09
51,73.3030324042598,48.14020847368844,78.2,3.751056108903894e-05,0.0004286921267318744,0.0004286921267318744,2.4227828979492188,9.77538776397705,58.22865676879883,73.79,72.9,73.66,74.02,1.1764050503320331,1.186759210085567,1.1939303550539138,1.1507343612139738,10.0,simpleAddition,densenet121,2025-09-02 09:38:22
52,75.18569854543179,48.01604350609115,78.05,3.6522098634826605e-05,0.00041739541296944774,0.00041739541296944774,2.2567076683044434,9.416797637939453,56.63449478149414,73.88,73.59,74.19,73.99,1.1921132222006592,1.1676445278940322,1.1782870586914351,1.1599378819707074,10.0,simpleAddition,densenet121,2025-09-02 09:39:34
53,74.7289250047901,48.13139570212062,77.74,3.553558813046677e-05,0.00040612100720533535,0.00040612100720533535,1.6476821899414062,7.350661754608154,59.479312896728516,73.56,73.04,74.22,73.97,1.1920814981943444,1.1761591864537588,1.177635920953147,1.1615885382966151,10.0,simpleAddition,densenet121,2025-09-02 09:40:46
54,69.2117448154884,48.42093899883801,77.92,3.4552003142724386e-05,0.000394880035916851,0.000394880035916851,1.2099864482879639,4.927477836608887,58.129608154296875,73.81,72.91,73.95,73.81,1.1898081664797626,1.200464241866824,1.1826853457885453,1.1648119854021677,10.0,simpleAddition,densenet121,2025-09-02 09:41:57
55,73.10740207720407,48.34324066548408,78.08,3.3572314351232697e-05,0.00038368359258551734,0.00038368359258551734,1.467398762702942,5.657677173614502,59.44198989868164,73.36,73.2,73.67,73.65,1.1991693739649616,1.182943370523332,1.1901445698134507,1.1604560960697223,10.0,simpleAddition,densenet121,2025-09-02 09:43:09
56,72.5202832282344,48.41279486161244,78.1,3.2597488590549644e-05,0.00037254272674913956,0.00037254272674913956,2.640895128250122,10.817557334899902,55.89369583129883,73.71,73.03,73.96,74.3,1.199305750901186,1.1976146245304542,1.196687344508835,1.1474963735930528,10.0,simpleAddition,densenet121,2025-09-02 09:44:21
57,69.90775791602799,48.81286978419823,77.78,3.162848789600889e-05,0.0003614684330972452,0.0003614684330972452,2.5834145545959473,11.152132034301758,61.00270080566406,73.83,73.17,73.69,74.03,1.199712734433669,1.1970210279090494,1.19791693476182,1.1794123694866518,10.0,simpleAddition,densenet121,2025-09-02 09:45:33
58,73.42971821072736,48.20826247975796,77.88,3.066626855430704e-05,0.00035047164062065265,0.00035047164062065265,2.132753849029541,8.620990753173828,60.160186767578125,74.37,73.09,73.94,74.06,1.17866696360745,1.1926737646513348,1.183661980719506,1.161739080012599,10.0,simpleAddition,densenet121,2025-09-02 09:46:44
59,75.55302660978293,48.92505848558643,78.25,2.9711780159764252e-05,0.00033956320182587787,0.00033956320182587787,1.424620270729065,5.9716339111328125,59.8492431640625,73.81,73.03,73.67,73.72,1.2021215339250202,1.202102460438692,1.2081912439080733,1.17615415023852,10.0,simpleAddition,densenet121,2025-09-02 09:47:56
60,73.28803060024599,48.6417000203193,77.96,2.8765964677189137e-05,0.00032875388202501936,0.00032875388202501936,1.905113935470581,7.894273281097412,59.79270553588867,73.9,73.12,73.6,73.91,1.1917227167117446,1.1945650864251052,1.1963071626952932,1.1781293372564678,10.0,simpleAddition,densenet121,2025-09-02 09:49:08
61,72.95650424232966,48.717659431167796,78.31,2.7829755512273295e-05,0.00031805434871169544,0.00031805434871169544,1.8207519054412842,7.460068702697754,64.02006530761719,73.86,72.89,73.92,74.35,1.1958340044263043,1.2013684435735774,1.2033280270009101,1.1651916813246812,10.0,simpleAddition,densenet121,2025-09-02 09:50:21
62,68.53033471409279,48.835070308250714,78.23,2.6904076590432627e-05,0.00030747516103351636,0.00030747516103351636,2.1818509101867676,8.949180603027344,64.96949005126953,73.84,73.0,73.52,74.31,1.1987159448333933,1.2054359882692747,1.2115287026272545,1.1668914239617842,10.0,simpleAddition,densenet121,2025-09-02 09:51:33
63,72.75978073892715,49.06564509717724,78.18,2.598984144500438e-05,0.00029702675937147926,0.00029702675937147926,2.6603586673736572,10.468942642211914,64.80408477783203,73.9,73.13,73.7,74.19,1.205827820150158,1.2061305913744094,1.222844565216499,1.1674526816681972,10.0,simpleAddition,densenet121,2025-09-02 09:52:44
64,70.36372327200974,49.15282406384432,78.24,2.5087952315700184e-05,0.0002867194550365741,0.0002867194550365741,2.571728467941284,10.569530487060547,63.75676345825195,73.94,72.57,73.74,73.84,1.2055974791321573,1.2102447076688838,1.2158688027647477,1.1763436130330533,10.0,simpleAddition,densenet121,2025-09-02 09:53:56
65,74.04416279853145,48.91516026364097,78.15,2.4199299258204253e-05,0.00027656342009376345,0.00027656342009376345,2.3501787185668945,9.760382652282715,60.038116455078125,73.94,72.83,74.16,73.97,1.2114703587338895,1.2028889874868756,1.201487677006782,1.170939663542977,10.0,simpleAddition,densenet121,2025-09-02 09:55:07
66,73.01738763157326,48.90213326562809,78.16,2.3324759265795942e-05,0.0002665686773233827,0.0002665686773233827,2.545586347579956,10.852579116821289,62.44858169555664,73.97,72.72,74.24,73.87,1.2012078633791283,1.207920625994477,1.1992443513266648,1.174765481979032,10.0,simpleAddition,densenet121,2025-09-02 09:56:19
67,71.1309025438526,48.50502946105185,77.93,2.2465195403863282e-05,0.0002567450903298666,0.0002567450903298666,2.170180320739746,8.931238174438477,62.55659103393555,74.02,72.83,73.8,74.01,1.1961083630972271,1.188157696512681,1.1989504845836494,1.1661799225626113,10.0,simpleAddition,densenet121,2025-09-02 09:57:31
68,72.01862595956537,48.76653531231457,77.93,2.162145595816158e-05,0.0002471023538075614,0.0002471023538075614,2.1146726608276367,8.76817512512207,62.664249420166016,73.93,73.27,73.53,73.97,1.1982500055168248,1.1955628591247751,1.2066254766681526,1.1738817450366443,10.0,simpleAddition,densenet121,2025-09-02 09:58:43
69,73.34928720208663,49.08852990065949,78.02,2.0794373597657864e-05,0.00023764998397323323,0.00023764998397323323,2.055687665939331,8.282676696777344,62.57989501953125,74.18,72.8,73.66,73.68,1.207898523988603,1.209805403329149,1.2069859361346764,1.1768129083174694,10.0,simpleAddition,densenet121,2025-09-02 09:59:56
70,69.06826149662838,48.88627064378956,78.15,1.998476455278708e-05,0.00022839730917471,0.00022839730917471,2.343417167663574,9.474455833435059,60.84058380126953,73.95,73.49,74.07,74.25,1.2057181438313256,1.2054655883885637,1.1955348864386353,1.1759565178352067,10.0,simpleAddition,densenet121,2025-09-02 10:01:07
71,69.284696892847,48.867264325105694,78.29,1.919342780993122e-05,0.00021935346068492872,0.00021935346068492872,2.154747486114502,8.717756271362305,63.943504333496094,74.0,73.46,73.82,73.8,1.2078595033174828,1.193124758291848,1.1994968283025524,1.1798661456832402,10.0,simpleAddition,densenet121,2025-09-02 10:02:21
72,70.31064909922925,49.51361016382145,78.29,1.8421144322916257e-05,0.00021052736369047196,0.00021052736369047196,2.620765209197998,10.671451568603516,63.27381134033203,74.09,73.3,73.82,73.92,1.2162747156770923,1.220638091805615,1.211892601055435,1.194171671625934,10.0,simpleAddition,densenet121,2025-09-02 10:03:32
73,69.64447668534291,48.72310005864011,78.23,1.7668676242304955e-05,0.00020192772848348563,0.00020192772848348563,2.3011631965637207,9.69522762298584,60.57230758666992,74.13,73.08,74.2,73.97,1.1866594635987584,1.2037527440469475,1.1991741249832926,1.1772403279437293,10.0,simpleAddition,densenet121,2025-09-02 10:04:44
74,69.51002468640291,48.9722286658951,77.99,1.693676616324629e-05,0.00019356304186567228,0.00019356304186567228,1.3075366020202637,5.339527130126953,61.0505256652832,73.73,73.4,74.22,73.74,1.208890848521945,1.1964255503461332,1.1956373679487011,1.1908552842804148,10.0,simpleAddition,densenet121,2025-09-02 10:05:56
75,69.08035452154618,48.57459838480889,78.48,1.622613639262374e-05,0.00018544155877284313,0.00018544155877284313,1.5380094051361084,6.302860260009766,59.79215621948242,73.91,73.78,74.11,73.83,1.1958068669596804,1.1871382850634902,1.188357252863389,1.1821771143357964,10.0,simpleAddition,densenet121,2025-09-02 10:07:08
76,69.32421875,48.599719663209555,78.4,1.5537488236225528e-05,0.0001775712941282921,0.0001775712941282921,2.124166965484619,8.946586608886719,57.808738708496094,73.99,73.56,73.87,74.01,1.2021550204180464,1.1908252586292316,1.192791080173058,1.1711211189439026,10.0,simpleAddition,densenet121,2025-09-02 10:08:20
77,71.57625444629524,49.16118245185176,78.49,1.4871501306640507e-05,0.00016996001493303471,0.00016996001493303471,2.331315517425537,9.884008407592773,58.579776763916016,73.89,73.37,73.98,73.74,1.2104025883010672,1.1988915884042088,1.215017097660258,1.185003957416438,10.0,simpleAddition,densenet121,2025-09-02 10:09:32
78,68.99191202091265,49.03424530995043,78.18,1.4228832852562627e-05,0.00016261523260071607,0.00016261523260071607,1.9519546031951904,8.099194526672363,63.201377868652344,73.85,73.16,73.99,73.78,1.2097794360752347,1.2065083724033983,1.2021195797980586,1.1774466641341583,10.0,simpleAddition,densenet121,2025-09-02 10:10:43
79,71.51354067838645,48.73421386525601,78.07,1.3610117110165739e-05,0.0001555441955447516,0.0001555441955447516,1.280322790145874,5.472375869750977,59.81873321533203,73.61,73.5,73.92,73.94,1.2130326462697378,1.1910433905034126,1.1980284791958482,1.168787416023544,10.0,simpleAddition,densenet121,2025-09-02 10:11:55
80,69.85051278222966,49.0187516031386,77.98,1.3015964677189147e-05,0.00014875388202501908,0.00014875388202501908,1.8608109951019287,7.750828742980957,58.834373474121094,73.76,73.21,73.68,74.11,1.2129466080967384,1.2005785635755033,1.209582018701336,1.174955219407625,10.0,simpleAddition,densenet121,2025-09-02 10:13:07
81,69.60312840908388,49.43817177301721,78.19,1.2446961910351294e-05,0.0001422509932611579,0.0001422509932611579,2.391106367111206,9.775659561157227,61.369754791259766,73.61,73.24,73.78,73.9,1.2142291989507554,1.2137873497190355,1.217721696895889,1.1938081836398644,10.0,simpleAddition,densenet121,2025-09-02 10:14:20
82,69.23634980600092,49.34395184094393,78.42,1.190367034668652e-05,0.00013604194681927478,0.00013604194681927478,1.3127069473266602,5.356934070587158,60.82377243041992,73.87,73.03,73.75,73.76,1.2149804709832879,1.2070625703546065,1.2242462340789506,1.185570171362237,10.0,simpleAddition,densenet121,2025-09-02 10:15:32
83,66.53785695908945,48.77902265138264,78.27,1.1386626149375761e-05,0.00013013287027858035,0.00013013287027858035,1.1107430458068848,4.539877891540527,59.67241668701172,73.89,73.16,73.9,73.89,1.1940873800953733,1.1965450916109206,1.1997643120681183,1.1829504249971123,10.0,simpleAddition,densenet121,2025-09-02 10:16:44
84,68.68035816240915,49.490559686588334,77.85,1.0896339578618289e-05,0.00012452959518420922,0.00012452959518420922,2.255661964416504,9.647492408752441,60.98090744018555,73.71,73.09,73.7,73.83,1.2245011887972868,1.2093298699282393,1.2244876321358016,1.1843464834780633,10.0,simpleAddition,densenet121,2025-09-02 10:17:56
85,66.69643102718305,48.92399037035206,78.01,1.0433294488066407e-05,0.0001192376512921877,0.0001192376512921877,1.56788969039917,6.703311920166016,60.579345703125,74.1,73.08,73.67,73.81,1.2030364689947683,1.2040578111817566,1.2033024792429767,1.1770167494121986,10.0,simpleAddition,densenet121,2025-09-02 10:19:08
86,71.00267096410823,49.141042830068855,78.06,9.997947847320384e-06,0.00011426226111223312,0.00011426226111223312,1.7301416397094727,7.222411155700684,59.398860931396484,73.99,73.2,73.53,74.0,1.2083915962448604,1.2097887253459496,1.2168669346012646,1.1745608003833625,10.0,simpleAddition,densenet121,2025-09-02 10:20:19
