epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
60,73.33644495131094,48.58808807179898,77.88,2.8765964677189137e-05,0.00032875388202501936,0.00032875388202501936,1.907831072807312,7.523227691650391,52.72168731689453,73.6,73.73,73.46,74.26,1.1745382170133953,1.1957203730752197,1.2140807305710226,1.1690465249592745,10.0,concatenation,densenet121,2025-09-02 09:56:32
61,73.2617619671399,49.601514019543615,77.53,2.7829755512273295e-05,0.00031805434871169544,0.00031805434871169544,1.980980634689331,8.32435417175293,52.71489715576172,73.51,73.21,73.32,73.74,1.2028023019621643,1.219013217883774,1.2345342432396322,1.1940058945100518,10.0,concatenation,densenet121,2025-09-02 09:57:57
62,68.35197975062117,48.633675925339325,77.97,2.6904076590432627e-05,0.00030747516103351636,0.00030747516103351636,2.0999765396118164,8.482734680175781,52.26882553100586,73.55,73.45,73.37,73.68,1.188293976874291,1.1882009430776668,1.2073807731459412,1.1748273131213611,10.0,concatenation,densenet121,2025-09-02 09:59:16
63,72.52692384357694,49.30780077584182,77.73,2.598984144500438e-05,0.00029702675937147926,0.00029702675937147926,2.1979753971099854,9.298929214477539,55.01321792602539,73.48,73.52,73.21,73.68,1.2101012800313249,1.199125509473342,1.2295194788824153,1.1855552860453158,10.0,concatenation,densenet121,2025-09-02 10:00:35
64,69.73727962638759,49.13010295433334,77.74,2.5087952315700184e-05,0.0002867194550365741,0.0002867194550365741,2.481444835662842,10.333797454833984,54.493404388427734,73.87,73.45,73.33,74.13,1.202669784238067,1.1972661765315864,1.2311530249028266,1.1748943464665473,10.0,concatenation,densenet121,2025-09-02 10:01:53
65,73.89342209055454,49.09080119072637,77.88,2.4199299258204253e-05,0.00027656342009376345,0.00027656342009376345,2.6459555625915527,10.838658332824707,53.78644561767578,73.48,73.39,73.52,74.0,1.2035633687731586,1.1947591463221778,1.2198352972163429,1.1831124809723865,10.0,concatenation,densenet121,2025-09-02 10:03:12
66,72.82086273386508,49.0799473146849,78.13,2.3324759265795942e-05,0.0002665686773233827,0.0002665686773233827,2.3417367935180664,9.831991195678711,56.390647888183594,73.41,73.64,73.18,74.03,1.2099765244918534,1.1893179197854633,1.226447954208036,1.1769393350504622,10.0,concatenation,densenet121,2025-09-02 10:04:30
67,71.14015192925176,49.27575051030026,77.83,2.2465195403863282e-05,0.0002567450903298666,0.0002567450903298666,2.2471022605895996,9.25171184539795,57.33821487426758,73.52,73.33,73.18,73.94,1.2141103548339651,1.2039151916021034,1.2225787254828442,1.1795030123070827,10.0,concatenation,densenet121,2025-09-02 10:05:48
68,71.6569143367719,49.08594976497602,78.0,2.162145595816158e-05,0.0002471023538075614,0.0002471023538075614,1.7797350883483887,7.826869010925293,56.48509979248047,73.69,73.76,73.42,74.02,1.203342080870761,1.1918310523033142,1.2255023997041243,1.1785391652131383,10.0,concatenation,densenet121,2025-09-02 10:07:06
69,73.39189799827865,49.043321778502644,77.76,2.0794373597657864e-05,0.00023764998397323323,0.00023764998397323323,1.9467082023620605,8.481595993041992,60.92384338378906,73.48,73.39,73.74,74.23,1.201061180120782,1.194648096833048,1.2321234119089344,1.1676993822749657,10.0,concatenation,densenet121,2025-09-02 10:08:25
70,69.27922019475623,48.70138940931876,78.38,1.998476455278708e-05,0.00022839730917471,0.00022839730917471,2.0397517681121826,8.400858879089355,57.240264892578125,73.81,74.1,73.33,74.58,1.1936062778098673,1.1882328391075134,1.2098299853409393,1.172686932962152,10.0,concatenation,densenet121,2025-09-02 10:09:44
71,68.94084500662888,49.023680819740775,78.25,1.919342780993122e-05,0.00021935346068492872,0.00021935346068492872,2.2864928245544434,9.981748580932617,57.34130859375,73.67,73.61,73.55,74.32,1.2066302782372584,1.1931273356268677,1.2246892784215226,1.1726022626780257,10.0,concatenation,densenet121,2025-09-02 10:11:10
72,70.27697565585753,49.351890322528305,78.18,1.8421144322916257e-05,0.00021052736369047196,0.00021052736369047196,2.106508255004883,9.333650588989258,57.235687255859375,73.83,73.3,73.37,73.96,1.1974091658109351,1.2101318134537227,1.228891700883455,1.1910362681256066,10.0,concatenation,densenet121,2025-09-02 10:12:28
73,69.87618149383158,48.89301826380476,78.23,1.7668676242304955e-05,0.00020192772848348563,0.00020192772848348563,2.1553869247436523,9.25370979309082,58.44757843017578,73.34,73.61,73.31,74.25,1.201552139807351,1.1899552586712414,1.2207426730590532,1.1701739996294431,10.0,concatenation,densenet121,2025-09-02 10:13:47
74,69.31029293205165,48.52243351030953,77.78,1.693676616324629e-05,0.00019356304186567228,0.00019356304186567228,1.194838047027588,4.855604648590088,56.597869873046875,73.33,73.58,73.17,74.34,1.1941273717940608,1.1790682711178744,1.211927164204513,1.1607109753391411,10.0,concatenation,densenet121,2025-09-02 10:15:05
75,69.0958103711092,48.68203141417685,78.14,1.622613639262374e-05,0.00018544155877284313,0.00018544155877284313,1.4321949481964111,5.837794303894043,59.38845443725586,73.67,73.62,73.86,74.42,1.195230124117453,1.1884973599940916,1.212651308578781,1.1653881148446965,10.0,concatenation,densenet121,2025-09-02 10:16:23
76,69.15283092064193,48.763428555259225,78.22,1.5537488236225528e-05,0.0001775712941282921,0.0001775712941282921,2.073472023010254,8.823546409606934,54.993919372558594,73.74,73.49,73.24,74.19,1.1928294648098041,1.1904700292816646,1.2172077169901208,1.1699050944062728,10.0,concatenation,densenet121,2025-09-02 10:17:42
77,71.07915516141095,49.262928540193585,77.92,1.4871501306640507e-05,0.00016996001493303471,0.00016996001493303471,2.6266918182373047,10.603218078613281,57.88150405883789,73.39,73.37,73.41,74.12,1.2137127292307117,1.1975939545450331,1.2305031124549577,1.1760438582565211,10.0,concatenation,densenet121,2025-09-02 10:19:01
78,68.67646485340747,49.009646113914776,78.13,1.4228832852562627e-05,0.00016261523260071607,0.00016261523260071607,2.048262357711792,8.063325881958008,57.210174560546875,73.4,73.46,73.0,74.24,1.1975671558440486,1.2000508300865753,1.2231171017960658,1.1748717246176321,10.0,concatenation,densenet121,2025-09-02 10:20:19
79,71.38749274724647,48.741477628297446,78.21,1.3610117110165739e-05,0.0001555441955447516,0.0001555441955447516,1.2948416471481323,5.22825813293457,55.938255310058594,73.56,73.36,73.36,74.2,1.194441842881939,1.1857776309870467,1.2193014953709855,1.1694529320620284,10.0,concatenation,densenet121,2025-09-02 10:21:38
80,69.94679303712482,48.851151140430304,78.01,1.3015964677189147e-05,0.00014875388202501908,0.00014875388202501908,1.7783613204956055,7.7708210945129395,54.70559310913086,73.48,73.42,73.27,74.54,1.2023734306987328,1.189666855938827,1.223594909227347,1.1655895332746868,10.0,concatenation,densenet121,2025-09-02 10:22:56
81,69.6515500032449,49.5456522688081,78.29,1.2446961910351294e-05,0.0001422509932611579,0.0001422509932611579,2.4844632148742676,10.606395721435547,55.90608215332031,73.52,73.72,73.27,74.49,1.2121005080923248,1.2103503595424603,1.2414540241036234,1.1847225171101243,10.0,concatenation,densenet121,2025-09-02 10:24:21
82,68.75387751905224,48.941992940781994,77.98,1.190367034668652e-05,0.00013604194681927478,0.00013604194681927478,1.1910858154296875,4.975461006164551,53.917877197265625,73.68,73.57,73.29,74.59,1.2015844990935507,1.197587243363827,1.2251293523402154,1.163068564632271,10.0,concatenation,densenet121,2025-09-02 10:25:39
