epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
11,133.5921328580832,62.67731495145001,78.61,6.813774422205809e-05,0.0007787170768235215,0.0007787170768235215,1.7727649211883545,6.625082015991211,70.09977722167969,75.78,75.94,75.59,75.89,1.0208197371869148,1.0304688705673701,1.031606198866156,1.030811382245414,15.0,concatenation,densenet121,2025-09-02 08:51:58
12,130.6164153859585,64.29769665681863,78.17,6.778795930547991e-05,0.0007747195349197708,0.0007747195349197708,1.9477304220199585,7.850376129150391,70.36577606201172,75.64,75.67,75.25,75.49,1.0410557623150982,1.061381393595587,1.0673188084288487,1.0495174300821521,15.0,concatenation,densenet121,2025-09-02 08:53:17
13,127.3294609649272,63.572908473920215,77.78,6.740927070904538e-05,0.0007703916652462335,0.0007703916652462335,2.47603702545166,9.211713790893555,67.74446105957031,75.66,75.16,75.61,75.45,1.0301585770860504,1.0582891876184488,1.046550059620338,1.035710347604148,15.0,concatenation,densenet121,2025-09-02 08:54:35
14,129.2099386287641,64.99577109421355,77.91,6.700205215267959e-05,0.0007657377388877673,0.0007657377388877673,1.9224069118499756,7.626873970031738,68.65733337402344,75.47,74.98,75.67,75.93,1.0764560239224494,1.069945626621005,1.0775724287274517,1.0395822577838656,15.0,concatenation,densenet121,2025-09-02 08:55:54
15,122.51755417449564,66.26811928085134,77.55,6.656670551193356e-05,0.0007607623487078127,0.0007607623487078127,2.5977463722229004,10.13983154296875,79.69752502441406,75.28,74.43,75.02,75.46,1.076836035975927,1.1063521074343332,1.0911356633222555,1.0737251397929615,15.0,concatenation,densenet121,2025-09-02 08:57:13
16,122.91625416429737,64.9869175681585,78.01,6.610366042138166e-05,0.0007554704048157912,0.0007554704048157912,1.8781263828277588,7.2747650146484375,70.95027923583984,75.37,75.14,75.18,75.2,1.052541261986841,1.0776079802573482,1.0705746253834496,1.0649794732468039,15.0,concatenation,densenet121,2025-09-02 08:58:31
17,123.01913239684286,66.12815736215326,78.13,6.561337385062419e-05,0.0007498671297214201,0.0007498671297214201,2.010474443435669,7.000486373901367,77.88493347167969,75.01,75.07,74.34,75.66,1.0791422581370873,1.098010241985321,1.101705188238168,1.0585775745065906,15.0,concatenation,densenet121,2025-09-02 08:59:50
18,122.14830504791647,67.16882502881786,77.85,6.509632965331344e-05,0.0007439580531807258,0.0007439580531807258,3.0544066429138184,12.29467487335205,75.30705261230469,75.47,74.75,74.85,74.91,1.0977187383023999,1.104159259343449,1.1124003280567218,1.090443479109414,15.0,concatenation,densenet121,2025-09-02 09:01:09
19,121.83568249473089,67.14664777924743,78.25,6.455303808964865e-05,0.0007377490067388427,0.0007377490067388427,2.0695414543151855,8.06872844696045,75.42232513427734,75.5,74.42,74.19,75.34,1.0815234727497343,1.1224272628373737,1.1242025954813897,1.0788437045073207,15.0,concatenation,densenet121,2025-09-02 09:02:28
20,120.8284790425361,67.76537260224548,77.97,6.39840353228108e-05,0.0007312461179749815,0.0007312461179749815,1.9692728519439697,7.990533828735352,78.50225830078125,74.59,74.63,74.5,74.94,1.1055190548112122,1.132942856867102,1.1161381126959113,1.0911370583727389,15.0,concatenation,densenet121,2025-09-02 09:03:46
21,116.82445598554007,66.79851256744772,78.15,6.33898828898342e-05,0.0007244558044552489,0.0007244558044552489,1.6827690601348877,6.6999382972717285,72.357421875,74.55,74.66,74.75,75.08,1.0930447910405412,1.1034366571450536,1.0941801561584956,1.0941681167747401,15.0,concatenation,densenet121,2025-09-02 09:05:09
22,123.215444588963,68.56878242009803,77.85,6.277116714743732e-05,0.0007173847673992845,0.0007173847673992845,2.9833567142486572,11.514883041381836,83.78207397460938,74.71,74.64,74.3,74.78,1.1248926769329022,1.123557989355884,1.1324335706384876,1.1165382764007472,15.0,concatenation,densenet121,2025-09-02 09:06:28
23,123.4444303874728,68.99677281440059,77.78,6.212849869335943e-05,0.0007100399850669658,0.0007100399850669658,3.079136848449707,12.528777122497559,88.80634307861328,74.25,74.21,74.35,74.93,1.1332076825673068,1.1318619862387451,1.1438279272634773,1.1181368526024154,15.0,concatenation,densenet121,2025-09-02 09:07:47
24,120.06493020359474,67.91535862789878,78.06,6.146251176377441e-05,0.0007024287058717085,0.0007024287058717085,2.644674301147461,9.774450302124023,76.28646850585938,74.31,74.34,74.53,75.25,1.1053411794614187,1.11959375082692,1.1389704286297666,1.0923282383363457,15.0,concatenation,densenet121,2025-09-02 09:09:06
25,120.54060769382912,68.9782349791708,78.32,6.077386360737619e-05,0.0006945584412271574,0.0006945584412271574,2.4632985591888428,9.459930419921875,83.68001556396484,74.69,74.7,74.27,74.93,1.118589366538615,1.1324812256837193,1.1512265944782691,1.1234325902371467,15.0,concatenation,densenet121,2025-09-02 09:10:25
26,120.09254928782016,68.76058279109907,77.67,6.006323383675364e-05,0.0006864369581343283,0.0006864369581343283,2.3291754722595215,9.045154571533203,86.32991790771484,74.63,74.24,74.03,75.0,1.1107615330551244,1.1382217988183227,1.1495385916927192,1.1134883278532872,15.0,concatenation,densenet121,2025-09-02 09:11:44
27,120.09631057932407,69.00497557241705,78.06,5.933132375769498e-05,0.000678072271516515,0.000678072271516515,1.7765734195709229,7.392382621765137,72.4093246459961,74.93,74.31,73.8,75.02,1.126981228212767,1.1385333349433127,1.1560936932322345,1.1074419640287567,15.0,concatenation,densenet121,2025-09-02 09:13:02
28,114.01314964777306,68.53389759305158,78.04,5.857885567708368e-05,0.0006694726363095287,0.0006694726363095287,2.597947120666504,10.463041305541992,75.17961120605469,74.49,74.09,74.3,75.21,1.1148352962505967,1.1374150069454048,1.1338141273848619,1.1102083114129078,15.0,concatenation,densenet121,2025-09-02 09:14:21
29,115.04491400416893,68.88312216650081,78.08,5.780657219006872e-05,0.000660646539315072,0.000660646539315072,2.1110353469848633,9.212013244628906,75.76792907714844,74.73,74.47,74.36,75.09,1.1342482348031635,1.1317966029613833,1.140885456453396,1.1104722830313671,15.0,concatenation,densenet121,2025-09-02 09:15:39
30,112.50465856624555,70.71387612065182,77.65,5.701523544721287e-05,0.0006516026908252908,0.0006516026908252908,2.676868438720703,10.858454704284668,83.33275604248047,74.31,74.16,73.58,74.41,1.1638199294669718,1.1552149970320207,1.18015480871442,1.1411983582037915,15.0,concatenation,densenet121,2025-09-02 09:16:57
31,115.17215612870228,69.59225169314614,78.14,5.620562640234208e-05,0.0006423500160267675,0.0006423500160267675,2.272759199142456,9.08000373840332,73.98004150390625,74.39,74.21,74.2,74.86,1.1326501022411297,1.1439627861674828,1.1651750931256935,1.1251095450377162,15.0,concatenation,densenet121,2025-09-02 09:18:22
32,117.59493332874926,69.75914228415188,77.92,5.537854404183835e-05,0.0006328976461924392,0.0006328976461924392,2.54209566116333,9.838504791259766,66.04986572265625,74.18,74.0,73.87,74.8,1.15432363220408,1.152465919150582,1.1624312378183197,1.1087736064874674,15.0,concatenation,densenet121,2025-09-02 09:19:40
33,116.56836628008493,70.9760398381873,77.62,5.4534804596136655e-05,0.0006232549096701341,0.0006232549096701341,2.400939464569092,9.187591552734375,75.3487319946289,74.6,73.93,74.14,74.96,1.154400110244751,1.165034921863411,1.1918283859385719,1.144355569459215,15.0,concatenation,densenet121,2025-09-02 09:20:58
34,115.07150664510606,71.16482017613664,77.5,5.367524073420399e-05,0.0006134313226766178,0.0006134313226766178,3.1048972606658936,12.694534301757812,79.82442474365234,74.06,74.04,73.74,74.6,1.172429915470413,1.1672859501235093,1.1931809126576292,1.1376933463012115,15.0,concatenation,densenet121,2025-09-02 09:22:17
35,116.30983719644668,70.47987409181232,77.73,5.280070074179569e-05,0.0006034365799062372,0.0006034365799062372,2.2173233032226562,8.312826156616211,75.69364929199219,74.84,74.03,73.86,73.95,1.1525432912609246,1.155070891108694,1.183236386957048,1.136011614829679,15.0,concatenation,densenet121,2025-09-02 09:23:35
36,111.43278836600388,70.19002841997751,77.86,5.191204768429975e-05,0.0005932805449634266,0.0005932805449634266,2.3368382453918457,8.854652404785156,75.1414794921875,74.37,73.54,73.93,74.57,1.1344715281377864,1.1663115703606908,1.1726852745949468,1.1346498282649848,15.0,concatenation,densenet121,2025-09-02 09:24:54
37,113.01236995262435,71.49308013916016,78.13,5.101015855499556e-05,0.0005829732406285214,0.0005829732406285214,1.9985460042953491,7.623369216918945,81.03915405273438,74.5,73.99,73.73,74.37,1.162421317794655,1.1762473115438148,1.1974142133435117,1.1579554035693784,15.0,concatenation,densenet121,2025-09-02 09:26:13
38,115.45244574245018,71.17758357373974,77.92,5.009592340956733e-05,0.0005725248389664845,0.0005725248389664845,2.1062865257263184,9.189388275146484,80.13023376464844,74.51,73.43,73.88,74.8,1.1680664223960684,1.1850296779523921,1.1855298507062695,1.134016682830038,15.0,concatenation,densenet121,2025-09-02 09:27:31
39,109.97182696378684,71.09958286526837,77.83,4.917024448772665e-05,0.0005619456512883054,0.0005619456512883054,2.264432907104492,10.24108600616455,83.63057708740234,74.2,73.81,73.64,74.86,1.1619947145256815,1.1711530587341212,1.180724119083791,1.152132259894021,15.0,concatenation,densenet121,2025-09-02 09:28:49
40,112.37684109844739,70.6964226734789,77.68,4.823403532281082e-05,0.0005512461179749816,0.0005512461179749816,1.6909291744232178,7.80653190612793,85.4574966430664,74.04,73.73,73.69,75.3,1.1658578575411929,1.1766475982303861,1.1711527011062526,1.1263578594485415,15.0,concatenation,densenet121,2025-09-02 09:30:08
41,113.97914200794848,71.25111804430998,78.1,4.72882198402357e-05,0.0005404367981741231,0.0005404367981741231,2.365863561630249,10.292943000793457,85.89400482177734,73.98,73.6,73.57,75.21,1.176123602480828,1.1743428510955618,1.1942045937610577,1.1353149149991288,15.0,concatenation,densenet121,2025-09-02 09:31:33
42,108.19070178647584,70.60172218612477,78.19,4.63337314456929e-05,0.0005295283593793481,0.0005295283593793481,0.9447211623191833,3.882199287414551,87.87629699707031,74.3,73.73,73.76,74.87,1.1557684631287297,1.1739204503312897,1.1704651992532271,1.1337085796307913,15.0,concatenation,densenet121,2025-09-02 09:32:52
43,114.04379277289668,71.69886364514315,78.22,4.537151210399107e-05,0.0005185315669027559,0.0005185315669027559,2.38615083694458,10.06514835357666,89.36237335205078,73.92,73.52,73.59,74.22,1.1696343814270407,1.1890301523329336,1.1986569422709792,1.1478673340399055,15.0,concatenation,densenet121,2025-09-02 09:34:11
44,114.43056584611723,72.0214513464819,77.98,4.440251140945031e-05,0.0005074572732508615,0.0005074572732508615,1.7907135486602783,7.9446187019348145,86.20653533935547,73.94,73.9,73.32,74.86,1.1771176638482492,1.1932885435563099,1.2067109738724142,1.1523815069017531,15.0,concatenation,densenet121,2025-09-02 09:35:30
45,114.07773865325541,71.80954327160799,77.36,4.342768564876726e-05,0.0004963164074144838,0.0004963164074144838,2.350886583328247,9.977574348449707,88.71366882324219,74.01,73.73,73.38,74.33,1.1763732357870174,1.1864517482021186,1.1971261501312256,1.1541282112085367,15.0,concatenation,densenet121,2025-09-02 09:36:49
46,109.8254367973231,71.78978531270087,77.66,4.2447996857275574e-05,0.00048511996408315023,0.00048511996408315023,2.448131561279297,10.159673690795898,94.15788269042969,73.82,74.04,73.7,74.7,1.1818816858001902,1.1831833116615875,1.1922679294513752,1.1580737685855431,15.0,concatenation,densenet121,2025-09-02 09:38:07
47,107.93111579025847,71.74547045743918,77.87,4.1464411869533184e-05,0.00047387899279466576,0.00047387899279466576,2.0641262531280518,9.187335014343262,84.78018188476562,73.45,73.45,73.29,74.84,1.1931836748424964,1.1836479502388193,1.1948421174966837,1.140276641030855,15.0,concatenation,densenet121,2025-09-02 09:39:26
48,107.63130458397201,72.65599687793586,77.63,4.0477901365173356e-05,0.0004626045870305535,0.0004626045870305535,1.8777893781661987,8.16740608215332,84.72480010986328,73.72,73.24,73.63,74.71,1.2016724521600748,1.203565282912194,1.2092745402191258,1.1575697351105605,15.0,concatenation,densenet121,2025-09-02 09:40:45
49,110.1173007820226,71.80346665201309,77.66,3.948943891096102e-05,0.00045130787326812683,0.00045130787326812683,1.2421655654907227,4.989684104919434,81.38005065917969,73.8,73.23,73.72,74.48,1.1762675250632852,1.1879410275930091,1.1943329783934582,1.1554016425639768,15.0,concatenation,densenet121,2025-09-02 09:42:04
50,110.8241891015934,71.62623760368251,77.75,3.849999999999998e-05,0.0004400000000000006,0.0004400000000000006,2.2479119300842285,8.779746055603027,77.96212005615234,73.74,73.73,73.72,74.47,1.1827105457269693,1.1759665170802345,1.196973586384254,1.1490805677220792,15.0,concatenation,densenet121,2025-09-02 09:43:22
51,109.23806931700888,72.05789551553848,78.15,3.751056108903894e-05,0.0004286921267318744,0.0004286921267318744,2.7301347255706787,10.88027286529541,84.67522430419922,73.97,73.86,73.6,73.98,1.1841120146497894,1.1907207068008712,1.2016156338438202,1.15626124943359,15.0,concatenation,densenet121,2025-09-02 09:44:47
52,111.03197218496588,71.46019455149204,78.34,3.6522098634826605e-05,0.00041739541296944774,0.00041739541296944774,2.003002643585205,8.492851257324219,82.98412322998047,73.9,73.62,73.66,74.66,1.1681623715388625,1.189959786360777,1.1938069176070298,1.1425993993312498,15.0,concatenation,densenet121,2025-09-02 09:46:06
53,110.9486104265044,71.81531350823897,78.26,3.553558813046677e-05,0.00040612100720533535,0.00040612100720533535,1.9902915954589844,7.722784519195557,83.47969818115234,74.09,73.57,73.48,74.16,1.165640938131115,1.1946994865996927,1.1955263916450212,1.1604936364330822,15.0,concatenation,densenet121,2025-09-02 09:47:24
54,102.07819810698304,72.77067850813081,78.45,3.4552003142724386e-05,0.000394880035916851,0.000394880035916851,1.1813313961029053,4.706496238708496,86.22907257080078,73.56,73.41,73.4,74.18,1.1891627175898491,1.2076674828046485,1.2048879597760453,1.1793782733663727,15.0,concatenation,densenet121,2025-09-02 09:48:43
55,109.22914355314231,71.97002029418945,78.06,3.3572314351232697e-05,0.00038368359258551734,0.00038368359258551734,1.6841394901275635,6.708039283752441,81.242919921875,74.08,73.6,73.28,74.24,1.176935973046701,1.1954275497907325,1.2011935107315643,1.153417269640331,15.0,concatenation,densenet121,2025-09-02 09:50:01
56,107.90809698949886,73.1373432497435,78.01,3.2597488590549644e-05,0.00037254272674913956,0.00037254272674913956,2.3784286975860596,9.100382804870605,83.67115783691406,73.46,73.42,73.2,74.04,1.1971779246873493,1.2075228826909126,1.2258976199958898,1.1734235181084163,15.0,concatenation,densenet121,2025-09-02 09:51:20
57,103.81432019004339,72.15073032620587,78.09,3.162848789600889e-05,0.0003614684330972452,0.0003614684330972452,2.035069465637207,8.933094024658203,83.8442611694336,73.63,73.24,73.63,74.56,1.1788217568699317,1.19701780171334,1.1953535758996312,1.1680988752389256,15.0,concatenation,densenet121,2025-09-02 09:52:38
58,109.06791059276726,72.71786610084244,78.19,3.066626855430704e-05,0.00035047164062065265,0.00035047164062065265,2.153841495513916,8.973485946655273,79.38372802734375,74.02,73.28,73.35,74.15,1.1885324248784706,1.203736229787899,1.2098714980898024,1.1747180691248253,15.0,concatenation,densenet121,2025-09-02 09:53:57
59,112.66299052178105,73.30131907402715,77.9,2.9711780159764252e-05,0.00033956320182587787,0.00033956320182587787,1.5000109672546387,5.981243133544922,77.57660675048828,73.61,73.33,73.56,74.15,1.190104123157791,1.2067830072173589,1.230156520499459,1.1859099804600584,15.0,concatenation,densenet121,2025-09-02 09:55:15
60,109.26648644555974,72.28208643273462,78.19,2.8765964677189137e-05,0.00032875388202501936,0.00032875388202501936,1.877593755722046,7.6558837890625,81.2208251953125,73.83,73.49,73.43,74.46,1.170624769941161,1.1976714767987215,1.2139751073680347,1.1663276213633864,15.0,concatenation,densenet121,2025-09-02 09:56:34
61,109.05704493462285,73.64082886901083,77.78,2.7829755512273295e-05,0.00031805434871169544,0.00031805434871169544,1.921287178993225,8.313342094421387,84.58650970458984,73.5,73.35,73.22,74.04,1.2048328843297837,1.2151717166357403,1.2275982551936861,1.187753135644937,15.0,concatenation,densenet121,2025-09-02 09:57:59
62,101.72015631953373,72.34939386874815,77.87,2.6904076590432627e-05,0.00030747516103351636,0.00030747516103351636,2.1334900856018066,8.506707191467285,86.2007827758789,73.95,73.57,73.56,74.41,1.186531226091747,1.191187798222409,1.2070610093165048,1.167992443978032,15.0,concatenation,densenet121,2025-09-02 09:59:17
63,107.92813984351822,73.12632123729851,77.92,2.598984144500438e-05,0.00029702675937147926,0.00029702675937147926,2.2018353939056396,9.365501403808594,88.69261169433594,73.64,73.62,73.37,74.19,1.200264650809614,1.2031237988532344,1.2242929475216926,1.1756844301766987,15.0,concatenation,densenet121,2025-09-02 10:00:36
64,103.78265854074985,73.05653352375272,78.14,2.5087952315700184e-05,0.0002867194550365741,0.0002867194550365741,2.407423496246338,10.163158416748047,86.5522689819336,73.8,73.58,73.38,74.12,1.2047337482247171,1.2015648325787316,1.22197924309139,1.170182293728937,15.0,concatenation,densenet121,2025-09-02 10:01:55
65,109.97434055956104,72.99160259584838,77.9,2.4199299258204253e-05,0.00027656342009376345,0.00027656342009376345,2.5926966667175293,10.775861740112305,87.09800720214844,73.59,73.71,73.42,74.22,1.2047054179107086,1.198136892499803,1.209883001786244,1.1808871385417408,15.0,concatenation,densenet121,2025-09-02 10:03:13
66,108.40263226666028,72.83547944660428,78.11,2.3324759265795942e-05,0.0002665686773233827,0.0002665686773233827,2.331050157546997,9.696294784545898,89.6847915649414,73.75,73.8,73.42,74.25,1.202130450478083,1.1929768195635155,1.21408758661415,1.1762294052522393,15.0,concatenation,densenet121,2025-09-02 10:04:32
67,105.92824506156052,73.06854359107682,78.16,2.2465195403863282e-05,0.0002567450903298666,0.0002567450903298666,2.248748302459717,9.37848949432373,86.58032989501953,73.68,73.57,73.41,74.6,1.209681277788138,1.2021536570561082,1.2200616273698928,1.1680922938298575,15.0,concatenation,densenet121,2025-09-02 10:05:50
68,106.68525942066047,72.89462062980556,77.9,2.162145595816158e-05,0.0002471023538075614,0.0002471023538075614,1.7329689264297485,7.891519546508789,85.08760833740234,73.41,73.55,73.46,74.01,1.2022944560533837,1.188711395746545,1.2148616781717614,1.1809350335145299,15.0,concatenation,densenet121,2025-09-02 10:07:09
69,109.24975334843502,72.76570969593676,78.08,2.0794373597657864e-05,0.00023764998397323323,0.00023764998397323323,2.03044056892395,8.389182090759277,90.00492858886719,73.78,73.36,73.55,74.22,1.1956059427200993,1.1916296942324578,1.2246644557276858,1.1672572018224983,15.0,concatenation,densenet121,2025-09-02 10:08:27
70,103.04244734365729,72.30205936673322,78.16,1.998476455278708e-05,0.00022839730917471,0.00022839730917471,2.0409371852874756,8.34047794342041,87.56903076171875,73.91,73.71,73.75,74.16,1.187442819528942,1.1859316425987436,1.2035771231108074,1.1719529221329508,15.0,concatenation,densenet121,2025-09-02 10:09:45
71,102.58633712575406,72.84304104575628,78.06,1.919342780993122e-05,0.00021935346068492872,0.00021935346068492872,2.3298330307006836,9.981334686279297,85.99422454833984,73.79,73.75,73.73,74.64,1.210813131513475,1.1943065742903118,1.213015139857425,1.1678836473935768,15.0,concatenation,densenet121,2025-09-02 10:11:11
72,104.62941355644902,73.32929268366173,77.98,1.8421144322916257e-05,0.00021052736369047196,0.00021052736369047196,2.173940658569336,9.18052864074707,85.70365905761719,73.63,73.4,73.35,74.2,1.1986195995837827,1.2090663102608692,1.2226738250708278,1.1865481160864044,15.0,concatenation,densenet121,2025-09-02 10:12:29
73,104.11875167074082,72.60162353515625,78.21,1.7668676242304955e-05,0.00020192772848348563,0.00020192772848348563,2.1577308177948,9.317549705505371,87.98696899414062,73.51,73.52,73.35,74.74,1.2016777267938927,1.1967861871176129,1.2095694685284095,1.1614053543609908,15.0,concatenation,densenet121,2025-09-02 10:13:48
74,103.152071940748,72.00869852379907,78.27,1.693676616324629e-05,0.00019356304186567228,0.00019356304186567228,1.1617928743362427,4.773329734802246,85.6583023071289,73.74,73.45,73.32,74.6,1.188361168662204,1.182052576089207,1.202515691141539,1.1569047985197622,15.0,concatenation,densenet121,2025-09-02 10:15:07
75,102.89774882642529,72.29566757588447,78.05,1.622613639262374e-05,0.00018544155877284313,0.00018544155877284313,1.4305992126464844,5.848014831542969,88.41928100585938,73.53,73.56,73.59,74.46,1.1881252240531053,1.1949005836172948,1.2052698067471952,1.1605174322671528,15.0,concatenation,densenet121,2025-09-02 10:16:25
76,102.91967261592045,72.66450587405434,77.99,1.5537488236225528e-05,0.0001775712941282921,0.0001775712941282921,1.9771432876586914,8.918212890625,84.77571868896484,73.7,73.39,73.13,74.27,1.1921827604499045,1.1953826410860955,1.2140643475930901,1.1720224777354469,15.0,concatenation,densenet121,2025-09-02 10:17:44
77,105.92411359955993,73.35760382157338,77.98,1.4871501306640507e-05,0.00016996001493303471,0.00016996001493303471,2.569059371948242,10.703088760375977,86.90538787841797,73.49,73.32,73.18,74.05,1.2102163252951224,1.2045072407662114,1.2272978689097152,1.1762394542935528,15.0,concatenation,densenet121,2025-09-02 10:19:03
78,102.14194329177278,72.97640141354331,77.97,1.4228832852562627e-05,0.00016261523260071607,0.00016261523260071607,1.9314779043197632,8.153663635253906,86.14032745361328,73.64,73.29,73.28,74.29,1.1986416125599342,1.2004803517196752,1.2187237996089308,1.176971898048739,15.0,concatenation,densenet121,2025-09-02 10:20:21
79,106.2147897647906,72.65293396575541,77.89,1.3610117110165739e-05,0.0001555441955447516,0.0001555441955447516,1.278935194015503,5.170141696929932,85.78984069824219,73.54,73.43,73.21,74.42,1.1997394169433206,1.1821187749693665,1.218165164506888,1.1733002647568909,15.0,concatenation,densenet121,2025-09-02 10:21:40
80,104.03749789467341,72.79020019724399,77.84,1.3015964677189147e-05,0.00014875388202501908,0.00014875388202501908,1.8272408246994019,7.950535774230957,83.12255096435547,73.86,73.26,73.38,74.25,1.2068224247497847,1.1897664470008658,1.2159792079201228,1.1706836397134806,15.0,concatenation,densenet121,2025-09-02 10:22:59
81,103.63092919844615,73.71167025988615,78.31,1.2446961910351294e-05,0.0001422509932611579,0.0001422509932611579,2.4972267150878906,10.612025260925293,84.26559448242188,73.74,73.37,73.17,74.11,1.2141605872142165,1.2091579671147503,1.229861154586454,1.189833960201167,15.0,concatenation,densenet121,2025-09-02 10:24:24
82,102.22108300124543,72.77764718743819,77.81,1.190367034668652e-05,0.00013604194681927478,0.00013604194681927478,1.2131035327911377,4.984707355499268,83.87220764160156,73.66,73.32,73.33,74.07,1.202964974355094,1.1904883030094677,1.2216512145875376,1.1652173022680645,15.0,concatenation,densenet121,2025-09-02 10:25:43
83,99.31199221067791,72.46930694580078,78.07,1.1386626149375761e-05,0.00013013287027858035,0.00013013287027858035,1.1253677606582642,4.669004440307617,86.24698638916016,73.79,73.54,73.43,74.44,1.1910820460017724,1.1880939301056197,1.2114002855518196,1.1693890713438202,15.0,concatenation,densenet121,2025-09-02 10:27:01
84,102.58696616450443,73.8705084112626,78.25,1.0896339578618289e-05,0.00012452959518420922,0.00012452959518420922,2.2677786350250244,9.912050247192383,87.8775634765625,73.79,73.21,73.41,74.08,1.2124498871308338,1.2105213735677018,1.2387409119666377,1.1909335874303986,15.0,concatenation,densenet121,2025-09-02 10:28:20
85,99.24655832218218,73.25218727015242,78.16,1.0433294488066407e-05,0.0001192376512921877,0.0001192376512921877,1.819873332977295,7.636390686035156,86.3462142944336,73.97,73.39,73.28,74.2,1.2052060991902895,1.2008715030513233,1.2155810315397721,1.1909665239008167,15.0,concatenation,densenet121,2025-09-02 10:29:38
86,105.98397745060015,73.42717882953113,78.06,9.997947847320384e-06,0.00011426226111223312,0.00011426226111223312,1.776503562927246,7.587599754333496,85.46161651611328,73.72,73.47,73.12,74.24,1.2107740783993202,1.2002252747740927,1.2289643393287175,1.1849151970464973,15.0,concatenation,densenet121,2025-09-02 10:30:57
87,106.72222489948514,73.31943082205856,78.31,9.590729290954596e-06,0.00010960833475376695,0.00010960833475376695,1.9935104846954346,8.691024780273438,85.11078643798828,73.7,73.54,73.21,74.5,1.2009389762636982,1.199202177645285,1.23918577462812,1.1776235646839384,15.0,concatenation,densenet121,2025-09-02 10:32:16
