epoch,train_loss,val_loss,val_accuracy,experts_lr,fusion_lr,global_head_lr,loss_global,loss_individual,loss_total,expert_0_accuracy,expert_1_accuracy,expert_2_accuracy,expert_3_accuracy,expert_0_loss,expert_1_loss,expert_2_loss,expert_3_loss,alpha,fusion_type,model_architecture,timestamp
38,5.706941586506518,3.4490292162834844,77.57,5.009592340956733e-05,0.0005725248389664845,0.0005725248389664845,2.5527734756469727,10.177831649780273,4.214120864868164,73.27,72.29,73.18,73.65,1.2232716755021977,1.201131176344956,1.2328479342822787,1.1713304904442798,0.5,simpleAddition,densenet121,2025-09-02 09:22:51
39,5.411790648593178,3.422341316561156,77.21,4.917024448772665e-05,0.0005619456512883054,0.0005619456512883054,2.4164040088653564,9.959708213806152,4.491518020629883,73.26,72.67,72.64,73.57,1.1883321381822418,1.1774603490588031,1.2116031209124793,1.1750765488117556,0.5,simpleAddition,densenet121,2025-09-02 09:24:02
40,5.525972776775118,3.438260506980027,77.65,4.823403532281082e-05,0.0005512461179749816,0.0005512461179749816,1.6768478155136108,7.070982933044434,4.463647365570068,72.94,72.78,73.22,73.94,1.198632927635048,1.1850548326214658,1.219309644608558,1.160051526148108,0.5,simpleAddition,densenet121,2025-09-02 09:25:14
41,5.624410058878645,3.4277705904803697,77.84,4.72882198402357e-05,0.0005404367981741231,0.0005404367981741231,2.5677196979522705,10.110990524291992,4.622884273529053,73.4,72.5,73.0,73.68,1.1985539409178723,1.2039416432380676,1.2215358267856549,1.1759039684187007,0.5,simpleAddition,densenet121,2025-09-02 09:26:27
42,5.354073838342594,3.432204768627505,77.78,4.63337314456929e-05,0.0005295283593793481,0.0005295283593793481,1.1213780641555786,4.536753177642822,4.744019985198975,73.0,73.11,73.05,73.84,1.192309086081348,1.1878258359583118,1.2173710337168053,1.1861819753163978,0.5,simpleAddition,densenet121,2025-09-02 09:27:40
43,5.614643374575844,3.448548558392102,77.85,4.537151210399107e-05,0.0005185315669027559,0.0005185315669027559,2.281398296356201,9.919447898864746,4.531966686248779,72.98,72.36,72.82,73.36,1.2110057850427265,1.2166197307502167,1.2322995466522024,1.1866210367106185,0.5,simpleAddition,densenet121,2025-09-02 09:28:51
44,5.629093867314013,3.4520471729809725,77.72,4.440251140945031e-05,0.0005074572732508615,0.0005074572732508615,1.6613237857818604,6.782552719116211,4.383334636688232,73.39,72.86,73.12,73.82,1.1982925979396966,1.2016710412653187,1.2143292427062988,1.175142981583559,0.5,simpleAddition,densenet121,2025-09-02 09:30:03
45,5.595860282077065,3.4697004783002634,78.04,4.342768564876726e-05,0.0004963164074144838,0.0004963164074144838,2.2927985191345215,9.488009452819824,3.9958958625793457,73.4,72.36,73.28,73.78,1.2150671700888043,1.2067075839525536,1.2112756545030618,1.180582760255548,0.5,simpleAddition,densenet121,2025-09-02 09:31:15
46,5.413401093664048,3.436330264127707,77.71,4.2447996857275574e-05,0.00048511996408315023,0.00048511996408315023,2.3881287574768066,10.28734016418457,4.048403739929199,73.85,72.27,73.28,73.85,1.1812663998784898,1.2260663962062401,1.2156269889843614,1.186183456378647,0.5,simpleAddition,densenet121,2025-09-02 09:32:26
47,5.3247983546196656,3.4794770433932922,77.79,4.1464411869533184e-05,0.00047387899279466576,0.00047387899279466576,2.5509910583496094,10.729571342468262,4.334713459014893,73.07,72.23,73.09,73.66,1.2039803130717217,1.208732368070868,1.221311910242974,1.1832171218304695,0.5,simpleAddition,densenet121,2025-09-02 09:33:38
48,5.270860702176638,3.4376202987719187,77.59,4.0477901365173356e-05,0.0004626045870305535,0.0004626045870305535,1.9540550708770752,7.914677619934082,4.172144889831543,73.18,72.49,73.01,73.69,1.1967678303960003,1.2032015972499606,1.2103548510165154,1.1867996499508242,0.5,simpleAddition,densenet121,2025-09-02 09:34:51
49,5.390303448785709,3.475801274746279,77.7,3.948943891096102e-05,0.00045130787326812683,0.00045130787326812683,1.209336757659912,4.954235076904297,4.164735794067383,73.65,72.53,72.77,73.74,1.1813700048229363,1.1958986279330677,1.211978710904906,1.1777194496951526,0.5,simpleAddition,densenet121,2025-09-02 09:36:03
50,5.458724969550024,3.4002249723748315,78.43,3.849999999999998e-05,0.0004400000000000006,0.0004400000000000006,2.3006362915039062,9.78732681274414,3.97653865814209,73.34,73.14,73.24,73.75,1.1930308175992361,1.1777188528942157,1.2080040906049028,1.1701638592949397,0.5,simpleAddition,densenet121,2025-09-02 09:37:15
51,5.368487164944033,3.4536834487432166,78.25,3.751056108903894e-05,0.0004286921267318744,0.0004286921267318744,2.454176425933838,9.9067964553833,4.112951278686523,73.43,72.31,72.58,73.61,1.195385192013994,1.202562837661067,1.2286887606488,1.16437484946432,0.5,simpleAddition,densenet121,2025-09-02 09:38:28
52,5.495493774172626,3.4155969951726215,77.95,3.6522098634826605e-05,0.00041739541296944774,0.00041739541296944774,2.2645676136016846,9.674372673034668,3.9723637104034424,73.23,72.49,72.99,73.68,1.2001297979415217,1.1926812574833254,1.208848978145213,1.1661097860034508,0.5,simpleAddition,densenet121,2025-09-02 09:39:40
53,5.461271047592163,3.433528972577445,77.62,3.553558813046677e-05,0.00040612100720533535,0.00040612100720533535,1.6584575176239014,7.390822887420654,4.103710651397705,73.11,72.6,72.84,73.63,1.196416614930841,1.1868854723399198,1.2163362450237516,1.1728064063229138,0.5,simpleAddition,densenet121,2025-09-02 09:40:51
54,5.0628400844863695,3.444743409941468,77.79,3.4552003142724386e-05,0.000394880035916851,0.000394880035916851,1.1401503086090088,4.878235816955566,3.89849853515625,73.08,72.63,73.26,73.69,1.1988122915919823,1.2121876568733891,1.2150880618940425,1.184740449808821,0.5,simpleAddition,densenet121,2025-09-02 09:42:03
55,5.339171717438517,3.416200157962268,77.99,3.3572314351232697e-05,0.00038368359258551734,0.00038368359258551734,1.4201722145080566,5.625906944274902,3.829477548599243,73.1,72.6,72.58,73.63,1.200679574586168,1.1920359851438789,1.2341589203363732,1.1690989023522487,0.5,simpleAddition,densenet121,2025-09-02 09:43:15
56,5.3090749330158475,3.402807486208179,77.94,3.2597488590549644e-05,0.00037254272674913956,0.00037254272674913956,2.6617391109466553,11.24215316772461,4.0608744621276855,73.19,72.25,72.87,73.93,1.2099803406980973,1.2099912709827665,1.2205427553080306,1.1638156183158295,0.5,simpleAddition,densenet121,2025-09-02 09:44:27
57,5.113959025733078,3.49137380153318,77.78,3.162848789600889e-05,0.0003614684330972452,0.0003614684330972452,2.519312620162964,11.066289901733398,4.031153202056885,73.23,72.61,73.07,73.29,1.2117344955854779,1.2056901198399217,1.2170806828933427,1.2000862261917018,0.5,simpleAddition,densenet121,2025-09-02 09:45:39
58,5.366198050824901,3.4248474821259705,78.11,3.066626855430704e-05,0.00035047164062065265,0.00035047164062065265,2.0878989696502686,8.878189086914062,3.9733800888061523,73.56,72.62,73.24,73.45,1.1995747081841095,1.202512895759148,1.2141407018975368,1.1859891542905494,0.5,simpleAddition,densenet121,2025-09-02 09:46:50
59,5.5154516274416,3.4334486526778982,78.12,2.9711780159764252e-05,0.00033956320182587787,0.00033956320182587787,1.3544182777404785,5.858353614807129,4.118649005889893,72.96,72.33,73.07,73.64,1.214725041691261,1.2139501979079428,1.2272623626491692,1.1838768788530856,0.5,simpleAddition,densenet121,2025-09-02 09:48:02
60,5.354620553270171,3.4450114920169495,78.09,2.8765964677189137e-05,0.00032875388202501936,0.00032875388202501936,1.884360432624817,8.054360389709473,4.012073040008545,73.14,72.42,73.24,73.88,1.2118285660502277,1.2066931860356391,1.2200364349763604,1.181280354910259,0.5,simpleAddition,densenet121,2025-09-02 09:49:14
61,5.325452025932602,3.4582978441745422,77.97,2.7829755512273295e-05,0.00031805434871169544,0.00031805434871169544,1.824516773223877,7.6134209632873535,4.232512474060059,73.16,72.22,72.87,73.83,1.2134395890598055,1.2196396491195582,1.2422579338278952,1.178027227709565,0.5,simpleAddition,densenet121,2025-09-02 09:50:27
62,5.004965163484404,3.415886912164809,78.14,2.6904076590432627e-05,0.00030747516103351636,0.00030747516103351636,2.1150245666503906,9.182766914367676,4.291407108306885,72.98,72.31,73.19,73.91,1.2135701300222663,1.2173585031605973,1.2198653764362577,1.1706319368338283,0.5,simpleAddition,densenet121,2025-09-02 09:51:39
63,5.31017504462713,3.462896353081812,77.96,2.598984144500438e-05,0.00029702675937147926,0.00029702675937147926,2.664588451385498,10.541037559509277,4.223665714263916,73.01,72.26,72.87,73.86,1.2257883096043067,1.2242664536343346,1.2371725409845762,1.180958019027227,0.5,simpleAddition,densenet121,2025-09-02 09:52:51
64,5.133109494100643,3.4932044005092187,77.94,2.5087952315700184e-05,0.0002867194550365741,0.0002867194550365741,2.461423635482788,10.44626235961914,4.325176239013672,72.81,72.07,73.01,73.51,1.2170468855507766,1.2280002590976185,1.245718621000459,1.1865972967087468,0.5,simpleAddition,densenet121,2025-09-02 09:54:03
65,5.40453545956672,3.4805025541329684,77.94,2.4199299258204253e-05,0.00027656342009376345,0.00027656342009376345,2.299079418182373,9.9985990524292,4.186672210693359,72.91,72.41,72.71,73.52,1.2255672925635228,1.23180653400059,1.2319621760633928,1.1805092005790034,0.5,simpleAddition,densenet121,2025-09-02 09:55:14
66,5.325721469106553,3.4900153679183767,78.03,2.3324759265795942e-05,0.0002665686773233827,0.0002665686773233827,2.5571813583374023,11.108111381530762,4.316380977630615,73.12,71.79,73.0,73.96,1.2138822561577907,1.2378075469898273,1.2300582294222675,1.1832291959207268,0.5,simpleAddition,densenet121,2025-09-02 09:56:26
67,5.188254380527931,3.4250262387191195,77.7,2.2465195403863282e-05,0.0002567450903298666,0.0002567450903298666,2.1756482124328613,9.019515991210938,4.265362739562988,73.14,71.85,73.22,73.95,1.2102622291709804,1.2194656865506233,1.2147064888024632,1.1709518885310692,0.5,simpleAddition,densenet121,2025-09-02 09:57:38
68,5.255685368670693,3.430444614796699,78.26,2.162145595816158e-05,0.0002471023538075614,0.0002471023538075614,2.1468100547790527,9.089971542358398,4.474803924560547,73.41,72.33,72.96,74.0,1.2095161857484262,1.2224511730520031,1.225182961814011,1.17955458239664,0.5,simpleAddition,densenet121,2025-09-02 09:58:49
69,5.350653298293488,3.483397698100609,77.94,2.0794373597657864e-05,0.00023764998397323323,0.00023764998397323323,2.002028703689575,8.358386993408203,4.3276495933532715,72.9,71.96,72.74,73.85,1.2243987812271602,1.2256654863116108,1.230719060082979,1.175905085817168,0.5,simpleAddition,densenet121,2025-09-02 10:00:01
70,5.042854076699365,3.476569142522691,78.22,1.998476455278708e-05,0.00022839730917471,0.00022839730917471,2.2061562538146973,9.549997329711914,4.202879428863525,73.34,72.46,72.96,74.08,1.2193219495725027,1.2216690439212172,1.2228509821469271,1.1753416830980326,0.5,simpleAddition,densenet121,2025-09-02 10:01:13
71,5.044393267812608,3.4844385249705256,77.97,1.919342780993122e-05,0.00021935346068492872,0.00021935346068492872,2.03483247756958,8.607475280761719,4.347996711730957,73.45,72.37,73.23,73.62,1.2240833443931387,1.210820816740205,1.2319139687320855,1.1839219392100466,0.5,simpleAddition,densenet121,2025-09-02 10:02:26
72,5.130487565752826,3.5177403673341003,78.19,1.8421144322916257e-05,0.00021052736369047196,0.00021052736369047196,2.556704521179199,11.001533508300781,4.327426910400391,73.4,72.23,73.05,73.5,1.2202136380762993,1.2440951293027853,1.2390260756770266,1.2005603675600849,0.5,simpleAddition,densenet121,2025-09-02 10:03:38
73,5.076463412634934,3.4517528829695303,78.18,1.7668676242304955e-05,0.00020192772848348563,0.00020192772848348563,2.294066905975342,9.772994995117188,4.184595584869385,73.76,72.25,73.23,73.9,1.206382375729235,1.2186910298806202,1.223364433155784,1.1731019352055803,0.5,simpleAddition,densenet121,2025-09-02 10:04:50
74,5.058415998386431,3.4673259861861605,77.99,1.693676616324629e-05,0.00019356304186567228,0.00019356304186567228,1.2339422702789307,5.159841060638428,4.224362850189209,73.12,72.26,73.01,73.65,1.2224328578272952,1.214225345774542,1.2295094328590586,1.1891634947136989,0.5,simpleAddition,densenet121,2025-09-02 10:06:02
75,5.029894026019905,3.456452315366721,78.12,1.622613639262374e-05,0.00018544155877284313,0.00018544155877284313,1.5273568630218506,6.4670634269714355,4.168220520019531,73.25,72.14,73.06,73.77,1.2119721702382535,1.2233294173132014,1.226645900478846,1.1841844727721396,0.5,simpleAddition,densenet121,2025-09-02 10:07:14
76,5.055955056902729,3.468828140934811,78.18,1.5537488236225528e-05,0.0001775712941282921,0.0001775712941282921,2.0413663387298584,8.86475944519043,4.092772006988525,73.32,72.11,72.84,74.15,1.2092838581604293,1.2172299555585355,1.2335065203376963,1.1810059871854661,0.5,simpleAddition,densenet121,2025-09-02 10:08:26
77,5.208052040655402,3.495217637170719,78.15,1.4871501306640507e-05,0.00016996001493303471,0.00016996001493303471,2.3371036052703857,9.92432975769043,4.191064834594727,73.23,72.14,72.94,73.55,1.2203276926958109,1.2235593395897104,1.2490603787989556,1.1928804350804678,0.5,simpleAddition,densenet121,2025-09-02 10:09:37
78,5.028017360952836,3.518725470651554,78.04,1.4228832852562627e-05,0.00016261523260071607,0.00016261523260071607,1.9610962867736816,8.478045463562012,4.296947479248047,73.18,72.29,72.99,73.89,1.220078468322754,1.2304741566694235,1.2376063564155675,1.1919164733041692,0.5,simpleAddition,densenet121,2025-09-02 10:10:49
79,5.204125081436543,3.448066702371911,77.85,1.3610117110165739e-05,0.0001555441955447516,0.0001555441955447516,1.2465167045593262,5.364612579345703,4.142730712890625,73.23,72.31,72.83,73.79,1.2198221645777738,1.2117799399774285,1.2347548483293267,1.180827169478694,0.5,simpleAddition,densenet121,2025-09-02 10:12:01
80,5.0837761510776565,3.4597154086149193,78.0,1.3015964677189147e-05,0.00014875388202501908,0.00014875388202501908,1.8660125732421875,7.779209613800049,4.102618217468262,73.05,72.38,72.67,73.88,1.223392047459566,1.214227176165279,1.2377548006516468,1.18374625112437,0.5,simpleAddition,densenet121,2025-09-02 10:13:12
81,5.070802733867983,3.492999405800542,78.14,1.2446961910351294e-05,0.0001422509932611579,0.0001422509932611579,2.3369247913360596,9.732277870178223,4.325226306915283,73.0,71.72,73.04,73.75,1.222720214837714,1.232063725024839,1.2411020156703418,1.196361871459816,0.5,simpleAddition,densenet121,2025-09-02 10:14:25
82,5.036513482468037,3.466782068904442,78.2,1.190367034668652e-05,0.00013604194681927478,0.00013604194681927478,1.2768166065216064,5.42990779876709,4.193768501281738,73.12,72.13,72.67,73.73,1.2239188318011127,1.2230676616294474,1.248009927665131,1.191518657569644,0.5,simpleAddition,densenet121,2025-09-02 10:15:36
83,4.839300107352341,3.4554961753796927,77.96,1.1386626149375761e-05,0.00013013287027858035,0.00013013287027858035,1.0862370729446411,4.6484880447387695,4.152146339416504,73.5,72.15,72.94,73.73,1.2040430292298523,1.2184589678728128,1.227846765819984,1.18469024459018,0.5,simpleAddition,densenet121,2025-09-02 10:16:48
84,5.00568603865708,3.503079900258704,77.88,1.0896339578618289e-05,0.00012452959518420922,0.00012452959518420922,2.2237741947174072,9.70987606048584,4.186367511749268,73.11,72.16,72.74,73.56,1.2326154791856114,1.2311425918265233,1.2499643058716496,1.1969816631908659,0.5,simpleAddition,densenet121,2025-09-02 10:18:00
85,4.8565337476851065,3.4539923999882953,77.97,1.0433294488066407e-05,0.0001192376512921877,0.0001192376512921877,1.4987614154815674,6.809179782867432,4.3079833984375,73.19,72.29,72.99,73.95,1.2149868615065949,1.2214547576783579,1.2247151468373552,1.1925351182116737,0.5,simpleAddition,densenet121,2025-09-02 10:19:11
86,5.154659745059436,3.4691134555430354,77.93,9.997947847320384e-06,0.00011426226111223312,0.00011426226111223312,1.6886435747146606,7.356619358062744,4.2091569900512695,73.42,72.16,72.89,73.83,1.2233958085881005,1.2244368203078644,1.240792990485324,1.186155894134618,0.5,simpleAddition,densenet121,2025-09-02 10:20:23
